PGM_ID,HSE_ID,HSE_MEASURE_ID,TABLE_CODE,CODE_DESC,CODE,MEASURE_CMNTS
887,307,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
887,307,109,CEPA,Canadian Environmental Protection Act,,
887,307,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,
887,307,111,ELINCS,European REACH,CEPAN,
887,307,112,AICS,Australian Inventory of chemical Substances,ELINCS,
887,307,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
887,307,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
887,307,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
887,307,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
9721,3301,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,
9721,3301,111,ELINCS,European REACH,CEPAN,
9721,3301,112,AICS,Australian Inventory of chemical Substances,ELINCS,
9721,3301,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
9721,3301,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
9721,3301,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
9721,3301,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
9721,3301,90,MSDS,MSDS Requirement,MSDS,
9721,3301,91,TSCA,TSCA Certificate,TSCA,
9721,3301,117,NZTSD,New Zealand Toxic Substances Database,,
887,307,117,NZTSD,New Zealand Toxic Substances Database,,
9721,3301,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
9721,3301,109,CEPA,Canadian Environmental Protection Act,,
869,304,90,MSDS,MSDS Requirement,MSDS,
869,304,91,TSCA,TSCA Certificate,TSCA,
869,304,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
869,304,109,CEPA,Canadian Environmental Protection Act,,
869,304,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,
869,304,111,ELINCS,European REACH,CEPAN,
869,304,112,AICS,Australian Inventory of chemical Substances,ELINCS,
869,304,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
869,304,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
869,304,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
869,304,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
869,304,117,NZTSD,New Zealand Toxic Substances Database,,
869,303,90,MSDS,MSDS Requirement,MSDS,
869,303,91,TSCA,TSCA Certificate,TSCA,
869,303,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
869,303,109,CEPA,Canadian Environmental Protection Act,,
869,303,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,
869,303,111,ELINCS,European REACH,CEPAN,
869,303,112,AICS,Australian Inventory of chemical Substances,ELINCS,
869,303,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
869,303,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
869,303,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
869,303,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
869,303,117,NZTSD,New Zealand Toxic Substances Database,,
803,203,90,MSDS,MSDS Requirement,MSDS,
23,21,90,MSDS,MSDS Requirement,MSDS,
23,21,91,TSCA,TSCA Certificate,TSCA,
23,21,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
23,21,109,CEPA,Canadian Environmental Protection Act,,
23,21,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,
23,21,111,ELINCS,European REACH,CEPAN,ELINCS not REACH: 
23,21,112,AICS,Australian Inventory of chemical Substances,ELINCS,
23,21,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
23,21,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
23,21,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
23,21,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
23,21,117,NZTSD,New Zealand Toxic Substances Database,,
803,203,91,TSCA,TSCA Certificate,TSCA,
803,203,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
803,203,109,CEPA,Canadian Environmental Protection Act,,
803,203,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,
803,203,111,ELINCS,European REACH,CEPAN,ELINCS not REACH: 
803,203,112,AICS,Australian Inventory of chemical Substances,ELINCS,
803,203,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
803,203,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
803,203,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
803,203,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
803,203,117,NZTSD,New Zealand Toxic Substances Database,,
3581,3602,90,MSDS,MSDS Requirement,MSDS,
3581,3602,91,TSCA,TSCA Certificate,TSCA,
3581,3602,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
3581,3602,109,CEPA,Canadian Environmental Protection Act,,
3581,3602,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,
3581,3602,111,ELINCS,European REACH,CEPAN,ELINCS not REACH: 
3581,3602,112,AICS,Australian Inventory of chemical Substances,ELINCS,
3581,3602,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
3581,3602,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
3581,3602,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
3581,3602,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
3581,3602,117,NZTSD,New Zealand Toxic Substances Database,,
881,261,90,MSDS,MSDS Requirement,MSDS,
881,261,91,TSCA,TSCA Certificate,TSCA,
881,261,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
881,261,109,CEPA,Canadian Environmental Protection Act,,
881,261,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,
881,261,111,ELINCS,European REACH,CEPAN,ELINCS not REACH: 
881,261,112,AICS,Australian Inventory of chemical Substances,ELINCS,
881,261,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
881,261,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
881,261,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
881,261,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
881,261,117,NZTSD,New Zealand Toxic Substances Database,,
882,262,90,MSDS,MSDS Requirement,MSDS,
882,262,91,TSCA,TSCA Certificate,TSCA,
882,262,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
882,262,109,CEPA,Canadian Environmental Protection Act,,
882,262,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,
882,262,111,ELINCS,European REACH,CEPAN,ELINCS not REACH: 
882,262,112,AICS,Australian Inventory of chemical Substances,ELINCS,
882,262,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
882,262,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
882,262,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
882,262,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
882,262,117,NZTSD,New Zealand Toxic Substances Database,,
886,306,90,MSDS,MSDS Requirement,MSDS,
886,306,91,TSCA,TSCA Certificate,TSCA,
886,306,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
886,306,109,CEPA,Canadian Environmental Protection Act,,
886,306,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,
886,306,111,ELINCS,European REACH,CEPAN,
886,306,112,AICS,Australian Inventory of chemical Substances,ELINCS,
886,306,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
886,306,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
886,306,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
886,306,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
886,306,117,NZTSD,New Zealand Toxic Substances Database,,
883,263,90,MSDS,MSDS Requirement,MSDS,
883,263,91,TSCA,TSCA Certificate,TSCA,
883,263,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
883,263,109,CEPA,Canadian Environmental Protection Act,,
883,263,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,
883,263,111,ELINCS,European REACH,CEPAN,ELINCS not REACH: 
883,263,112,AICS,Australian Inventory of chemical Substances,ELINCS,
883,263,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
883,263,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
883,263,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
883,263,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
883,263,117,NZTSD,New Zealand Toxic Substances Database,,
887,309,90,MSDS,MSDS Requirement,MSDS,
887,309,91,TSCA,TSCA Certificate,TSCA,
887,309,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
887,309,109,CEPA,Canadian Environmental Protection Act,,
887,309,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,
887,309,111,ELINCS,European REACH,CEPAN,
887,309,112,AICS,Australian Inventory of chemical Substances,ELINCS,
887,309,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
887,309,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
887,309,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
887,309,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
887,309,117,NZTSD,New Zealand Toxic Substances Database,,
921,322,90,MSDS,MSDS Requirement,MSDS,
888,312,90,MSDS,MSDS Requirement,MSDS,
888,312,91,TSCA,TSCA Certificate,TSCA,
888,312,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
888,312,109,CEPA,Canadian Environmental Protection Act,,
888,312,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,
888,312,111,ELINCS,European REACH,CEPAN,
888,312,112,AICS,Australian Inventory of chemical Substances,ELINCS,
888,312,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
888,312,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
888,312,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
888,312,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
888,312,117,NZTSD,New Zealand Toxic Substances Database,,
921,322,91,TSCA,TSCA Certificate,TSCA,
921,322,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
921,322,109,CEPA,Canadian Environmental Protection Act,,
921,322,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,
921,322,111,ELINCS,European REACH,CEPAN,
921,322,112,AICS,Australian Inventory of chemical Substances,ELINCS,
921,322,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
921,322,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
921,322,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
921,322,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
921,322,117,NZTSD,New Zealand Toxic Substances Database,,
945,382,91,TSCA,TSCA Certificate,TSCA,
945,382,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
945,382,109,CEPA,Canadian Environmental Protection Act,,
945,382,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,
945,382,111,ELINCS,European REACH,CEPAN,
945,382,112,AICS,Australian Inventory of chemical Substances,ELINCS,
945,382,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
945,382,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
945,382,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
945,382,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
945,382,117,NZTSD,New Zealand Toxic Substances Database,,
362,381,90,MSDS,MSDS Requirement,MSDS,
1121,401,91,TSCA,TSCA Certificate,TSCA,
1121,401,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
1121,401,109,CEPA,Canadian Environmental Protection Act,,
1121,401,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,
1121,401,111,ELINCS,European REACH,CEPAN,
1121,401,112,AICS,Australian Inventory of chemical Substances,ELINCS,
1121,401,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
1121,401,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
1121,401,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
1121,401,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
1121,401,117,NZTSD,New Zealand Toxic Substances Database,,
1203,421,90,MSDS,MSDS Requirement,MSDS,
945,382,90,MSDS,MSDS Requirement,MSDS,
362,381,91,TSCA,TSCA Certificate,TSCA,
362,381,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
362,381,109,CEPA,Canadian Environmental Protection Act,,
362,381,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,
362,381,111,ELINCS,European REACH,CEPAN,
362,381,112,AICS,Australian Inventory of chemical Substances,ELINCS,
362,381,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
362,381,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
362,381,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
362,381,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
362,381,117,NZTSD,New Zealand Toxic Substances Database,,
1121,401,90,MSDS,MSDS Requirement,MSDS,
1203,421,91,TSCA,TSCA Certificate,TSCA,
1203,421,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
1203,421,109,CEPA,Canadian Environmental Protection Act,,
1203,421,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,
1203,421,111,ELINCS,European REACH,CEPAN,
1203,421,112,AICS,Australian Inventory of chemical Substances,ELINCS,
1203,421,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
1203,421,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
1203,421,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
1203,421,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
1203,421,117,NZTSD,New Zealand Toxic Substances Database,,
5,1,90,MSDS,MSDS Requirement,MSDS,
5,1,91,TSCA,TSCA Certificate,TSCA,
5,1,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
5,1,109,CEPA,Canadian Environmental Protection Act,,
5,1,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,
5,1,111,ELINCS,European REACH,CEPAN,ELINCS not REACH: 
5,1,112,AICS,Australian Inventory of chemical Substances,ELINCS,
5,1,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
5,1,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
5,1,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
5,1,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
5,1,117,NZTSD,New Zealand Toxic Substances Database,,
178,81,90,MSDS,MSDS Requirement,MSDS,
178,81,91,TSCA,TSCA Certificate,TSCA,
178,81,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
178,81,109,CEPA,Canadian Environmental Protection Act,,
178,81,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,
178,81,111,ELINCS,European REACH,CEPAN,
178,81,112,AICS,Australian Inventory of chemical Substances,ELINCS,
178,81,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
178,81,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
178,81,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
178,81,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
178,81,117,NZTSD,New Zealand Toxic Substances Database,,
2921,1422,90,MSDS,MSDS Requirement,MSDS,
2921,1422,91,TSCA,TSCA Certificate,TSCA,
2921,1422,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
2921,1422,109,CEPA,Canadian Environmental Protection Act,,
2921,1422,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,
2921,1422,111,ELINCS,European REACH,CEPAN,ELINCS not REACH: 
2921,1422,112,AICS,Australian Inventory of chemical Substances,ELINCS,
2921,1422,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
2921,1422,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
2921,1422,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
2921,1422,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
1001,362,90,MSDS,MSDS Requirement,MSDS,
1001,362,91,TSCA,TSCA Certificate,TSCA,
1001,362,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
1001,362,109,CEPA,Canadian Environmental Protection Act,,
1001,362,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,
1001,362,111,ELINCS,European REACH,CEPAN,
1001,362,112,AICS,Australian Inventory of chemical Substances,ELINCS,
1001,362,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
1001,362,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
1001,362,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
1001,362,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
1001,362,117,NZTSD,New Zealand Toxic Substances Database,,
2921,1422,117,NZTSD,New Zealand Toxic Substances Database,,
814,214,90,MSDS,MSDS Requirement,MSDS,
814,214,91,TSCA,TSCA Certificate,TSCA,
814,214,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
814,214,109,CEPA,Canadian Environmental Protection Act,,
814,214,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,
814,214,111,ELINCS,European REACH,CEPAN,ELINCS not REACH: 
814,214,112,AICS,Australian Inventory of chemical Substances,ELINCS,
814,214,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
814,214,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
814,214,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
814,214,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
814,214,117,NZTSD,New Zealand Toxic Substances Database,,
805,205,90,MSDS,MSDS Requirement,MSDS,
805,205,91,TSCA,TSCA Certificate,TSCA,
805,205,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
805,205,109,CEPA,Canadian Environmental Protection Act,,
805,205,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,
805,205,111,ELINCS,European REACH,CEPAN,ELINCS not REACH: 
805,205,112,AICS,Australian Inventory of chemical Substances,ELINCS,
805,205,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
805,205,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
805,205,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
805,205,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
805,205,117,NZTSD,New Zealand Toxic Substances Database,,
821,221,90,MSDS,MSDS Requirement,MSDS,
821,221,91,TSCA,TSCA Certificate,TSCA,
821,221,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
821,221,109,CEPA,Canadian Environmental Protection Act,,
821,221,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,
821,221,111,ELINCS,European REACH,CEPAN,ELINCS not REACH: 
821,221,112,AICS,Australian Inventory of chemical Substances,ELINCS,
821,221,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
821,221,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
821,221,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
821,221,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
821,221,117,NZTSD,New Zealand Toxic Substances Database,,
815,215,90,MSDS,MSDS Requirement,MSDS,
815,215,91,TSCA,TSCA Certificate,TSCA,
815,215,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
815,215,109,CEPA,Canadian Environmental Protection Act,,
815,215,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,
815,215,111,ELINCS,European REACH,CEPAN,ELINCS not REACH: 
815,215,112,AICS,Australian Inventory of chemical Substances,ELINCS,
815,215,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
815,215,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
815,215,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
815,215,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
815,215,117,NZTSD,New Zealand Toxic Substances Database,,
872,264,90,MSDS,MSDS Requirement,MSDS,
872,264,91,TSCA,TSCA Certificate,TSCA,
872,264,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
872,264,109,CEPA,Canadian Environmental Protection Act,,
872,264,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,
872,264,111,ELINCS,European REACH,CEPAN,ELINCS not REACH: 
872,264,112,AICS,Australian Inventory of chemical Substances,ELINCS,
872,264,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
872,264,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
872,264,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
872,264,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
826,226,90,MSDS,MSDS Requirement,MSDS,
822,222,90,MSDS,MSDS Requirement,MSDS,
822,222,91,TSCA,TSCA Certificate,TSCA,
822,222,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
822,222,109,CEPA,Canadian Environmental Protection Act,,
822,222,110,EINECS,European Inventory of Existing Commercial Chemical,CEPA,
