,PGM_ID,HSE_ID,HSE_MEASURE_ID,CODE,MEASURE_STATUS,PROP_PLANT_TRIAL_ID,PROP_PLANT_FOR_TRIAL,PROP_REGION,MATERIAL_CODE_ID,REGION_FOR_SOS_APPROVAL
68216,143345,40507,210,THAI,N,10.0,Napanee,NA,19729.0,North America
68217,143345,40507,211,JAPAN,N,10.0,Napanee,NA,19729.0,LA
68218,143345,40507,211,JAPAN,N,10.0,Napanee,NA,19729.0,North America
68219,143354,38601,90,MSDS,Y,340.0,Clarksdale,NA,18081.0,North America
68220,143354,38601,91,TSCA,Y,340.0,Clarksdale,NA,18081.0,North America
68221,143354,38601,110,CEPAD,Y,340.0,Clarksdale,NA,18081.0,North America
68222,143354,38601,111,CEPAN,Y,340.0,Clarksdale,NA,18081.0,North America
68223,143354,38601,112,ELINCS,Y,340.0,Clarksdale,NA,18081.0,North America
68224,143354,38601,113,EINECS,N,340.0,Clarksdale,NA,18081.0,North America
68225,143354,38601,114,KKDIK,Y,340.0,Clarksdale,NA,18081.0,North America
68226,143354,38601,116,ENCS,Y,340.0,Clarksdale,NA,18081.0,North America
68227,143354,38601,203,ISHL,Y,340.0,Clarksdale,NA,18081.0,North America
68228,143354,38601,204,IECSA,Y,340.0,Clarksdale,NA,18081.0,North America
68229,143354,38601,207,SERB,N,340.0,Clarksdale,NA,18081.0,North America
68230,143354,38601,208,SOAF,N,340.0,Clarksdale,NA,18081.0,North America
68231,143354,38601,209,IND,Y,340.0,Clarksdale,NA,18081.0,North America
68232,143354,38601,210,THAI,Y,340.0,Clarksdale,NA,18081.0,North America
68233,143354,38601,211,JAPAN,Y,340.0,Clarksdale,NA,18081.0,North America
68234,143365,38762,90,MSDS,Y,50.0,Hanau,EMEA,1059.0,AP
68235,143365,38762,90,MSDS,Y,50.0,Hanau,EMEA,1059.0,North America
68236,143365,38762,90,MSDS,Y,50.0,Hanau,EMEA,1059.0,EMEA
68237,143365,38762,90,MSDS,Y,50.0,Hanau,EMEA,1059.0,LA
68238,143365,38762,91,TSCA,Y,50.0,Hanau,EMEA,1059.0,AP
68239,143365,38762,91,TSCA,Y,50.0,Hanau,EMEA,1059.0,LA
68240,143365,38762,91,TSCA,Y,50.0,Hanau,EMEA,1059.0,North America
68241,143365,38762,91,TSCA,Y,50.0,Hanau,EMEA,1059.0,EMEA
68242,143365,38762,110,CEPAD,Y,50.0,Hanau,EMEA,1059.0,LA
68243,143365,38762,110,CEPAD,Y,50.0,Hanau,EMEA,1059.0,EMEA
68244,143365,38762,110,CEPAD,Y,50.0,Hanau,EMEA,1059.0,AP
68245,143365,38762,110,CEPAD,Y,50.0,Hanau,EMEA,1059.0,North America
68246,143365,38762,111,CEPAN,Y,50.0,Hanau,EMEA,1059.0,AP
68247,143365,38762,111,CEPAN,Y,50.0,Hanau,EMEA,1059.0,EMEA
68248,143365,38762,111,CEPAN,Y,50.0,Hanau,EMEA,1059.0,North America
68249,143365,38762,111,CEPAN,Y,50.0,Hanau,EMEA,1059.0,LA
68250,143365,38762,112,ELINCS,Y,50.0,Hanau,EMEA,1059.0,AP
68251,143365,38762,112,ELINCS,Y,50.0,Hanau,EMEA,1059.0,North America
68252,143365,38762,112,ELINCS,Y,50.0,Hanau,EMEA,1059.0,EMEA
68253,143365,38762,112,ELINCS,Y,50.0,Hanau,EMEA,1059.0,LA
68254,143365,38762,113,EINECS,N,50.0,Hanau,EMEA,1059.0,AP
68255,143365,38762,113,EINECS,N,50.0,Hanau,EMEA,1059.0,LA
68256,143365,38762,113,EINECS,N,50.0,Hanau,EMEA,1059.0,North America
68257,143365,38762,113,EINECS,N,50.0,Hanau,EMEA,1059.0,EMEA
68258,143365,38762,114,KKDIK,Y,50.0,Hanau,EMEA,1059.0,LA
68259,143365,38762,114,KKDIK,Y,50.0,Hanau,EMEA,1059.0,AP
68260,143365,38762,114,KKDIK,Y,50.0,Hanau,EMEA,1059.0,EMEA
68261,143365,38762,114,KKDIK,Y,50.0,Hanau,EMEA,1059.0,North America
68262,143365,38762,116,ENCS,Y,50.0,Hanau,EMEA,1059.0,EMEA
68263,143365,38762,116,ENCS,Y,50.0,Hanau,EMEA,1059.0,AP
68264,143365,38762,116,ENCS,Y,50.0,Hanau,EMEA,1059.0,LA
68265,143365,38762,116,ENCS,Y,50.0,Hanau,EMEA,1059.0,North America
68266,143365,38762,203,ISHL,Y,50.0,Hanau,EMEA,1059.0,North America
68267,143365,38762,203,ISHL,Y,50.0,Hanau,EMEA,1059.0,AP
68268,143365,38762,203,ISHL,Y,50.0,Hanau,EMEA,1059.0,EMEA
68269,143365,38762,203,ISHL,Y,50.0,Hanau,EMEA,1059.0,LA
68270,143365,38762,204,IECSA,Y,50.0,Hanau,EMEA,1059.0,AP
68271,143365,38762,204,IECSA,Y,50.0,Hanau,EMEA,1059.0,EMEA
68272,143365,38762,204,IECSA,Y,50.0,Hanau,EMEA,1059.0,LA
68273,143365,38762,204,IECSA,Y,50.0,Hanau,EMEA,1059.0,North America
68274,143365,38762,207,SERB,Y,50.0,Hanau,EMEA,1059.0,North America
68275,143365,38762,207,SERB,Y,50.0,Hanau,EMEA,1059.0,LA
68276,143365,38762,207,SERB,Y,50.0,Hanau,EMEA,1059.0,EMEA
68277,143365,38762,207,SERB,Y,50.0,Hanau,EMEA,1059.0,AP
68278,143365,38762,208,SOAF,Y,50.0,Hanau,EMEA,1059.0,EMEA
68279,143365,38762,208,SOAF,Y,50.0,Hanau,EMEA,1059.0,AP
68280,143365,38762,208,SOAF,Y,50.0,Hanau,EMEA,1059.0,LA
68281,143365,38762,208,SOAF,Y,50.0,Hanau,EMEA,1059.0,North America
68282,143365,38762,209,IND,Y,50.0,Hanau,EMEA,1059.0,AP
68283,143365,38762,209,IND,Y,50.0,Hanau,EMEA,1059.0,EMEA
68284,143365,38762,209,IND,Y,50.0,Hanau,EMEA,1059.0,LA
68285,143365,38762,209,IND,Y,50.0,Hanau,EMEA,1059.0,North America
68286,143365,38762,210,THAI,Y,50.0,Hanau,EMEA,1059.0,AP
68287,143365,38762,210,THAI,Y,50.0,Hanau,EMEA,1059.0,North America
68288,143365,38762,210,THAI,Y,50.0,Hanau,EMEA,1059.0,LA
68289,143365,38762,210,THAI,Y,50.0,Hanau,EMEA,1059.0,EMEA
68290,143365,38762,211,JAPAN,Y,50.0,Hanau,EMEA,1059.0,AP
68291,143365,38762,211,JAPAN,Y,50.0,Hanau,EMEA,1059.0,EMEA
68292,143365,38762,211,JAPAN,Y,50.0,Hanau,EMEA,1059.0,North America
68293,143365,38762,211,JAPAN,Y,50.0,Hanau,EMEA,1059.0,LA
68294,143417,38741,110,CEPAD,Y,50.0,Hanau,EMEA,1054.0,North America
68295,143417,38741,110,CEPAD,Y,50.0,Hanau,EMEA,1054.0,LA
68296,143417,38741,110,CEPAD,Y,50.0,Hanau,EMEA,1054.0,AP
68297,143417,38741,110,CEPAD,Y,50.0,Hanau,EMEA,1054.0,EMEA
68298,143417,38741,111,CEPAN,Y,50.0,Hanau,EMEA,1054.0,AP
68299,143417,38741,111,CEPAN,Y,50.0,Hanau,EMEA,1054.0,EMEA
68300,143417,38741,111,CEPAN,Y,50.0,Hanau,EMEA,1054.0,LA
68301,143417,38741,111,CEPAN,Y,50.0,Hanau,EMEA,1054.0,North America
68302,143417,38741,112,ELINCS,Y,50.0,Hanau,EMEA,1054.0,LA
68303,143417,38741,112,ELINCS,Y,50.0,Hanau,EMEA,1054.0,EMEA
68304,143417,38741,112,ELINCS,Y,50.0,Hanau,EMEA,1054.0,AP
68305,143417,38741,112,ELINCS,Y,50.0,Hanau,EMEA,1054.0,North America
68306,143417,38741,113,EINECS,Y,50.0,Hanau,EMEA,1054.0,North America
68307,143417,38741,113,EINECS,Y,50.0,Hanau,EMEA,1054.0,LA
68308,143417,38741,113,EINECS,Y,50.0,Hanau,EMEA,1054.0,EMEA
68309,143417,38741,113,EINECS,Y,50.0,Hanau,EMEA,1054.0,AP
68310,143417,38741,114,KKDIK,Y,50.0,Hanau,EMEA,1054.0,AP
68311,143417,38741,114,KKDIK,Y,50.0,Hanau,EMEA,1054.0,EMEA
68312,143417,38741,114,KKDIK,Y,50.0,Hanau,EMEA,1054.0,North America
68313,143417,38741,114,KKDIK,Y,50.0,Hanau,EMEA,1054.0,LA
68314,143417,38741,116,ENCS,Y,50.0,Hanau,EMEA,1054.0,North America
68315,143417,38741,116,ENCS,Y,50.0,Hanau,EMEA,1054.0,EMEA
68316,143417,38741,116,ENCS,Y,50.0,Hanau,EMEA,1054.0,AP
68317,143417,38741,116,ENCS,Y,50.0,Hanau,EMEA,1054.0,LA
68318,143417,38741,203,ISHL,Y,50.0,Hanau,EMEA,1054.0,North America
68319,143417,38741,203,ISHL,Y,50.0,Hanau,EMEA,1054.0,LA
68320,143417,38741,203,ISHL,Y,50.0,Hanau,EMEA,1054.0,EMEA
68321,143417,38741,203,ISHL,Y,50.0,Hanau,EMEA,1054.0,AP
68322,143417,38741,204,IECSA,Y,50.0,Hanau,EMEA,1054.0,AP
68323,143417,38741,204,IECSA,Y,50.0,Hanau,EMEA,1054.0,EMEA
68324,143417,38741,204,IECSA,Y,50.0,Hanau,EMEA,1054.0,North America
68325,143417,38741,204,IECSA,Y,50.0,Hanau,EMEA,1054.0,LA
68326,143417,38741,207,SERB,Y,50.0,Hanau,EMEA,1054.0,North America
68327,143417,38741,207,SERB,Y,50.0,Hanau,EMEA,1054.0,EMEA
68328,143417,38741,207,SERB,Y,50.0,Hanau,EMEA,1054.0,AP
68329,143417,38741,207,SERB,Y,50.0,Hanau,EMEA,1054.0,LA
68330,143417,38741,208,SOAF,Y,50.0,Hanau,EMEA,1054.0,North America
68331,143417,38741,208,SOAF,Y,50.0,Hanau,EMEA,1054.0,LA
68332,143417,38741,208,SOAF,Y,50.0,Hanau,EMEA,1054.0,EMEA
68333,143417,38741,208,SOAF,Y,50.0,Hanau,EMEA,1054.0,AP
68334,143417,38741,209,IND,Y,50.0,Hanau,EMEA,1054.0,North America
68335,143417,38741,209,IND,Y,50.0,Hanau,EMEA,1054.0,LA
68336,143417,38741,209,IND,Y,50.0,Hanau,EMEA,1054.0,AP
68337,143417,38741,209,IND,Y,50.0,Hanau,EMEA,1054.0,EMEA
68338,143417,38741,210,THAI,Y,50.0,Hanau,EMEA,1054.0,North America
68339,143417,38741,210,THAI,Y,50.0,Hanau,EMEA,1054.0,EMEA
68340,143417,38741,210,THAI,Y,50.0,Hanau,EMEA,1054.0,AP
68341,143417,38741,210,THAI,Y,50.0,Hanau,EMEA,1054.0,LA
68342,143417,38741,211,JAPAN,Y,50.0,Hanau,EMEA,1054.0,LA
68343,143417,38741,211,JAPAN,Y,50.0,Hanau,EMEA,1054.0,North America
68344,143417,38741,211,JAPAN,Y,50.0,Hanau,EMEA,1054.0,EMEA
68345,143417,38741,211,JAPAN,Y,50.0,Hanau,EMEA,1054.0,AP
68346,143459,39861,90,MSDS,Y,50.0,Hanau,EMEA,,North America
68347,143459,39861,90,MSDS,Y,50.0,Hanau,EMEA,,LA
68348,143459,39861,90,MSDS,Y,50.0,Hanau,EMEA,,EMEA
68349,143459,39861,90,MSDS,Y,50.0,Hanau,EMEA,,AP
68350,143459,39861,91,TSCA,Y,50.0,Hanau,EMEA,,AP
68351,143459,39861,91,TSCA,Y,50.0,Hanau,EMEA,,EMEA
68352,143459,39861,91,TSCA,Y,50.0,Hanau,EMEA,,North America
68353,143459,39861,91,TSCA,Y,50.0,Hanau,EMEA,,LA
68354,143459,39861,110,CEPAD,Y,50.0,Hanau,EMEA,,EMEA
68355,143459,39861,110,CEPAD,Y,50.0,Hanau,EMEA,,LA
68356,143459,39861,110,CEPAD,Y,50.0,Hanau,EMEA,,North America
68357,143459,39861,110,CEPAD,Y,50.0,Hanau,EMEA,,AP
68358,143459,39861,111,CEPAN,Y,50.0,Hanau,EMEA,,AP
68359,143459,39861,111,CEPAN,Y,50.0,Hanau,EMEA,,EMEA
68360,143459,39861,111,CEPAN,Y,50.0,Hanau,EMEA,,North America
68361,143459,39861,111,CEPAN,Y,50.0,Hanau,EMEA,,LA
68362,143459,39861,112,ELINCS,Y,50.0,Hanau,EMEA,,EMEA
68363,143459,39861,112,ELINCS,Y,50.0,Hanau,EMEA,,LA
68364,143459,39861,112,ELINCS,Y,50.0,Hanau,EMEA,,North America
68365,143459,39861,112,ELINCS,Y,50.0,Hanau,EMEA,,AP
68366,143459,39861,113,EINECS,N,50.0,Hanau,EMEA,,AP
68367,143459,39861,113,EINECS,N,50.0,Hanau,EMEA,,EMEA
68368,143459,39861,113,EINECS,N,50.0,Hanau,EMEA,,North America
68369,143459,39861,113,EINECS,N,50.0,Hanau,EMEA,,LA
68370,143459,39861,114,KKDIK,Y,50.0,Hanau,EMEA,,EMEA
68371,143459,39861,114,KKDIK,Y,50.0,Hanau,EMEA,,LA
68372,143459,39861,114,KKDIK,Y,50.0,Hanau,EMEA,,North America
68373,143459,39861,114,KKDIK,Y,50.0,Hanau,EMEA,,AP
68374,143459,39861,116,ENCS,Y,50.0,Hanau,EMEA,,North America
68375,143459,39861,116,ENCS,Y,50.0,Hanau,EMEA,,LA
68376,143459,39861,116,ENCS,Y,50.0,Hanau,EMEA,,EMEA
68377,143459,39861,116,ENCS,Y,50.0,Hanau,EMEA,,AP
68378,143459,39861,203,ISHL,Y,50.0,Hanau,EMEA,,EMEA
68379,143459,39861,203,ISHL,Y,50.0,Hanau,EMEA,,AP
68380,143459,39861,203,ISHL,Y,50.0,Hanau,EMEA,,North America
68381,143459,39861,203,ISHL,Y,50.0,Hanau,EMEA,,LA
68382,143459,39861,204,IECSA,Y,50.0,Hanau,EMEA,,EMEA
68383,143459,39861,204,IECSA,Y,50.0,Hanau,EMEA,,LA
68384,143459,39861,204,IECSA,Y,50.0,Hanau,EMEA,,North America
68385,143459,39861,204,IECSA,Y,50.0,Hanau,EMEA,,AP
68386,143459,39861,207,SERB,Y,50.0,Hanau,EMEA,,North America
68387,143459,39861,207,SERB,Y,50.0,Hanau,EMEA,,LA
68388,143459,39861,207,SERB,Y,50.0,Hanau,EMEA,,EMEA
68389,143459,39861,207,SERB,Y,50.0,Hanau,EMEA,,AP
68390,143459,39861,208,SOAF,Y,50.0,Hanau,EMEA,,EMEA
68391,143459,39861,208,SOAF,Y,50.0,Hanau,EMEA,,LA
68392,143459,39861,208,SOAF,Y,50.0,Hanau,EMEA,,North America
68393,143459,39861,208,SOAF,Y,50.0,Hanau,EMEA,,AP
68394,143459,39861,209,IND,Y,50.0,Hanau,EMEA,,North America
68395,143459,39861,209,IND,Y,50.0,Hanau,EMEA,,LA
68396,143459,39861,209,IND,Y,50.0,Hanau,EMEA,,EMEA
68397,143459,39861,209,IND,Y,50.0,Hanau,EMEA,,AP
68398,143459,39861,210,THAI,Y,50.0,Hanau,EMEA,,North America
68399,143459,39861,210,THAI,Y,50.0,Hanau,EMEA,,LA
68400,143459,39861,210,THAI,Y,50.0,Hanau,EMEA,,AP
68401,143459,39861,210,THAI,Y,50.0,Hanau,EMEA,,EMEA
68402,143459,39861,211,JAPAN,Y,50.0,Hanau,EMEA,,North America
68403,143459,39861,211,JAPAN,Y,50.0,Hanau,EMEA,,EMEA
68404,143459,39861,211,JAPAN,Y,50.0,Hanau,EMEA,,LA
68405,143459,39861,211,JAPAN,Y,50.0,Hanau,EMEA,,AP
68406,143467,39821,90,MSDS,Y,23.0,Adapazari,EMEA,,North America
68407,143467,39821,90,MSDS,Y,23.0,Adapazari,EMEA,,LA
68408,143467,39821,90,MSDS,Y,23.0,Adapazari,EMEA,,EMEA
68409,143467,39821,90,MSDS,Y,23.0,Adapazari,EMEA,,AP
68410,143467,39821,91,TSCA,Y,23.0,Adapazari,EMEA,,North America
68411,143467,39821,91,TSCA,Y,23.0,Adapazari,EMEA,,LA
68412,143467,39821,91,TSCA,Y,23.0,Adapazari,EMEA,,EMEA
68413,143467,39821,91,TSCA,Y,23.0,Adapazari,EMEA,,AP
68414,143467,39821,110,CEPAD,Y,23.0,Adapazari,EMEA,,LA
68415,143467,39821,110,CEPAD,Y,23.0,Adapazari,EMEA,,North America
68416,143467,39821,110,CEPAD,Y,23.0,Adapazari,EMEA,,EMEA
68417,143467,39821,110,CEPAD,Y,23.0,Adapazari,EMEA,,AP
68418,143467,39821,111,CEPAN,Y,23.0,Adapazari,EMEA,,AP
68419,143467,39821,111,CEPAN,Y,23.0,Adapazari,EMEA,,North America
68420,143467,39821,111,CEPAN,Y,23.0,Adapazari,EMEA,,LA
68421,143467,39821,111,CEPAN,Y,23.0,Adapazari,EMEA,,EMEA
68422,143467,39821,112,ELINCS,Y,23.0,Adapazari,EMEA,,North America
68423,143467,39821,112,ELINCS,Y,23.0,Adapazari,EMEA,,EMEA
68424,143467,39821,112,ELINCS,Y,23.0,Adapazari,EMEA,,LA
68425,143467,39821,112,ELINCS,Y,23.0,Adapazari,EMEA,,AP
68426,143467,39821,113,EINECS,N,23.0,Adapazari,EMEA,,AP
68427,143467,39821,113,EINECS,N,23.0,Adapazari,EMEA,,North America
68428,143467,39821,113,EINECS,N,23.0,Adapazari,EMEA,,LA
68429,143467,39821,113,EINECS,N,23.0,Adapazari,EMEA,,EMEA
68430,143467,39821,114,KKDIK,Y,23.0,Adapazari,EMEA,,LA
68431,143467,39821,114,KKDIK,Y,23.0,Adapazari,EMEA,,North America
68432,143467,39821,114,KKDIK,Y,23.0,Adapazari,EMEA,,EMEA
68433,143467,39821,114,KKDIK,Y,23.0,Adapazari,EMEA,,AP
68434,143467,39821,116,ENCS,N,23.0,Adapazari,EMEA,,North America
68435,143467,39821,116,ENCS,N,23.0,Adapazari,EMEA,,LA
68436,143467,39821,116,ENCS,N,23.0,Adapazari,EMEA,,AP
68437,143467,39821,116,ENCS,N,23.0,Adapazari,EMEA,,EMEA
68438,143467,39821,203,ISHL,N,23.0,Adapazari,EMEA,,North America
68439,143467,39821,203,ISHL,N,23.0,Adapazari,EMEA,,EMEA
68440,143467,39821,203,ISHL,N,23.0,Adapazari,EMEA,,LA
68441,143467,39821,203,ISHL,N,23.0,Adapazari,EMEA,,AP
68442,143467,39821,204,IECSA,Y,23.0,Adapazari,EMEA,,EMEA
68443,143467,39821,204,IECSA,Y,23.0,Adapazari,EMEA,,LA
68444,143467,39821,204,IECSA,Y,23.0,Adapazari,EMEA,,North America
68445,143467,39821,204,IECSA,Y,23.0,Adapazari,EMEA,,AP
68446,143467,39821,207,SERB,N,23.0,Adapazari,EMEA,,North America
68447,143467,39821,207,SERB,N,23.0,Adapazari,EMEA,,EMEA
68448,143467,39821,207,SERB,N,23.0,Adapazari,EMEA,,AP
68449,143467,39821,207,SERB,N,23.0,Adapazari,EMEA,,LA
68450,143467,39821,208,SOAF,Y,23.0,Adapazari,EMEA,,LA
68451,143467,39821,208,SOAF,Y,23.0,Adapazari,EMEA,,EMEA
68452,143467,39821,208,SOAF,Y,23.0,Adapazari,EMEA,,AP
68453,143467,39821,208,SOAF,Y,23.0,Adapazari,EMEA,,North America
68454,143467,39821,209,IND,N,23.0,Adapazari,EMEA,,LA
68455,143467,39821,209,IND,N,23.0,Adapazari,EMEA,,EMEA
68456,143467,39821,209,IND,N,23.0,Adapazari,EMEA,,AP
68457,143467,39821,209,IND,N,23.0,Adapazari,EMEA,,North America
68458,143467,39821,210,THAI,Y,23.0,Adapazari,EMEA,,LA
68459,143467,39821,210,THAI,Y,23.0,Adapazari,EMEA,,EMEA
68460,143467,39821,210,THAI,Y,23.0,Adapazari,EMEA,,AP
68461,143467,39821,210,THAI,Y,23.0,Adapazari,EMEA,,North America
68462,143467,39821,211,JAPAN,N,23.0,Adapazari,EMEA,,LA
68463,143467,39821,211,JAPAN,N,23.0,Adapazari,EMEA,,EMEA
68464,143467,39821,211,JAPAN,N,23.0,Adapazari,EMEA,,AP
68465,143467,39821,211,JAPAN,N,23.0,Adapazari,EMEA,,North America
68466,143472,38481,90,MSDS,Y,5.0,Fayetteville,NA,11681.0,North America
68467,143472,38481,91,TSCA,Y,5.0,Fayetteville,NA,11681.0,North America
68468,143472,38481,110,CEPAD,Y,5.0,Fayetteville,NA,11681.0,North America
68469,143472,38481,111,CEPAN,N,5.0,Fayetteville,NA,11681.0,North America
68470,143472,38481,112,ELINCS,Y,5.0,Fayetteville,NA,11681.0,North America
68471,143472,38481,113,EINECS,Y,5.0,Fayetteville,NA,11681.0,North America
68472,143472,38481,114,KKDIK,Y,5.0,Fayetteville,NA,11681.0,North America
68473,143472,38481,116,ENCS,Y,5.0,Fayetteville,NA,11681.0,North America
68474,143472,38481,203,ISHL,Y,5.0,Fayetteville,NA,11681.0,North America
68475,143472,38481,204,IECSA,Y,5.0,Fayetteville,NA,11681.0,North America
68476,143472,38481,207,SERB,Y,5.0,Fayetteville,NA,11681.0,North America
68477,143472,38481,208,SOAF,Y,5.0,Fayetteville,NA,11681.0,North America
68478,143472,38481,209,IND,Y,5.0,Fayetteville,NA,11681.0,North America
68479,143472,38481,210,THAI,Y,5.0,Fayetteville,NA,11681.0,North America
68480,143472,38481,211,JAPAN,Y,5.0,Fayetteville,NA,11681.0,North America
68481,143572,38521,90,MSDS,Y,40.0,Thailand,AP,842.0,AP
68482,143572,38521,90,MSDS,Y,40.0,Thailand,AP,842.0,LA
68483,143572,38521,90,MSDS,Y,40.0,Thailand,AP,842.0,North America
68484,143572,38521,90,MSDS,Y,40.0,Thailand,AP,842.0,EMEA
68485,143572,38521,91,TSCA,Y,40.0,Thailand,AP,842.0,North America
68486,143572,38521,91,TSCA,Y,40.0,Thailand,AP,842.0,LA
68487,143572,38521,91,TSCA,Y,40.0,Thailand,AP,842.0,AP
68488,143572,38521,91,TSCA,Y,40.0,Thailand,AP,842.0,EMEA
68489,143572,38521,110,CEPAD,Y,40.0,Thailand,AP,842.0,LA
68490,143572,38521,110,CEPAD,Y,40.0,Thailand,AP,842.0,EMEA
68491,143572,38521,110,CEPAD,Y,40.0,Thailand,AP,842.0,AP
68492,143572,38521,110,CEPAD,Y,40.0,Thailand,AP,842.0,North America
68493,143572,38521,111,CEPAN,N,40.0,Thailand,AP,842.0,LA
68494,143572,38521,111,CEPAN,N,40.0,Thailand,AP,842.0,AP
68495,143572,38521,111,CEPAN,N,40.0,Thailand,AP,842.0,EMEA
68496,143572,38521,111,CEPAN,N,40.0,Thailand,AP,842.0,North America
68497,143572,38521,112,ELINCS,Y,40.0,Thailand,AP,842.0,North America
68498,143572,38521,112,ELINCS,Y,40.0,Thailand,AP,842.0,LA
68499,143572,38521,112,ELINCS,Y,40.0,Thailand,AP,842.0,AP
68500,143572,38521,112,ELINCS,Y,40.0,Thailand,AP,842.0,EMEA
68501,143572,38521,113,EINECS,Y,40.0,Thailand,AP,842.0,AP
68502,143572,38521,113,EINECS,Y,40.0,Thailand,AP,842.0,LA
68503,143572,38521,113,EINECS,Y,40.0,Thailand,AP,842.0,North America
68504,143572,38521,113,EINECS,Y,40.0,Thailand,AP,842.0,EMEA
68505,143572,38521,114,KKDIK,Y,40.0,Thailand,AP,842.0,LA
68506,143572,38521,114,KKDIK,Y,40.0,Thailand,AP,842.0,North America
68507,143572,38521,114,KKDIK,Y,40.0,Thailand,AP,842.0,EMEA
68508,143572,38521,114,KKDIK,Y,40.0,Thailand,AP,842.0,AP
68509,143572,38521,116,ENCS,Y,40.0,Thailand,AP,842.0,EMEA
68510,143572,38521,116,ENCS,Y,40.0,Thailand,AP,842.0,LA
68511,143572,38521,116,ENCS,Y,40.0,Thailand,AP,842.0,North America
68512,143572,38521,116,ENCS,Y,40.0,Thailand,AP,842.0,AP
68513,143572,38521,203,ISHL,Y,40.0,Thailand,AP,842.0,EMEA
68514,143572,38521,203,ISHL,Y,40.0,Thailand,AP,842.0,AP
68515,143572,38521,203,ISHL,Y,40.0,Thailand,AP,842.0,North America
68516,143572,38521,203,ISHL,Y,40.0,Thailand,AP,842.0,LA
68517,143572,38521,204,IECSA,Y,40.0,Thailand,AP,842.0,LA
68518,143572,38521,204,IECSA,Y,40.0,Thailand,AP,842.0,EMEA
68519,143572,38521,204,IECSA,Y,40.0,Thailand,AP,842.0,AP
68520,143572,38521,204,IECSA,Y,40.0,Thailand,AP,842.0,North America
68521,143572,38521,207,SERB,Y,40.0,Thailand,AP,842.0,North America
68522,143572,38521,207,SERB,Y,40.0,Thailand,AP,842.0,AP
68523,143572,38521,207,SERB,Y,40.0,Thailand,AP,842.0,LA
68524,143572,38521,207,SERB,Y,40.0,Thailand,AP,842.0,EMEA
68525,143572,38521,208,SOAF,Y,40.0,Thailand,AP,842.0,AP
68526,143572,38521,208,SOAF,Y,40.0,Thailand,AP,842.0,EMEA
68527,143572,38521,208,SOAF,Y,40.0,Thailand,AP,842.0,LA
68528,143572,38521,208,SOAF,Y,40.0,Thailand,AP,842.0,North America
68529,143572,38521,209,IND,Y,40.0,Thailand,AP,842.0,LA
68530,143572,38521,209,IND,Y,40.0,Thailand,AP,842.0,EMEA
68531,143572,38521,209,IND,Y,40.0,Thailand,AP,842.0,AP
68532,143572,38521,209,IND,Y,40.0,Thailand,AP,842.0,North America
68533,143572,38521,210,THAI,Y,40.0,Thailand,AP,842.0,EMEA
68534,143572,38521,210,THAI,Y,40.0,Thailand,AP,842.0,North America
68535,143572,38521,210,THAI,Y,40.0,Thailand,AP,842.0,LA
68536,143572,38521,210,THAI,Y,40.0,Thailand,AP,842.0,AP
68537,143572,38521,211,JAPAN,Y,40.0,Thailand,AP,842.0,EMEA
68538,143572,38521,211,JAPAN,Y,40.0,Thailand,AP,842.0,AP
68539,143572,38521,211,JAPAN,Y,40.0,Thailand,AP,842.0,LA
68540,143572,38521,211,JAPAN,Y,40.0,Thailand,AP,842.0,North America
68541,143573,38522,90,MSDS,Y,40.0,Thailand,AP,11681.0,LA
68542,143573,38522,90,MSDS,Y,40.0,Thailand,AP,11681.0,AP
68543,143573,38522,90,MSDS,Y,40.0,Thailand,AP,11681.0,EMEA
68544,143573,38522,90,MSDS,Y,40.0,Thailand,AP,11681.0,North America
68545,143573,38522,91,TSCA,Y,40.0,Thailand,AP,11681.0,North America
68546,143573,38522,91,TSCA,Y,40.0,Thailand,AP,11681.0,AP
68547,143573,38522,91,TSCA,Y,40.0,Thailand,AP,11681.0,LA
68548,143573,38522,91,TSCA,Y,40.0,Thailand,AP,11681.0,EMEA
68549,143573,38522,110,CEPAD,Y,40.0,Thailand,AP,11681.0,North America
68550,143573,38522,110,CEPAD,Y,40.0,Thailand,AP,11681.0,LA
68551,143573,38522,110,CEPAD,Y,40.0,Thailand,AP,11681.0,EMEA
68552,143573,38522,110,CEPAD,Y,40.0,Thailand,AP,11681.0,AP
68553,143573,38522,111,CEPAN,U,40.0,Thailand,AP,11681.0,EMEA
68554,143573,38522,111,CEPAN,U,40.0,Thailand,AP,11681.0,AP
68555,143573,38522,111,CEPAN,U,40.0,Thailand,AP,11681.0,LA
68556,143573,38522,111,CEPAN,U,40.0,Thailand,AP,11681.0,North America
68557,143573,38522,112,ELINCS,Y,40.0,Thailand,AP,11681.0,AP
68558,143573,38522,112,ELINCS,Y,40.0,Thailand,AP,11681.0,EMEA
68559,143573,38522,112,ELINCS,Y,40.0,Thailand,AP,11681.0,LA
68560,143573,38522,112,ELINCS,Y,40.0,Thailand,AP,11681.0,North America
68561,143573,38522,113,EINECS,Y,40.0,Thailand,AP,11681.0,EMEA
68562,143573,38522,113,EINECS,Y,40.0,Thailand,AP,11681.0,AP
68563,143573,38522,113,EINECS,Y,40.0,Thailand,AP,11681.0,LA
68564,143573,38522,113,EINECS,Y,40.0,Thailand,AP,11681.0,North America
68565,143573,38522,114,KKDIK,Y,40.0,Thailand,AP,11681.0,AP
