PGM_ID,HSE_ID,HSE_MEASURE_ID,CODE,MEASURE_STATUS,PROP_PLANT_TRIAL_ID,PROP_PLANT_FOR_TRIAL,PROP_REGION,MATERIAL_CODE_ID,REGION_FOR_SOS_APPROVAL
10941,5962,112,ELINCS,Y,,,,1263.0,North America
10941,5962,112,ELINCS,Y,,,,1263.0,LA
10941,5962,113,EINECS,Y,,,,1263.0,EMEA
10941,5962,113,EINECS,Y,,,,1263.0,LA
10941,5962,113,EINECS,Y,,,,1263.0,North America
10941,5962,113,EINECS,Y,,,,1263.0,AP
10941,5962,114,KKDIK,Y,,,,1263.0,North America
10941,5962,114,KKDIK,Y,,,,1263.0,AP
10941,5962,114,KKDIK,Y,,,,1263.0,EMEA
10941,5962,114,KKDIK,Y,,,,1263.0,LA
10941,5962,116,ENCS,Y,,,,1263.0,EMEA
10941,5962,116,ENCS,Y,,,,1263.0,LA
10941,5962,116,ENCS,Y,,,,1263.0,North America
10941,5962,116,ENCS,Y,,,,1263.0,AP
10942,5981,90,MSDS,Y,,,,1059.0,North America
10942,5981,90,MSDS,Y,,,,1059.0,LA
10942,5981,90,MSDS,Y,,,,1059.0,EMEA
10942,5981,90,MSDS,Y,,,,1059.0,AP
10942,5981,91,TSCA,Y,,,,1059.0,North America
10942,5981,91,TSCA,Y,,,,1059.0,LA
10942,5981,91,TSCA,Y,,,,1059.0,AP
10942,5981,91,TSCA,Y,,,,1059.0,EMEA
10942,5981,109,TSCASEC,U,,,,1059.0,North America
10942,5981,109,TSCASEC,U,,,,1059.0,EMEA
10942,5981,109,TSCASEC,U,,,,1059.0,LA
10942,5981,109,TSCASEC,U,,,,1059.0,AP
10942,5981,110,CEPA,U,,,,1059.0,North America
10942,5981,110,CEPA,U,,,,1059.0,LA
10942,5981,110,CEPA,U,,,,1059.0,AP
10942,5981,110,CEPA,U,,,,1059.0,EMEA
10942,5981,111,CEPAN,U,,,,1059.0,North America
10942,5981,111,CEPAN,U,,,,1059.0,LA
10942,5981,111,CEPAN,U,,,,1059.0,EMEA
10942,5981,111,CEPAN,U,,,,1059.0,AP
10942,5981,112,ELINCS,U,,,,1059.0,North America
10942,5981,112,ELINCS,U,,,,1059.0,LA
10942,5981,112,ELINCS,U,,,,1059.0,AP
10942,5981,112,ELINCS,U,,,,1059.0,EMEA
10942,5981,113,EINECS,U,,,,1059.0,North America
10942,5981,113,EINECS,U,,,,1059.0,LA
10942,5981,113,EINECS,U,,,,1059.0,EMEA
10942,5981,113,EINECS,U,,,,1059.0,AP
10942,5981,114,KKDIK,U,,,,1059.0,LA
10942,5981,114,KKDIK,U,,,,1059.0,EMEA
10942,5981,114,KKDIK,U,,,,1059.0,AP
10942,5981,114,KKDIK,U,,,,1059.0,North America
10942,5981,116,ENCS,U,,,,1059.0,LA
10942,5981,116,ENCS,U,,,,1059.0,EMEA
10942,5981,116,ENCS,U,,,,1059.0,North America
10942,5981,116,ENCS,U,,,,1059.0,AP
10943,4561,90,MSDS,Y,,,,3161.0,
10943,4561,91,TSCA,Y,,,,3161.0,
10943,4561,109,TSCASEC,Y,,,,3161.0,
10943,4561,110,CEPA,Y,,,,3161.0,
10943,4561,111,CEPAN,U,,,,3161.0,
10943,4561,112,ELINCS,Y,,,,3161.0,
10943,4561,113,EINECS,Y,,,,3161.0,
10943,4561,114,KKDIK,Y,,,,3161.0,
10943,4561,116,ENCS,Y,,,,3161.0,
10943,4562,90,MSDS,Y,,,,3161.0,
10943,4562,91,TSCA,Y,,,,3161.0,
10943,4562,109,TSCASEC,Y,,,,3161.0,
10943,4562,110,CEPA,Y,,,,3161.0,
10943,4562,111,CEPAN,U,,,,3161.0,
10943,4562,112,ELINCS,Y,,,,3161.0,
10943,4562,113,EINECS,Y,,,,3161.0,
10943,4562,114,KKDIK,Y,,,,3161.0,
10943,4562,116,ENCS,Y,,,,3161.0,
10943,4563,90,MSDS,Y,,,,3161.0,
10943,4563,91,TSCA,Y,,,,3161.0,
10943,4563,109,TSCASEC,Y,,,,3161.0,
10943,4563,110,CEPA,Y,,,,3161.0,
10943,4563,111,CEPAN,U,,,,3161.0,
10943,4563,112,ELINCS,Y,,,,3161.0,
10943,4563,113,EINECS,Y,,,,3161.0,
10943,4563,114,KKDIK,Y,,,,3161.0,
10943,4563,116,ENCS,Y,,,,3161.0,
10943,4564,90,MSDS,Y,,,,3161.0,
10943,4564,91,TSCA,Y,,,,3161.0,
10943,4564,109,TSCASEC,Y,,,,3161.0,
10943,4564,110,CEPA,Y,,,,3161.0,
10943,4564,111,CEPAN,N,,,,3161.0,
10943,4564,112,ELINCS,Y,,,,3161.0,
10943,4564,113,EINECS,Y,,,,3161.0,
10943,4564,114,KKDIK,Y,,,,3161.0,
10943,4564,116,ENCS,Y,,,,3161.0,
10961,10881,90,MSDS,Y,47.0,Indonesia,AP,10801.0,AP
10961,10881,91,TSCA,U,47.0,Indonesia,AP,10801.0,AP
10961,10881,109,TSCASEC,U,47.0,Indonesia,AP,10801.0,AP
10961,10881,110,CEPA,U,47.0,Indonesia,AP,10801.0,AP
10961,10881,111,CEPAN,U,47.0,Indonesia,AP,10801.0,AP
10961,10881,112,ELINCS,U,47.0,Indonesia,AP,10801.0,AP
10961,10881,113,EINECS,U,47.0,Indonesia,AP,10801.0,AP
10961,10881,114,KKDIK,U,47.0,Indonesia,AP,10801.0,AP
10961,10881,116,ENCS,U,47.0,Indonesia,AP,10801.0,AP
11001,5963,90,MSDS,Y,,,,1263.0,North America
11001,5963,90,MSDS,Y,,,,1263.0,LA
11001,5963,90,MSDS,Y,,,,1263.0,AP
11001,5963,90,MSDS,Y,,,,1263.0,EMEA
11001,5963,91,TSCA,Y,,,,1263.0,LA
11001,5963,91,TSCA,Y,,,,1263.0,AP
11001,5963,91,TSCA,Y,,,,1263.0,EMEA
11001,5963,91,TSCA,Y,,,,1263.0,North America
11001,5963,109,TSCASEC,Y,,,,1263.0,North America
11001,5963,109,TSCASEC,Y,,,,1263.0,LA
11001,5963,109,TSCASEC,Y,,,,1263.0,EMEA
11001,5963,109,TSCASEC,Y,,,,1263.0,AP
11001,5963,110,CEPA,Y,,,,1263.0,EMEA
11001,5963,110,CEPA,Y,,,,1263.0,AP
11001,5963,110,CEPA,Y,,,,1263.0,North America
11001,5963,110,CEPA,Y,,,,1263.0,LA
11001,5963,111,CEPAN,U,,,,1263.0,North America
11001,5963,111,CEPAN,U,,,,1263.0,LA
11001,5963,111,CEPAN,U,,,,1263.0,AP
11001,5963,111,CEPAN,U,,,,1263.0,EMEA
11001,5963,112,ELINCS,Y,,,,1263.0,LA
11001,5963,112,ELINCS,Y,,,,1263.0,EMEA
11001,5963,112,ELINCS,Y,,,,1263.0,AP
11001,5963,112,ELINCS,Y,,,,1263.0,North America
11001,5963,113,EINECS,Y,,,,1263.0,AP
11001,5963,113,EINECS,Y,,,,1263.0,EMEA
11001,5963,113,EINECS,Y,,,,1263.0,North America
11001,5963,113,EINECS,Y,,,,1263.0,LA
11001,5963,114,KKDIK,Y,,,,1263.0,LA
11001,5963,114,KKDIK,Y,,,,1263.0,EMEA
11001,5963,114,KKDIK,Y,,,,1263.0,AP
11001,5963,114,KKDIK,Y,,,,1263.0,North America
11001,5963,116,ENCS,Y,,,,1263.0,North America
11001,5963,116,ENCS,Y,,,,1263.0,LA
11001,5963,116,ENCS,Y,,,,1263.0,EMEA
11001,5963,116,ENCS,Y,,,,1263.0,AP
11002,7262,90,MSDS,Y,47.0,Indonesia,AP,1263.0,AP
11002,7262,91,TSCA,Y,47.0,Indonesia,AP,1263.0,AP
11002,7262,109,TSCASEC,Y,47.0,Indonesia,AP,1263.0,AP
11002,7262,110,CEPA,U,47.0,Indonesia,AP,1263.0,AP
11002,7262,111,CEPAN,U,47.0,Indonesia,AP,1263.0,AP
11002,7262,112,ELINCS,Y,47.0,Indonesia,AP,1263.0,AP
11002,7262,113,EINECS,U,47.0,Indonesia,AP,1263.0,AP
11002,7262,114,KKDIK,Y,47.0,Indonesia,AP,1263.0,AP
11002,7262,116,ENCS,Y,47.0,Indonesia,AP,1263.0,AP
11004,6761,90,MSDS,Y,28.0,Wolverhampton,EMEA,1263.0,EMEA
11004,6761,90,MSDS,Y,28.0,Wolverhampton,EMEA,1263.0,LA
11004,6761,90,MSDS,Y,28.0,Wolverhampton,EMEA,1263.0,North America
11004,6761,90,MSDS,Y,28.0,Wolverhampton,EMEA,1263.0,AP
11004,6761,91,TSCA,Y,28.0,Wolverhampton,EMEA,1263.0,AP
11004,6761,91,TSCA,Y,28.0,Wolverhampton,EMEA,1263.0,EMEA
11004,6761,91,TSCA,Y,28.0,Wolverhampton,EMEA,1263.0,North America
11004,6761,91,TSCA,Y,28.0,Wolverhampton,EMEA,1263.0,LA
11004,6761,109,TSCASEC,Y,28.0,Wolverhampton,EMEA,1263.0,LA
11004,6761,109,TSCASEC,Y,28.0,Wolverhampton,EMEA,1263.0,AP
11004,6761,109,TSCASEC,Y,28.0,Wolverhampton,EMEA,1263.0,EMEA
11004,6761,109,TSCASEC,Y,28.0,Wolverhampton,EMEA,1263.0,North America
11004,6761,110,CEPA,Y,28.0,Wolverhampton,EMEA,1263.0,EMEA
11004,6761,110,CEPA,Y,28.0,Wolverhampton,EMEA,1263.0,AP
11004,6761,110,CEPA,Y,28.0,Wolverhampton,EMEA,1263.0,LA
11004,6761,110,CEPA,Y,28.0,Wolverhampton,EMEA,1263.0,North America
11004,6761,111,CEPAN,Y,28.0,Wolverhampton,EMEA,1263.0,AP
11004,6761,111,CEPAN,Y,28.0,Wolverhampton,EMEA,1263.0,EMEA
11004,6761,111,CEPAN,Y,28.0,Wolverhampton,EMEA,1263.0,LA
11004,6761,111,CEPAN,Y,28.0,Wolverhampton,EMEA,1263.0,North America
11004,6761,112,ELINCS,Y,28.0,Wolverhampton,EMEA,1263.0,North America
11004,6761,112,ELINCS,Y,28.0,Wolverhampton,EMEA,1263.0,LA
11004,6761,112,ELINCS,Y,28.0,Wolverhampton,EMEA,1263.0,EMEA
11004,6761,112,ELINCS,Y,28.0,Wolverhampton,EMEA,1263.0,AP
11004,6761,113,EINECS,Y,28.0,Wolverhampton,EMEA,1263.0,EMEA
11004,6761,113,EINECS,Y,28.0,Wolverhampton,EMEA,1263.0,AP
11004,6761,113,EINECS,Y,28.0,Wolverhampton,EMEA,1263.0,LA
11004,6761,113,EINECS,Y,28.0,Wolverhampton,EMEA,1263.0,North America
11004,6761,114,KKDIK,Y,28.0,Wolverhampton,EMEA,1263.0,AP
11004,6761,114,KKDIK,Y,28.0,Wolverhampton,EMEA,1263.0,EMEA
11004,6761,114,KKDIK,Y,28.0,Wolverhampton,EMEA,1263.0,LA
11004,6761,114,KKDIK,Y,28.0,Wolverhampton,EMEA,1263.0,North America
11004,6761,116,ENCS,Y,28.0,Wolverhampton,EMEA,1263.0,North America
11004,6761,116,ENCS,Y,28.0,Wolverhampton,EMEA,1263.0,LA
11004,6761,116,ENCS,Y,28.0,Wolverhampton,EMEA,1263.0,EMEA
11004,6761,116,ENCS,Y,28.0,Wolverhampton,EMEA,1263.0,AP
11005,3881,90,MSDS,Y,2.0,Gadsden,NA,7681.0,North America
11005,3881,90,MSDS,Y,2.0,Gadsden,NA,7681.0,LA
11005,3881,90,MSDS,Y,2.0,Gadsden,NA,7681.0,EMEA
11005,3881,90,MSDS,Y,2.0,Gadsden,NA,7681.0,AP
11005,3881,91,TSCA,Y,2.0,Gadsden,NA,7681.0,North America
11005,3881,91,TSCA,Y,2.0,Gadsden,NA,7681.0,LA
11005,3881,91,TSCA,Y,2.0,Gadsden,NA,7681.0,AP
11005,3881,91,TSCA,Y,2.0,Gadsden,NA,7681.0,EMEA
11005,3881,109,TSCASEC,Y,2.0,Gadsden,NA,7681.0,North America
11005,3881,109,TSCASEC,Y,2.0,Gadsden,NA,7681.0,EMEA
11005,3881,109,TSCASEC,Y,2.0,Gadsden,NA,7681.0,LA
11005,3881,109,TSCASEC,Y,2.0,Gadsden,NA,7681.0,AP
11005,3881,110,CEPA,Y,2.0,Gadsden,NA,7681.0,North America
11005,3881,110,CEPA,Y,2.0,Gadsden,NA,7681.0,LA
11005,3881,110,CEPA,Y,2.0,Gadsden,NA,7681.0,EMEA
11005,3881,110,CEPA,Y,2.0,Gadsden,NA,7681.0,AP
11005,3881,111,CEPAN,Y,2.0,Gadsden,NA,7681.0,EMEA
11005,3881,111,CEPAN,Y,2.0,Gadsden,NA,7681.0,LA
11005,3881,111,CEPAN,Y,2.0,Gadsden,NA,7681.0,North America
11005,3881,111,CEPAN,Y,2.0,Gadsden,NA,7681.0,AP
11005,3881,112,ELINCS,Y,2.0,Gadsden,NA,7681.0,North America
11005,3881,112,ELINCS,Y,2.0,Gadsden,NA,7681.0,AP
11005,3881,112,ELINCS,Y,2.0,Gadsden,NA,7681.0,EMEA
11005,3881,112,ELINCS,Y,2.0,Gadsden,NA,7681.0,LA
11005,3881,113,EINECS,Y,2.0,Gadsden,NA,7681.0,North America
11005,3881,113,EINECS,Y,2.0,Gadsden,NA,7681.0,EMEA
11005,3881,113,EINECS,Y,2.0,Gadsden,NA,7681.0,LA
11005,3881,113,EINECS,Y,2.0,Gadsden,NA,7681.0,AP
11005,3881,114,KKDIK,Y,2.0,Gadsden,NA,7681.0,AP
11005,3881,114,KKDIK,Y,2.0,Gadsden,NA,7681.0,North America
11005,3881,114,KKDIK,Y,2.0,Gadsden,NA,7681.0,LA
11005,3881,114,KKDIK,Y,2.0,Gadsden,NA,7681.0,EMEA
11005,3881,116,ENCS,Y,2.0,Gadsden,NA,7681.0,EMEA
11005,3881,116,ENCS,Y,2.0,Gadsden,NA,7681.0,LA
11005,3881,116,ENCS,Y,2.0,Gadsden,NA,7681.0,North America
11005,3881,116,ENCS,Y,2.0,Gadsden,NA,7681.0,AP
11021,4101,90,MSDS,Y,10.0,Napanee,NA,2561.0,EMEA
11021,4101,90,MSDS,Y,10.0,Napanee,NA,2561.0,LA
11021,4101,90,MSDS,Y,10.0,Napanee,NA,2561.0,North America
11021,4101,90,MSDS,Y,10.0,Napanee,NA,2561.0,AP
11021,4101,91,TSCA,Y,10.0,Napanee,NA,2561.0,EMEA
11021,4101,91,TSCA,Y,10.0,Napanee,NA,2561.0,LA
11021,4101,91,TSCA,Y,10.0,Napanee,NA,2561.0,North America
11021,4101,91,TSCA,Y,10.0,Napanee,NA,2561.0,AP
11021,4101,109,TSCASEC,Y,10.0,Napanee,NA,2561.0,North America
11021,4101,109,TSCASEC,Y,10.0,Napanee,NA,2561.0,LA
11021,4101,109,TSCASEC,Y,10.0,Napanee,NA,2561.0,EMEA
11021,4101,109,TSCASEC,Y,10.0,Napanee,NA,2561.0,AP
11021,4101,110,CEPA,Y,10.0,Napanee,NA,2561.0,North America
11021,4101,110,CEPA,Y,10.0,Napanee,NA,2561.0,LA
11021,4101,110,CEPA,Y,10.0,Napanee,NA,2561.0,EMEA
11021,4101,110,CEPA,Y,10.0,Napanee,NA,2561.0,AP
11021,4101,111,CEPAN,N,10.0,Napanee,NA,2561.0,North America
11021,4101,111,CEPAN,N,10.0,Napanee,NA,2561.0,LA
11021,4101,111,CEPAN,N,10.0,Napanee,NA,2561.0,AP
11021,4101,111,CEPAN,N,10.0,Napanee,NA,2561.0,EMEA
11021,4101,112,ELINCS,Y,10.0,Napanee,NA,2561.0,EMEA
11021,4101,112,ELINCS,Y,10.0,Napanee,NA,2561.0,LA
11021,4101,112,ELINCS,Y,10.0,Napanee,NA,2561.0,North America
11021,4101,112,ELINCS,Y,10.0,Napanee,NA,2561.0,AP
11021,4101,113,EINECS,Y,10.0,Napanee,NA,2561.0,EMEA
11021,4101,113,EINECS,Y,10.0,Napanee,NA,2561.0,LA
11021,4101,113,EINECS,Y,10.0,Napanee,NA,2561.0,North America
11021,4101,113,EINECS,Y,10.0,Napanee,NA,2561.0,AP
11021,4101,114,KKDIK,Y,10.0,Napanee,NA,2561.0,North America
11021,4101,114,KKDIK,Y,10.0,Napanee,NA,2561.0,LA
11021,4101,114,KKDIK,Y,10.0,Napanee,NA,2561.0,EMEA
11021,4101,114,KKDIK,Y,10.0,Napanee,NA,2561.0,AP
11021,4101,116,ENCS,U,10.0,Napanee,NA,2561.0,North America
11021,4101,116,ENCS,U,10.0,Napanee,NA,2561.0,EMEA
11021,4101,116,ENCS,U,10.0,Napanee,NA,2561.0,LA
11021,4101,116,ENCS,U,10.0,Napanee,NA,2561.0,AP
11022,4421,90,MSDS,Y,,,,1307.0,North America
11022,4421,90,MSDS,Y,,,,1307.0,LA
11022,4421,90,MSDS,Y,,,,1307.0,EMEA
11022,4421,90,MSDS,Y,,,,1307.0,AP
11022,4421,91,TSCA,Y,,,,1307.0,EMEA
11022,4421,91,TSCA,Y,,,,1307.0,AP
11022,4421,91,TSCA,Y,,,,1307.0,LA
11022,4421,91,TSCA,Y,,,,1307.0,North America
11022,4421,109,TSCASEC,Y,,,,1307.0,AP
11022,4421,109,TSCASEC,Y,,,,1307.0,EMEA
11022,4421,109,TSCASEC,Y,,,,1307.0,LA
11022,4421,109,TSCASEC,Y,,,,1307.0,North America
11022,4421,110,CEPA,Y,,,,1307.0,AP
11022,4421,110,CEPA,Y,,,,1307.0,North America
11022,4421,110,CEPA,Y,,,,1307.0,LA
11022,4421,110,CEPA,Y,,,,1307.0,EMEA
11022,4421,111,CEPAN,Y,,,,1307.0,LA
11022,4421,111,CEPAN,Y,,,,1307.0,North America
11022,4421,111,CEPAN,Y,,,,1307.0,EMEA
11022,4421,111,CEPAN,Y,,,,1307.0,AP
11022,4421,112,ELINCS,Y,,,,1307.0,AP
11022,4421,112,ELINCS,Y,,,,1307.0,EMEA
11022,4421,112,ELINCS,Y,,,,1307.0,LA
11022,4421,112,ELINCS,Y,,,,1307.0,North America
11022,4421,113,EINECS,Y,,,,1307.0,LA
11022,4421,113,EINECS,Y,,,,1307.0,North America
11022,4421,113,EINECS,Y,,,,1307.0,AP
11022,4421,113,EINECS,Y,,,,1307.0,EMEA
11022,4421,114,KKDIK,Y,,,,1307.0,North America
11022,4421,114,KKDIK,Y,,,,1307.0,EMEA
11022,4421,114,KKDIK,Y,,,,1307.0,AP
11022,4421,114,KKDIK,Y,,,,1307.0,LA
11022,4421,116,ENCS,Y,,,,1307.0,EMEA
11022,4421,116,ENCS,Y,,,,1307.0,LA
11022,4421,116,ENCS,Y,,,,1307.0,North America
11022,4421,116,ENCS,Y,,,,1307.0,AP
11041,3541,90,MSDS,Y,,,,1318.0,LA
11041,3541,91,TSCA,U,,,,1318.0,LA
11041,3541,109,TSCASEC,U,,,,1318.0,LA
11041,3541,110,CEPA,U,,,,1318.0,LA
11041,3541,111,CEPAN,U,,,,1318.0,LA
11041,3541,112,ELINCS,U,,,,1318.0,LA
11041,3541,113,EINECS,U,,,,1318.0,LA
11041,3541,114,KKDIK,U,,,,1318.0,LA
11041,3541,116,ENCS,U,,,,1318.0,LA
11061,5541,90,MSDS,Y,,,,1059.0,EMEA
11061,5541,90,MSDS,Y,,,,1059.0,LA
11061,5541,90,MSDS,Y,,,,1059.0,North America
11061,5541,90,MSDS,Y,,,,1059.0,AP
11061,5541,91,TSCA,Y,,,,1059.0,EMEA
11061,5541,91,TSCA,Y,,,,1059.0,LA
11061,5541,91,TSCA,Y,,,,1059.0,North America
11061,5541,91,TSCA,Y,,,,1059.0,AP
11061,5541,109,TSCASEC,Y,,,,1059.0,North America
11061,5541,109,TSCASEC,Y,,,,1059.0,LA
11061,5541,109,TSCASEC,Y,,,,1059.0,EMEA
11061,5541,109,TSCASEC,Y,,,,1059.0,AP
11061,5541,110,CEPA,Y,,,,1059.0,North America
11061,5541,110,CEPA,Y,,,,1059.0,LA
11061,5541,110,CEPA,Y,,,,1059.0,EMEA
11061,5541,110,CEPA,Y,,,,1059.0,AP
11061,5541,111,CEPAN,Y,,,,1059.0,North America
11061,5541,111,CEPAN,Y,,,,1059.0,LA
11061,5541,111,CEPAN,Y,,,,1059.0,AP
11061,5541,111,CEPAN,Y,,,,1059.0,EMEA
11061,5541,112,ELINCS,Y,,,,1059.0,EMEA
11061,5541,112,ELINCS,Y,,,,1059.0,LA
11061,5541,112,ELINCS,Y,,,,1059.0,North America
11061,5541,112,ELINCS,Y,,,,1059.0,AP
11061,5541,113,EINECS,Y,,,,1059.0,EMEA
11061,5541,113,EINECS,Y,,,,1059.0,LA
11061,5541,113,EINECS,Y,,,,1059.0,North America
11061,5541,113,EINECS,Y,,,,1059.0,AP
11061,5541,114,KKDIK,Y,,,,1059.0,North America
11061,5541,114,KKDIK,Y,,,,1059.0,LA
11061,5541,114,KKDIK,Y,,,,1059.0,EMEA
11061,5541,114,KKDIK,Y,,,,1059.0,AP
11061,5541,116,ENCS,Y,,,,1059.0,North America
11061,5541,116,ENCS,Y,,,,1059.0,EMEA
11061,5541,116,ENCS,Y,,,,1059.0,LA
11061,5541,116,ENCS,Y,,,,1059.0,AP
11062,8502,90,MSDS,Y,28.0,Wolverhampton,EMEA,1263.0,North America
11062,8502,90,MSDS,Y,28.0,Wolverhampton,EMEA,1263.0,LA
11062,8502,90,MSDS,Y,28.0,Wolverhampton,EMEA,1263.0,AP
11062,8502,90,MSDS,Y,28.0,Wolverhampton,EMEA,1263.0,EMEA
11062,8502,91,TSCA,Y,28.0,Wolverhampton,EMEA,1263.0,North America
11062,8502,91,TSCA,Y,28.0,Wolverhampton,EMEA,1263.0,LA
11062,8502,91,TSCA,Y,28.0,Wolverhampton,EMEA,1263.0,EMEA
11062,8502,91,TSCA,Y,28.0,Wolverhampton,EMEA,1263.0,AP
11062,8502,109,TSCASEC,Y,28.0,Wolverhampton,EMEA,1263.0,North America
11062,8502,109,TSCASEC,Y,28.0,Wolverhampton,EMEA,1263.0,EMEA
11062,8502,109,TSCASEC,Y,28.0,Wolverhampton,EMEA,1263.0,AP
11062,8502,109,TSCASEC,Y,28.0,Wolverhampton,EMEA,1263.0,LA
11062,8502,110,CEPA,Y,28.0,Wolverhampton,EMEA,1263.0,AP
11062,8502,110,CEPA,Y,28.0,Wolverhampton,EMEA,1263.0,EMEA
11062,8502,110,CEPA,Y,28.0,Wolverhampton,EMEA,1263.0,North America
11062,8502,110,CEPA,Y,28.0,Wolverhampton,EMEA,1263.0,LA
11062,8502,111,CEPAN,Y,28.0,Wolverhampton,EMEA,1263.0,EMEA
11062,8502,111,CEPAN,Y,28.0,Wolverhampton,EMEA,1263.0,LA
11062,8502,111,CEPAN,Y,28.0,Wolverhampton,EMEA,1263.0,North America
11062,8502,111,CEPAN,Y,28.0,Wolverhampton,EMEA,1263.0,AP
11062,8502,112,ELINCS,Y,28.0,Wolverhampton,EMEA,1263.0,North America
11062,8502,112,ELINCS,Y,28.0,Wolverhampton,EMEA,1263.0,LA
11062,8502,112,ELINCS,Y,28.0,Wolverhampton,EMEA,1263.0,EMEA
11062,8502,112,ELINCS,Y,28.0,Wolverhampton,EMEA,1263.0,AP
11062,8502,113,EINECS,Y,28.0,Wolverhampton,EMEA,1263.0,North America
11062,8502,113,EINECS,Y,28.0,Wolverhampton,EMEA,1263.0,AP
11062,8502,113,EINECS,Y,28.0,Wolverhampton,EMEA,1263.0,EMEA
11062,8502,113,EINECS,Y,28.0,Wolverhampton,EMEA,1263.0,LA
11062,8502,114,KKDIK,Y,28.0,Wolverhampton,EMEA,1263.0,AP
11062,8502,114,KKDIK,Y,28.0,Wolverhampton,EMEA,1263.0,EMEA
11062,8502,114,KKDIK,Y,28.0,Wolverhampton,EMEA,1263.0,LA
11062,8502,114,KKDIK,Y,28.0,Wolverhampton,EMEA,1263.0,North America
11062,8502,116,ENCS,Y,28.0,Wolverhampton,EMEA,1263.0,EMEA
11062,8502,116,ENCS,Y,28.0,Wolverhampton,EMEA,1263.0,LA
11062,8502,116,ENCS,Y,28.0,Wolverhampton,EMEA,1263.0,North America
11062,8502,116,ENCS,Y,28.0,Wolverhampton,EMEA,1263.0,AP
11063,7263,90,MSDS,Y,47.0,Indonesia,AP,1059.0,LA
11063,7263,90,MSDS,Y,47.0,Indonesia,AP,1059.0,EMEA
11063,7263,90,MSDS,Y,47.0,Indonesia,AP,1059.0,AP
11063,7263,90,MSDS,Y,47.0,Indonesia,AP,1059.0,North America
11063,7263,91,TSCA,Y,47.0,Indonesia,AP,1059.0,LA
11063,7263,91,TSCA,Y,47.0,Indonesia,AP,1059.0,EMEA
11063,7263,91,TSCA,Y,47.0,Indonesia,AP,1059.0,AP
11063,7263,91,TSCA,Y,47.0,Indonesia,AP,1059.0,North America
11063,7263,109,TSCASEC,Y,47.0,Indonesia,AP,1059.0,LA
11063,7263,109,TSCASEC,Y,47.0,Indonesia,AP,1059.0,EMEA
11063,7263,109,TSCASEC,Y,47.0,Indonesia,AP,1059.0,AP
11063,7263,109,TSCASEC,Y,47.0,Indonesia,AP,1059.0,North America
11063,7263,110,CEPA,Y,47.0,Indonesia,AP,1059.0,LA
11063,7263,110,CEPA,Y,47.0,Indonesia,AP,1059.0,EMEA
11063,7263,110,CEPA,Y,47.0,Indonesia,AP,1059.0,AP
11063,7263,110,CEPA,Y,47.0,Indonesia,AP,1059.0,North America
11063,7263,111,CEPAN,Y,47.0,Indonesia,AP,1059.0,EMEA
11063,7263,111,CEPAN,Y,47.0,Indonesia,AP,1059.0,AP
11063,7263,111,CEPAN,Y,47.0,Indonesia,AP,1059.0,LA
11063,7263,111,CEPAN,Y,47.0,Indonesia,AP,1059.0,North America
11063,7263,112,ELINCS,Y,47.0,Indonesia,AP,1059.0,LA
11063,7263,112,ELINCS,Y,47.0,Indonesia,AP,1059.0,EMEA
11063,7263,112,ELINCS,Y,47.0,Indonesia,AP,1059.0,AP
11063,7263,112,ELINCS,Y,47.0,Indonesia,AP,1059.0,North America
11063,7263,113,EINECS,Y,47.0,Indonesia,AP,1059.0,AP
11063,7263,113,EINECS,Y,47.0,Indonesia,AP,1059.0,EMEA
11063,7263,113,EINECS,Y,47.0,Indonesia,AP,1059.0,LA
11063,7263,113,EINECS,Y,47.0,Indonesia,AP,1059.0,North America
11063,7263,114,KKDIK,Y,47.0,Indonesia,AP,1059.0,North America
11063,7263,114,KKDIK,Y,47.0,Indonesia,AP,1059.0,LA
11063,7263,114,KKDIK,Y,47.0,Indonesia,AP,1059.0,AP
11063,7263,114,KKDIK,Y,47.0,Indonesia,AP,1059.0,EMEA
11063,7263,116,ENCS,Y,47.0,Indonesia,AP,1059.0,North America
11063,7263,116,ENCS,Y,47.0,Indonesia,AP,1059.0,LA
11063,7263,116,ENCS,Y,47.0,Indonesia,AP,1059.0,EMEA
11063,7263,116,ENCS,Y,47.0,Indonesia,AP,1059.0,AP
11162,3801,90,MSDS,Y,,,,1944.0,AP
11162,3801,91,TSCA,Y,,,,1944.0,AP
11162,3801,109,TSCASEC,Y,,,,1944.0,AP
11162,3801,110,CEPA,Y,,,,1944.0,AP
11162,3801,111,CEPAN,U,,,,1944.0,AP
11162,3801,112,ELINCS,Y,,,,1944.0,AP
11162,3801,113,EINECS,Y,,,,1944.0,AP
11162,3801,114,KKDIK,Y,,,,1944.0,AP
11162,3801,116,ENCS,Y,,,,1944.0,AP
11281,8141,90,MSDS,Y,,,,7221.0,EMEA
11281,8141,91,TSCA,N,,,,7221.0,EMEA
11281,8141,109,TSCASEC,U,,,,7221.0,EMEA
11281,8141,110,CEPA,Y,,,,7221.0,EMEA
11281,8141,111,CEPAN,Y,,,,7221.0,EMEA
11281,8141,112,ELINCS,U,,,,7221.0,EMEA
11281,8141,113,EINECS,U,,,,7221.0,EMEA
11281,8141,114,KKDIK,U,,,,7221.0,EMEA
11281,8141,116,ENCS,U,,,,7221.0,EMEA
11282,3521,90,MSDS,Y,,,,1885.0,LA
11282,3521,91,TSCA,Y,,,,1885.0,LA
