,PGM_ID,HSE_ID,HSE_MEASURE_ID,TABLE_CODE,CODE_DESC,CODE,MEASURE_CMNTS
9011,13921,8787,117,NZTSD,New Zealand Toxic Substances Database,,Not applicable because this is an article.
9012,13929,8791,90,MSDS,MSDS Requirement,MSDS,An MSDS is not required because this is an article.
9013,13929,8791,91,TSCA,TSCA Certificate,TSCA,Not applicable because this is an article.
9014,13929,8791,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,Not applicable because this is an article.
9015,13929,8791,109,CEPA,Canadian Environmental Protection Act,,Not applicable because this is an article.
9016,13929,8791,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,Not applicable because this is an article.
9017,13929,8791,111,ELINCS,European REACH,CEPAN,Not applicable because this is an article.
9018,13929,8791,112,AICS,Australian Inventory of chemical Substances,ELINCS,Not applicable because this is an article.
9019,13929,8791,113,ENCS,Japanese Existing and New Chemical substances,EINECS,Not applicable because this is an article.
9020,13929,8791,114,ECL,Korean Existing Chemicals Inventory,KKDIK,Not applicable because this is an article.
9021,13929,8791,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,Not applicable because this is an article.
9022,13929,8791,116,CLECS,Chinese List of Existing Chemical substances,SOAF,Not applicable because this is an article.
9023,13929,8791,117,NZTSD,New Zealand Toxic Substances Database,,Not applicable because this is an article.
9024,13930,8792,90,MSDS,MSDS Requirement,MSDS,An MSDS is not required because this is an article.
9025,13930,8792,91,TSCA,TSCA Certificate,TSCA,Not applicable because this is an article.
9026,13930,8792,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,Not applicable because this is an article.
9027,13930,8792,109,CEPA,Canadian Environmental Protection Act,,Not applicable because this is an article.
9028,13930,8792,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,Not applicable because this is an article.
9029,13930,8792,111,ELINCS,European REACH,CEPAN,Not applicable because this is an article.
9030,13930,8792,112,AICS,Australian Inventory of chemical Substances,ELINCS,Not applicable because this is an article.
9031,13930,8792,113,ENCS,Japanese Existing and New Chemical substances,EINECS,Not applicable because this is an article.
9032,13930,8792,114,ECL,Korean Existing Chemicals Inventory,KKDIK,Not applicable because this is an article.
9033,13930,8792,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,Not applicable because this is an article.
9034,13930,8792,116,CLECS,Chinese List of Existing Chemical substances,SOAF,Not applicable because this is an article.
9035,13930,8792,117,NZTSD,New Zealand Toxic Substances Database,,Not applicable because this is an article.
9036,14663,8505,90,MSDS,MSDS Requirement,MSDS,* SDS identifies hazards & controls
9037,14663,8505,91,TSCA,TSCA Certificate,TSCA,"* Listed/Exempt for all applicable inventories @ time of review per MSDS
* NR meets ?naturally occurring material? TSCA & REACH exemptions provided no substances are added to it for purposes other than stabilization
"
9038,14663,8505,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,* Supplier did not provide any information suggesting material is subject to any of these provisions.
9039,14663,8505,109,CEPA,Canadian Environmental Protection Act,,"* Listed/Exempt for all applicable inventories @ time of review per MSDS
* NR meets ?naturally occurring material? TSCA & REACH exemptions provided no substances are added to it for purposes other than stabilization
"
9040,14663,8505,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,"* Listed/Exempt for all applicable inventories @ time of review per MSDS
* NR meets ?naturally occurring material? TSCA & REACH exemptions provided no substances are added to it for purposes other than stabilization
"
9041,14663,8505,111,ELINCS,European REACH,CEPAN,"* Listed/Exempt for all applicable inventories @ time of review per MSDS
* NR meets ?naturally occurring material? TSCA & REACH exemptions provided no substances are added to it for purposes other than stabilization
"
9042,541,8461,90,MSDS,MSDS Requirement,MSDS,
9043,541,8461,91,TSCA,TSCA Certificate,TSCA,
9044,541,8461,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
9045,541,8461,109,CEPA,Canadian Environmental Protection Act,,
9046,541,8461,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,
9047,541,8461,111,ELINCS,European REACH,CEPAN,
9048,541,8461,112,AICS,Australian Inventory of chemical Substances,ELINCS,
9049,541,8461,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
9050,541,8461,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
9051,541,8461,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
9052,541,8461,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
9053,541,8461,117,NZTSD,New Zealand Toxic Substances Database,,
9054,9441,8782,90,MSDS,MSDS Requirement,MSDS,An MSDS is not required because this is an article.
9055,9441,8782,91,TSCA,TSCA Certificate,TSCA,Not applicable because this is an article.
9056,13958,8798,90,MSDS,MSDS Requirement,MSDS,An MSDS is not required because this is an article.
9057,15604,10101,90,MSDS,MSDS Requirement,MSDS,
9058,15604,10101,91,TSCA,TSCA Certificate,TSCA,
9059,15604,10101,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
9060,15604,10101,109,CEPA,Canadian Environmental Protection Act,,
9061,15604,10101,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,
9062,15604,10101,111,ELINCS,European REACH,CEPAN,SinoLegend has confirmed REACH pre-registration and has posted its pre-registration number.
9063,15604,10101,112,AICS,Australian Inventory of chemical Substances,ELINCS,
9064,15604,10101,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
9065,15604,10101,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
9066,15604,10101,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
9067,13421,8785,90,MSDS,MSDS Requirement,MSDS,An MSDS is not required because this is an article.
9068,9441,8782,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,Not applicable because this is an article.
9069,9441,8782,109,CEPA,Canadian Environmental Protection Act,,Not applicable because this is an article.
9070,9441,8782,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,Not applicable because this is an article.
9071,9441,8782,111,ELINCS,European REACH,CEPAN,Not applicable because this is an article.
9072,9441,8782,112,AICS,Australian Inventory of chemical Substances,ELINCS,Not applicable because this is an article.
9073,9441,8782,113,ENCS,Japanese Existing and New Chemical substances,EINECS,Not applicable because this is an article.
9074,9441,8782,114,ECL,Korean Existing Chemicals Inventory,KKDIK,Not applicable because this is an article.
9075,9441,8782,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,Not applicable because this is an article.
9076,9441,8782,116,CLECS,Chinese List of Existing Chemical substances,SOAF,Not applicable because this is an article.
9077,9441,8782,117,NZTSD,New Zealand Toxic Substances Database,,Not applicable because this is an article.
9078,13421,8785,91,TSCA,TSCA Certificate,TSCA,Not applicable because this is an article.
9079,13421,8785,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,Not applicable because this is an article.
9080,13421,8785,109,CEPA,Canadian Environmental Protection Act,,Not applicable because this is an article.
9081,13421,8785,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,Not applicable because this is an article.
9082,13421,8785,111,ELINCS,European REACH,CEPAN,Not applicable because this is an article.
9083,13421,8785,112,AICS,Australian Inventory of chemical Substances,ELINCS,Not applicable because this is an article.
9084,13421,8785,113,ENCS,Japanese Existing and New Chemical substances,EINECS,Not applicable because this is an article.Not applicable because this is an article.
9085,13421,8785,114,ECL,Korean Existing Chemicals Inventory,KKDIK,Not applicable because this is an article.
9086,13421,8785,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,Not applicable because this is an article.
9087,13421,8785,116,CLECS,Chinese List of Existing Chemical substances,SOAF,Not applicable because this is an article.
9088,13421,8785,117,NZTSD,New Zealand Toxic Substances Database,,Not applicable because this is an article.
9089,15604,10101,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
9090,14348,10583,90,MSDS,MSDS Requirement,MSDS,"* MSDS not required as this is an article.
* At time of review, Does not apply - this is an article. 
* At time of review, Component meets EU article exemption criteria. "
9091,14348,10583,91,TSCA,TSCA Certificate,TSCA,"* At time of review, Does not apply - this is an article. 
"
9092,14348,10583,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,"* At time of review, Does not apply - this is an article. 
"
9093,15604,10101,117,NZTSD,New Zealand Toxic Substances Database,,
9094,15604,10101,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,
9095,13958,8798,91,TSCA,TSCA Certificate,TSCA,Not applicable because this is an article.
9096,13958,8798,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,Not applicable because this is an article.
9097,13958,8798,109,CEPA,Canadian Environmental Protection Act,,Not applicable because this is an article.
9098,13958,8798,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,Not applicable because this is an article.
9099,13958,8798,111,ELINCS,European REACH,CEPAN,Not applicable because this is an article.
9100,13958,8798,112,AICS,Australian Inventory of chemical Substances,ELINCS,Not applicable because this is an article.
9101,13958,8798,113,ENCS,Japanese Existing and New Chemical substances,EINECS,Not applicable because this is an article.
9102,13958,8798,114,ECL,Korean Existing Chemicals Inventory,KKDIK,Not applicable because this is an article.
9103,13958,8798,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,Not applicable because this is an article.
9104,13958,8798,116,CLECS,Chinese List of Existing Chemical substances,SOAF,Not applicable because this is an article.
9105,14348,10583,109,CEPA,Canadian Environmental Protection Act,,"* At time of review, Does not apply - this is an article. 
"
9106,13958,8798,117,NZTSD,New Zealand Toxic Substances Database,,Not applicable because this is an article.
9107,13958,8798,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,
9108,14348,10583,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,"* At time of review, Component meets EU article exemption criteria. "
9109,14348,10583,111,ELINCS,European REACH,CEPAN,"* At time of review, Component meets EU article exemption criteria. "
9110,14348,10583,112,AICS,Australian Inventory of chemical Substances,ELINCS,"* At time of review, Does not apply - this is an article. 
"
9111,14348,10583,113,ENCS,Japanese Existing and New Chemical substances,EINECS,"* At time of review, Does not apply - this is an article. 
"
9112,14348,10583,114,ECL,Korean Existing Chemicals Inventory,KKDIK,"* At time of review, Does not apply - this is an article. 
"
9113,14348,10583,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,"* At time of review, Does not apply - this is an article. 
"
9114,14348,10583,116,CLECS,Chinese List of Existing Chemical substances,SOAF,"* At time of review, Does not apply - this is an article. 
"
9115,14348,10583,117,NZTSD,New Zealand Toxic Substances Database,,"* At time of review, Does not apply - this is an article. 
"
9116,14348,10583,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,"* At time of review, Does not apply - this is an article. 
"
9117,12970,8784,90,MSDS,MSDS Requirement,MSDS,An MSDS is not required because this is an article.
9118,12970,8784,91,TSCA,TSCA Certificate,TSCA,Not applicable because this is an article.
9119,12970,8784,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,Not applicable because this is an article.
9120,12970,8784,109,CEPA,Canadian Environmental Protection Act,,Not applicable because this is an article.
9121,12970,8784,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,Not applicable because this is an article.
9122,12970,8784,111,ELINCS,European REACH,CEPAN,Not applicable because this is an article.
9123,12970,8784,112,AICS,Australian Inventory of chemical Substances,ELINCS,Not applicable because this is an article.
9124,12970,8784,113,ENCS,Japanese Existing and New Chemical substances,EINECS,Not applicable because this is an article.
9125,12970,8784,114,ECL,Korean Existing Chemicals Inventory,KKDIK,Not applicable because this is an article.
9126,12970,8784,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,Not applicable because this is an article.
9127,12970,8784,116,CLECS,Chinese List of Existing Chemical substances,SOAF,Not applicable because this is an article.
9128,12970,8784,117,NZTSD,New Zealand Toxic Substances Database,,Not applicable because this is an article.
9129,14151,7041,90,MSDS,MSDS Requirement,MSDS,"NOTE:  Supplier has not confirmed it complies with China chemical inventory, but LOLI search indicates material is on China IECSC inventory."
9130,14151,7041,91,TSCA,TSCA Certificate,TSCA,
9131,14151,7041,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
9132,14151,7041,109,CEPA,Canadian Environmental Protection Act,,
9133,14151,7041,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,Not applicable as material is not for use in EMEA.
9134,14151,7041,111,ELINCS,European REACH,CEPAN,Not applicable as material is not for use in EMEA.
9135,14151,7041,112,AICS,Australian Inventory of chemical Substances,ELINCS,According to LOLI search.
9136,14151,7041,113,ENCS,Japanese Existing and New Chemical substances,EINECS,According to LOLI search.
9137,14151,7041,114,ECL,Korean Existing Chemicals Inventory,KKDIK,According to LOLI search.
9138,14151,7041,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,According to LOLI search.
9139,14151,7041,116,CLECS,Chinese List of Existing Chemical substances,SOAF,According to LOLI search.
