AP_PGM_ID,PGM_ID,REGION_ID,REGION_NAME,GY_PLANT_ID,PROH_PLANT_NAME
1121,1121,4.0,AP,,
1181,1181,,,,
1202,1202,3.0,EMEA,,
1243,1243,1.0,NA,,
1243,1243,2.0,LA,,
1243,1243,3.0,EMEA,,
1243,1243,4.0,AP,,
1264,1264,1.0,NA,,
1264,1264,2.0,LA,,
1264,1264,3.0,EMEA,,
1264,1264,4.0,AP,,
1381,1381,3.0,EMEA,,
1463,1463,1.0,NA,,
1468,1468,1.0,NA,,
1469,1469,1.0,NA,,
1469,1469,2.0,LA,,
1469,1469,3.0,EMEA,,
1469,1469,4.0,AP,,
1470,1470,,,,
1507,1507,1.0,NA,,
1507,1507,2.0,LA,,
1507,1507,3.0,EMEA,,
1507,1507,4.0,AP,,
1513,1513,1.0,NA,,
1744,1744,1.0,NA,,
1744,1744,2.0,LA,,
1744,1744,3.0,EMEA,,
1744,1744,4.0,AP,,
1761,1761,3.0,EMEA,,
1781,1781,3.0,EMEA,,
1841,1841,3.0,EMEA,,
1842,1842,3.0,EMEA,18.0,Debica
1843,1843,3.0,EMEA,,
1868,1868,3.0,EMEA,18.0,Debica
1942,1942,1.0,NA,,
1943,1943,1.0,NA,,
1945,1945,1.0,NA,,
1947,1947,1.0,NA,,
2062,2062,1.0,NA,,
2101,2101,,,,
2122,2122,3.0,EMEA,,
2204,2204,1.0,NA,,
2204,2204,2.0,LA,,
2204,2204,3.0,EMEA,,
2204,2204,4.0,AP,,
2221,2221,2.0,LA,35.0,Peru
2261,2261,1.0,NA,,
2261,2261,2.0,LA,,
2261,2261,3.0,EMEA,,
2261,2261,4.0,AP,,
2271,2271,,,,
2275,2275,3.0,EMEA,,
801,801,3.0,EMEA,,
804,804,1.0,NA,,
804,804,2.0,LA,,
804,804,3.0,EMEA,,
804,804,4.0,AP,,
825,825,1.0,NA,,
825,825,2.0,LA,,
825,825,3.0,EMEA,,
825,825,4.0,AP,,
826,826,1.0,NA,,
826,826,2.0,LA,,
826,826,3.0,EMEA,,
863,863,1.0,NA,,
863,863,2.0,LA,,
863,863,3.0,EMEA,,
863,863,4.0,AP,,
865,865,1.0,NA,,
865,865,2.0,LA,,
865,865,3.0,EMEA,,
865,865,4.0,AP,,
881,881,1.0,NA,,
881,881,2.0,LA,,
881,881,3.0,EMEA,,
881,881,4.0,AP,,
882,882,1.0,NA,,
882,882,2.0,LA,,
882,882,3.0,EMEA,,
882,882,4.0,AP,,
886,886,,,,
887,887,,,,
981,981,1.0,NA,,
981,981,2.0,LA,,
981,981,3.0,EMEA,,
981,981,4.0,AP,,
1023,1023,1.0,NA,,
1023,1023,2.0,LA,,
1023,1023,3.0,EMEA,,
1023,1023,4.0,AP,,
1056,1056,1.0,NA,,
1141,1141,1.0,NA,,
1143,1143,1.0,NA,,
1143,1143,2.0,LA,,
1143,1143,3.0,EMEA,,
1143,1143,4.0,AP,,
1241,1241,1.0,NA,,
1261,1261,3.0,EMEA,,
1262,1262,1.0,NA,,
1262,1262,2.0,LA,,
1263,1263,2.0,LA,,
1461,1461,4.0,AP,47.0,Indonesia
1512,1512,1.0,NA,,
1512,1512,2.0,LA,,
1512,1512,3.0,EMEA,,
1512,1512,4.0,AP,,
1541,1541,1.0,NA,,
1541,1541,2.0,LA,,
1541,1541,3.0,EMEA,,
1541,1541,4.0,AP,,
1582,1582,4.0,AP,,
1601,1601,1.0,NA,,
1621,1621,1.0,NA,,
1623,1623,1.0,NA,,
1661,1661,,,,
1682,1682,1.0,NA,,
1682,1682,2.0,LA,,
1682,1682,3.0,EMEA,,
1682,1682,4.0,AP,,
1961,1961,,,,
2001,2001,3.0,EMEA,,
2061,2061,1.0,NA,,
2083,2083,1.0,NA,,
2083,2083,2.0,LA,,
2083,2083,3.0,EMEA,,
2083,2083,4.0,AP,,
2084,2084,1.0,NA,,
2084,2084,2.0,LA,,
2084,2084,3.0,EMEA,,
2084,2084,4.0,AP,,
2085,2085,3.0,EMEA,,
2203,2203,1.0,NA,,
2203,2203,2.0,LA,,
2203,2203,3.0,EMEA,,
2203,2203,4.0,AP,,
2207,2207,1.0,NA,,
2207,2207,2.0,LA,,
2207,2207,3.0,EMEA,,
2207,2207,4.0,AP,,
2222,2222,1.0,NA,8.0,Lawton
2233,2233,2.0,LA,,
2235,2235,1.0,NA,,
2235,2235,2.0,LA,,
2235,2235,3.0,EMEA,,
2235,2235,4.0,AP,,
2239,2239,1.0,NA,,
2239,2239,2.0,LA,,
2239,2239,3.0,EMEA,,
2239,2239,4.0,AP,,
2240,2240,1.0,NA,,
2240,2240,2.0,LA,,
2240,2240,3.0,EMEA,,
2240,2240,4.0,AP,,
2268,2268,1.0,NA,,
2268,2268,2.0,LA,,
2268,2268,3.0,EMEA,,
2268,2268,4.0,AP,,
2276,2276,3.0,EMEA,,
2279,2279,1.0,NA,,
2279,2279,2.0,LA,,
2279,2279,3.0,EMEA,,
2279,2279,4.0,AP,,
2280,2280,1.0,NA,,
2280,2280,2.0,LA,,
2280,2280,3.0,EMEA,,
2280,2280,4.0,AP,,
703,703,3.0,EMEA,,
742,742,1.0,NA,,
743,743,1.0,NA,,
743,743,2.0,LA,,
743,743,3.0,EMEA,,
743,743,4.0,AP,,
761,761,1.0,NA,,
761,761,2.0,LA,,
761,761,3.0,EMEA,,
761,761,4.0,AP,,
808,808,1.0,NA,,
808,808,2.0,LA,,
808,808,3.0,EMEA,,
808,808,4.0,AP,,
827,827,1.0,NA,,
827,827,2.0,LA,,
827,827,3.0,EMEA,,
827,827,4.0,AP,,
962,962,1.0,NA,,
982,982,1.0,NA,,
982,982,2.0,LA,,
982,982,3.0,EMEA,,
982,982,4.0,AP,,
983,983,1.0,NA,,
984,984,1.0,NA,,
985,985,1.0,NA,,
986,986,1.0,NA,,
987,987,1.0,NA,,
988,988,1.0,NA,,
989,989,1.0,NA,,
990,990,1.0,NA,,
991,991,1.0,NA,,
992,992,1.0,NA,,
993,993,1.0,NA,,
993,993,2.0,LA,,
993,993,3.0,EMEA,,
993,993,4.0,AP,,
1055,1055,1.0,NA,,
1058,1058,1.0,NA,,
1102,1102,,,,
1103,1103,,,,
1281,1281,1.0,NA,,
1343,1343,1.0,NA,,
1343,1343,2.0,LA,,
1343,1343,3.0,EMEA,49.0,Montlucon
1343,1343,4.0,AP,,
1421,1421,,,,
1464,1464,4.0,AP,47.0,Indonesia
1465,1465,1.0,NA,,
1466,1466,1.0,NA,,
1502,1502,1.0,NA,,
1502,1502,2.0,LA,,
1502,1502,3.0,EMEA,,
1502,1502,4.0,AP,,
1503,1503,1.0,NA,,
1504,1504,1.0,NA,,
1504,1504,2.0,LA,,
1504,1504,3.0,EMEA,,
1504,1504,4.0,AP,,
1509,1509,1.0,NA,,
1509,1509,2.0,LA,,
1509,1509,3.0,EMEA,,
1509,1509,4.0,AP,,
1602,1602,1.0,NA,55.0,Chem Bayport
1701,1701,1.0,NA,,
1701,1701,2.0,LA,,
1701,1701,3.0,EMEA,,
1701,1701,4.0,AP,,
1741,1741,1.0,NA,,
1901,1901,1.0,NA,,
1901,1901,2.0,LA,,
1901,1901,3.0,EMEA,,
1901,1901,4.0,AP,,
1962,1962,2.0,LA,,
1984,1984,3.0,EMEA,,
2002,2002,,,,
2082,2082,1.0,NA,,
2082,2082,2.0,LA,,
2082,2082,3.0,EMEA,,
2082,2082,4.0,AP,,
2121,2121,3.0,EMEA,,
2124,2124,3.0,EMEA,,
2126,2126,1.0,NA,,
2242,2242,1.0,NA,,
2242,2242,2.0,LA,,
2242,2242,3.0,EMEA,,
2242,2242,4.0,AP,,
2246,2246,1.0,NA,,
2246,2246,2.0,LA,,
2246,2246,3.0,EMEA,,
2246,2246,4.0,AP,,
2274,2274,1.0,NA,,
2274,2274,2.0,LA,,
2274,2274,3.0,EMEA,,
2274,2274,4.0,AP,,
2282,2282,3.0,EMEA,,
2355,2355,1.0,NA,,
2355,2355,2.0,LA,,
2355,2355,3.0,EMEA,,
2355,2355,4.0,AP,,
2397,2397,1.0,NA,,
2397,2397,2.0,LA,,
2397,2397,3.0,EMEA,,
2397,2397,4.0,AP,,
2422,2422,1.0,NA,,
2422,2422,2.0,LA,,
2422,2422,3.0,EMEA,,
2422,2422,4.0,AP,,
2525,2525,1.0,NA,,
2525,2525,2.0,LA,,
2525,2525,3.0,EMEA,,
2525,2525,4.0,AP,,
2662,2662,1.0,NA,,
2744,2744,,,,
2781,2781,1.0,NA,,
2842,2842,4.0,AP,,
3044,3044,,,,
3103,3103,1.0,NA,,
3122,3122,1.0,NA,,
3124,3124,1.0,NA,,
3143,3143,1.0,NA,,
3202,3202,1.0,NA,,
3261,3261,1.0,NA,,
3261,3261,2.0,LA,,
3261,3261,3.0,EMEA,,
3261,3261,4.0,AP,,
3282,3282,,,,
3421,3421,3.0,EMEA,,
3464,3464,3.0,EMEA,,
3624,3624,1.0,NA,,
3624,3624,2.0,LA,,
3624,3624,3.0,EMEA,,
3624,3624,4.0,AP,,
3641,3641,1.0,NA,56.0,Chem Beaumont
3644,3644,,,,
3645,3645,,,,
3650,3650,1.0,NA,,
3650,3650,2.0,LA,,
3650,3650,3.0,EMEA,,
3650,3650,4.0,AP,,
3661,3661,1.0,NA,,
3661,3661,2.0,LA,,
3661,3661,3.0,EMEA,,
3661,3661,4.0,AP,,
3667,3667,4.0,AP,,
3669,3669,1.0,NA,,
3669,3669,2.0,LA,,
3669,3669,3.0,EMEA,,
3669,3669,4.0,AP,,
3672,3672,3.0,EMEA,49.0,Montlucon
3673,3673,3.0,EMEA,49.0,Montlucon
3674,3674,3.0,EMEA,49.0,Montlucon
3742,3742,1.0,NA,,
3742,3742,2.0,LA,,
3742,3742,3.0,EMEA,,
3742,3742,4.0,AP,,
3743,3743,2.0,LA,,
3745,3745,3.0,EMEA,50.0,Hanau
3747,3747,3.0,EMEA,,
3748,3748,3.0,EMEA,,
3749,3749,3.0,EMEA,,
3761,3761,1.0,NA,,
3762,3762,,,,
3782,3782,4.0,AP,,
3783,3783,1.0,NA,,
3783,3783,2.0,LA,,
3783,3783,3.0,EMEA,,
3783,3783,4.0,AP,,
3821,3821,1.0,NA,,
3822,3822,1.0,NA,,
3823,3823,1.0,NA,,
3824,3824,1.0,NA,,
3824,3824,2.0,LA,,
3824,3824,3.0,EMEA,,
3824,3824,4.0,AP,,
2387,2387,2.0,LA,,
2389,2389,1.0,NA,,
2389,2389,2.0,LA,,
2389,2389,3.0,EMEA,,
2389,2389,4.0,AP,,
2396,2396,1.0,NA,,
2396,2396,2.0,LA,,
2396,2396,3.0,EMEA,,
2396,2396,4.0,AP,,
2421,2421,1.0,NA,,
2421,2421,2.0,LA,,
2421,2421,3.0,EMEA,,
2421,2421,4.0,AP,,
2523,2523,1.0,NA,,
2641,2641,,,,
2783,2783,1.0,NA,,
2783,2783,2.0,LA,,
2783,2783,3.0,EMEA,,
2783,2783,4.0,AP,,
2823,2823,1.0,NA,,
2886,2886,1.0,NA,4.0,Union City
2888,2888,,,,
3001,3001,,,,
3043,3043,,,,
3123,3123,1.0,NA,,
3123,3123,2.0,LA,,
3123,3123,3.0,EMEA,,
3123,3123,4.0,AP,,
3209,3209,1.0,NA,,
3211,3211,1.0,NA,,
3441,3441,1.0,NA,,
3601,3601,1.0,NA,,
3647,3647,,,,
3683,3683,3.0,EMEA,21.0,Luxembourg
3684,3684,3.0,EMEA,21.0,Luxembourg
3685,3685,3.0,EMEA,21.0,Luxembourg
3687,3687,3.0,EMEA,21.0,Luxembourg
3688,3688,3.0,EMEA,50.0,Hanau
3689,3689,3.0,EMEA,50.0,Hanau
3690,3690,3.0,EMEA,51.0,Wittlich
3695,3695,3.0,EMEA,50.0,Hanau
3698,3698,3.0,EMEA,51.0,Wittlich
3701,3701,3.0,EMEA,51.0,Wittlich
3702,3702,,,,
3703,3703,3.0,EMEA,51.0,Wittlich
3704,3704,3.0,EMEA,51.0,Wittlich
3741,3741,3.0,EMEA,,
3744,3744,2.0,LA,33.0,Colombia
3746,3746,3.0,EMEA,50.0,Hanau
3801,3801,1.0,NA,,
3841,3841,2.0,LA,,
3861,3861,1.0,NA,,
3861,3861,2.0,LA,,
3861,3861,3.0,EMEA,,
3861,3861,4.0,AP,,
3882,3882,3.0,EMEA,,
3882,3882,4.0,AP,44.0,Dalian
3883,3883,3.0,EMEA,,
3883,3883,4.0,AP,,
3884,3884,3.0,EMEA,26.0,Fulda
3884,3884,4.0,AP,,
3885,3885,3.0,EMEA,,
3885,3885,4.0,AP,,
3886,3886,3.0,EMEA,,
3886,3886,4.0,AP,46.0,Aurangabad
3887,3887,3.0,EMEA,,
3887,3887,4.0,AP,,
3888,3888,3.0,EMEA,51.0,Wittlich
3890,3890,4.0,AP,,
2383,2383,1.0,NA,,
2383,2383,2.0,LA,,
2383,2383,3.0,EMEA,,
2383,2383,4.0,AP,,
2384,2384,1.0,NA,,
2384,2384,2.0,LA,,
2384,2384,3.0,EMEA,,
2384,2384,4.0,AP,,
2385,2385,1.0,NA,,
2385,2385,2.0,LA,,
2385,2385,3.0,EMEA,,
2385,2385,4.0,AP,,
2391,2391,1.0,NA,,
2391,2391,2.0,LA,,
2391,2391,3.0,EMEA,,
2391,2391,4.0,AP,,
2402,2402,1.0,NA,,
2403,2403,4.0,AP,,
2424,2424,1.0,NA,,
2424,2424,2.0,LA,,
2424,2424,3.0,EMEA,,
2424,2424,4.0,AP,,
2462,2462,,,,
2583,2583,,,,
2602,2602,,,,
2603,2603,1.0,NA,,
2603,2603,2.0,LA,,
2603,2603,3.0,EMEA,50.0,Hanau
2603,2603,4.0,AP,,
2621,2621,1.0,NA,,
2621,2621,2.0,LA,,
2621,2621,3.0,EMEA,,
2621,2621,4.0,AP,,
2661,2661,1.0,NA,,
2723,2723,1.0,NA,,
2723,2723,2.0,LA,,
2723,2723,3.0,EMEA,,
2723,2723,4.0,AP,,
2741,2741,,,,
2784,2784,1.0,NA,,
2784,2784,2.0,LA,,
2784,2784,3.0,EMEA,,
2784,2784,4.0,AP,,
2802,2802,1.0,NA,,
2866,2866,1.0,NA,,
2866,2866,2.0,LA,,
2866,2866,3.0,EMEA,,
2866,2866,4.0,AP,,
2885,2885,3.0,EMEA,18.0,Debica
2901,2901,1.0,NA,,
2901,2901,2.0,LA,,
2901,2901,3.0,EMEA,,
2901,2901,4.0,AP,,
2903,2903,1.0,NA,,
2904,2904,1.0,NA,,
2907,2907,1.0,NA,,
2943,2943,1.0,NA,,
2981,2981,2.0,LA,,
2984,2984,1.0,NA,,
3022,3022,1.0,NA,,
3102,3102,1.0,NA,,
3102,3102,2.0,LA,,
3102,3102,3.0,EMEA,,
3102,3102,4.0,AP,,
3142,3142,1.0,NA,,
3181,3181,3.0,EMEA,,
3203,3203,4.0,AP,,
3205,3205,1.0,NA,,
3212,3212,1.0,NA,,
3221,3221,1.0,NA,,
3221,3221,2.0,LA,,
3221,3221,3.0,EMEA,,
3221,3221,4.0,AP,,
3241,3241,1.0,NA,,
3241,3241,2.0,LA,,
3241,3241,3.0,EMEA,,
3241,3241,4.0,AP,,
3461,3461,3.0,EMEA,23.0,Adapazari
3482,3482,3.0,EMEA,24.0,Sava
3522,3522,3.0,EMEA,28.0,Wolverhampton
2363,2363,1.0,NA,,
2363,2363,2.0,LA,,
2363,2363,3.0,EMEA,,
2363,2363,4.0,AP,,
2701,2701,3.0,EMEA,,
2721,2721,1.0,NA,,
2721,2721,2.0,LA,,
2721,2721,3.0,EMEA,,
2721,2721,4.0,AP,,
2724,2724,2.0,LA,31.0,Sao Paulo
2743,2743,,,,
2881,2881,,,,
2884,2884,1.0,NA,,
2941,2941,1.0,NA,,
2941,2941,2.0,LA,,
2941,2941,3.0,EMEA,52.0,Fuerstenwalde
2941,2941,4.0,AP,,
2983,2983,4.0,AP,,
3045,3045,,,,
3047,3047,,,,
3049,3049,,,,
3051,3051,,,,
3161,3161,3.0,EMEA,,
3302,3302,,,,
3501,3501,1.0,NA,,
3501,3501,2.0,LA,,
3502,3502,1.0,NA,,
3502,3502,2.0,LA,,
3502,3502,3.0,EMEA,,
3502,3502,4.0,AP,,
3504,3504,1.0,NA,,
3504,3504,2.0,LA,,
3504,3504,3.0,EMEA,,
3504,3504,4.0,AP,,
3505,3505,1.0,NA,,
3507,3507,1.0,NA,,
3508,3508,1.0,NA,,
3561,3561,3.0,EMEA,,
3562,3562,1.0,NA,,
3621,3621,1.0,NA,,
3621,3621,2.0,LA,,
3621,3621,3.0,EMEA,,
3621,3621,4.0,AP,,
3622,3622,1.0,NA,,
3622,3622,2.0,LA,,
3622,3622,3.0,EMEA,,
3622,3622,4.0,AP,,
3623,3623,1.0,NA,,
3623,3623,2.0,LA,,
3623,3623,3.0,EMEA,,
3623,3623,4.0,AP,,
3649,3649,1.0,NA,57.0,Chem Houston
3662,3662,,,,
3666,3666,,,,
3677,3677,3.0,EMEA,49.0,Montlucon
3679,3679,3.0,EMEA,21.0,Luxembourg
3682,3682,1.0,NA,,
3682,3682,2.0,LA,,
3682,3682,3.0,EMEA,,
3682,3682,4.0,AP,,
3691,3691,3.0,EMEA,50.0,Hanau
3692,3692,3.0,EMEA,50.0,Hanau
3693,3693,3.0,EMEA,50.0,Hanau
3694,3694,3.0,EMEA,50.0,Hanau
3696,3696,3.0,EMEA,50.0,Hanau
3697,3697,3.0,EMEA,51.0,Wittlich
3705,3705,1.0,NA,,
3705,3705,2.0,LA,,
3705,3705,3.0,EMEA,,
3705,3705,4.0,AP,,
3721,3721,1.0,NA,,
3781,3781,1.0,NA,,
3781,3781,2.0,LA,,
3781,3781,3.0,EMEA,,
3781,3781,4.0,AP,,
3889,3889,3.0,EMEA,,
3891,3891,1.0,NA,,
3891,3891,2.0,LA,,
3891,3891,3.0,EMEA,,
3891,3891,4.0,AP,,
3892,3892,3.0,EMEA,,
3892,3892,4.0,AP,,
3893,3893,4.0,AP,,
3901,3901,1.0,NA,,
3902,3902,1.0,NA,,
3903,3903,1.0,NA,,
2360,2360,1.0,NA,,
2360,2360,2.0,LA,,
2360,2360,3.0,EMEA,,
2360,2360,4.0,AP,,
2382,2382,1.0,NA,,
2382,2382,2.0,LA,,
2382,2382,3.0,EMEA,,
2382,2382,4.0,AP,,
2388,2388,1.0,NA,,
2388,2388,2.0,LA,,
2388,2388,3.0,EMEA,,
2388,2388,4.0,AP,,
2394,2394,1.0,NA,,
2394,2394,2.0,LA,,
2394,2394,3.0,EMEA,18.0,Debica
2394,2394,4.0,AP,,
2395,2395,1.0,NA,,
2395,2395,2.0,LA,,
2395,2395,3.0,EMEA,,
2395,2395,4.0,AP,,
2398,2398,1.0,NA,,
2398,2398,2.0,LA,,
2398,2398,3.0,EMEA,,
2398,2398,4.0,AP,,
2562,2562,,,,
2563,2563,1.0,NA,,
2582,2582,3.0,EMEA,,
2622,2622,4.0,AP,,
2681,2681,2.0,LA,,
2742,2742,,,,
2861,2861,,,,
2864,2864,,,,
2865,2865,,,,
2890,2890,,,,
2905,2905,1.0,NA,,
2906,2906,1.0,NA,,
2921,2921,1.0,NA,,
2921,2921,2.0,LA,,
2921,2921,3.0,EMEA,,
2921,2921,4.0,AP,,
3046,3046,,,,
3048,3048,,,,
3052,3052,,,,
3061,3061,1.0,NA,,
3081,3081,3.0,EMEA,,
3082,3082,,,,
3101,3101,1.0,NA,,
3101,3101,2.0,LA,,
3101,3101,3.0,EMEA,,
3101,3101,4.0,AP,,
3121,3121,1.0,NA,,
3206,3206,1.0,NA,,
3242,3242,1.0,NA,,
3242,3242,2.0,LA,,
3242,3242,3.0,EMEA,,
3242,3242,4.0,AP,,
3321,3321,1.0,NA,16.0,Buffalo / Tonawanda
3381,3381,1.0,NA,,
3384,3384,,,,
3509,3509,1.0,NA,,
3510,3510,1.0,NA,,
3510,3510,2.0,LA,,
3510,3510,3.0,EMEA,,
3510,3510,4.0,AP,,
3521,3521,1.0,NA,,
3521,3521,2.0,LA,,
3521,3521,3.0,EMEA,,
3521,3521,4.0,AP,,
3581,3581,1.0,NA,,
3581,3581,2.0,LA,,
3581,3581,3.0,EMEA,,
3581,3581,4.0,AP,,
3642,3642,1.0,NA,,
3642,3642,2.0,LA,,
3643,3643,1.0,NA,,
3643,3643,2.0,LA,,
3643,3643,3.0,EMEA,,
3643,3643,4.0,AP,,
3664,3664,,,,
3665,3665,,,,
3668,3668,4.0,AP,,
3670,3670,1.0,NA,56.0,Chem Beaumont
2358,2358,1.0,NA,,
2358,2358,2.0,LA,,
2358,2358,3.0,EMEA,,
2358,2358,4.0,AP,,
2386,2386,1.0,NA,,
2386,2386,2.0,LA,,
2386,2386,3.0,EMEA,,
2393,2393,3.0,EMEA,23.0,Adapazari
2393,2393,3.0,EMEA,25.0,Izmit
2401,2401,3.0,EMEA,,
2423,2423,1.0,NA,,
2423,2423,2.0,LA,,
2423,2423,3.0,EMEA,,
2423,2423,4.0,AP,,
2441,2441,1.0,NA,,
2441,2441,2.0,LA,,
2441,2441,3.0,EMEA,,
2441,2441,4.0,AP,,
2561,2561,3.0,EMEA,,
2642,2642,1.0,NA,,
2762,2762,1.0,NA,,
2803,2803,1.0,NA,,
2804,2804,1.0,NA,,
2805,2805,1.0,NA,,
2862,2862,,,,
2863,2863,,,,
2882,2882,,,,
2889,2889,,,,
2902,2902,1.0,NA,,
2942,2942,3.0,EMEA,,
2961,2961,1.0,NA,,
2961,2961,2.0,LA,,
2961,2961,3.0,EMEA,,
2961,2961,4.0,AP,,
2962,2962,1.0,NA,,
2962,2962,2.0,LA,,
2962,2962,3.0,EMEA,,
2962,2962,4.0,AP,,
2982,2982,2.0,LA,,
3021,3021,1.0,NA,,
3021,3021,2.0,LA,,
3021,3021,3.0,EMEA,,
3021,3021,4.0,AP,,
3050,3050,,,,
3141,3141,1.0,NA,,
3201,3201,1.0,NA,,
3325,3325,,,,
3341,3341,1.0,NA,58.0,Chem Niagara Falls
3344,3344,2.0,LA,,
3344,3344,3.0,EMEA,,
3344,3344,4.0,AP,,
3382,3382,1.0,NA,,
3383,3383,1.0,NA,,
3401,3401,3.0,EMEA,,
3443,3443,,,,
3462,3462,3.0,EMEA,25.0,Izmit
3463,3463,3.0,EMEA,27.0,South Africa
3465,3465,1.0,NA,,
3465,3465,2.0,LA,,
3465,3465,3.0,EMEA,,
3465,3465,4.0,AP,,
3506,3506,1.0,NA,,
3675,3675,3.0,EMEA,49.0,Montlucon
3676,3676,3.0,EMEA,49.0,Montlucon
3678,3678,3.0,EMEA,49.0,Montlucon
3680,3680,3.0,EMEA,21.0,Luxembourg
3681,3681,1.0,NA,,
3681,3681,2.0,LA,,
3681,3681,3.0,EMEA,,
3681,3681,4.0,AP,,
2353,2353,1.0,NA,,
2353,2353,2.0,LA,,
2353,2353,3.0,EMEA,,
2353,2353,4.0,AP,,
2354,2354,1.0,NA,,
2354,2354,2.0,LA,,
2354,2354,3.0,EMEA,,
2354,2354,4.0,AP,,
2356,2356,1.0,NA,,
2356,2356,2.0,LA,,
2356,2356,3.0,EMEA,,
2356,2356,4.0,AP,,
2357,2357,3.0,EMEA,,
2359,2359,1.0,NA,,
2359,2359,2.0,LA,,
2359,2359,3.0,EMEA,,
2359,2359,4.0,AP,,
2361,2361,1.0,NA,,
2361,2361,2.0,LA,,
2361,2361,3.0,EMEA,,
2361,2361,4.0,AP,,
2362,2362,1.0,NA,,
2362,2362,2.0,LA,,
2362,2362,3.0,EMEA,,
2362,2362,4.0,AP,,
2364,2364,1.0,NA,,
2364,2364,2.0,LA,,
2364,2364,3.0,EMEA,,
2364,2364,4.0,AP,,
2381,2381,3.0,EMEA,,
2390,2390,1.0,NA,,
2390,2390,2.0,LA,,
2390,2390,3.0,EMEA,,
2390,2390,4.0,AP,,
2392,2392,1.0,NA,,
2392,2392,2.0,LA,,
2392,2392,3.0,EMEA,,
2392,2392,4.0,AP,,
2425,2425,1.0,NA,,
2425,2425,2.0,LA,,
2425,2425,3.0,EMEA,,
2425,2425,4.0,AP,,
2461,2461,1.0,NA,,
2481,2481,1.0,NA,,
2481,2481,2.0,LA,,
2481,2481,3.0,EMEA,,
2481,2481,4.0,AP,,
2501,2501,1.0,NA,,
2501,2501,2.0,LA,,
2501,2501,3.0,EMEA,,
2501,2501,4.0,AP,,
2522,2522,1.0,NA,,
2524,2524,1.0,NA,,
2524,2524,2.0,LA,,
2524,2524,3.0,EMEA,,
2524,2524,4.0,AP,,
2541,2541,3.0,EMEA,,
2541,2541,4.0,AP,,
2581,2581,3.0,EMEA,,
2722,2722,3.0,EMEA,,
2761,2761,1.0,NA,,
2782,2782,1.0,NA,,
2782,2782,2.0,LA,,
2782,2782,3.0,EMEA,,
2782,2782,4.0,AP,,
2801,2801,1.0,NA,,
2801,2801,2.0,LA,,
2801,2801,3.0,EMEA,,
2801,2801,4.0,AP,,
2821,2821,1.0,NA,58.0,Chem Niagara Falls
2822,2822,3.0,EMEA,,
2841,2841,1.0,NA,,
2841,2841,2.0,LA,,
2841,2841,3.0,EMEA,,
2841,2841,4.0,AP,,
2883,2883,1.0,NA,,
3041,3041,1.0,NA,,
3042,3042,,,,
3204,3204,4.0,AP,,
3207,3207,4.0,AP,,
3210,3210,1.0,NA,,
3213,3213,1.0,NA,,
3214,3214,,,,
3215,3215,,,,
3281,3281,,,,
3481,3481,3.0,EMEA,51.0,Wittlich
3541,3541,1.0,NA,,
3646,3646,,,,
3648,3648,,,,
3663,3663,,,,
3671,3671,2.0,LA,,
3686,3686,3.0,EMEA,50.0,Hanau
3699,3699,3.0,EMEA,51.0,Wittlich
3700,3700,3.0,EMEA,51.0,Wittlich
3923,3923,1.0,NA,,
3923,3923,2.0,LA,,
3923,3923,3.0,EMEA,,
3923,3923,4.0,AP,,
3961,3961,1.0,NA,,
3962,3962,3.0,EMEA,,
3981,3981,1.0,NA,,
3981,3981,2.0,LA,,
3981,3981,3.0,EMEA,,
3981,3981,4.0,AP,,
3985,3985,1.0,NA,,
3985,3985,2.0,LA,,
3985,3985,3.0,EMEA,,
3985,3985,4.0,AP,,
4061,4061,1.0,NA,,
4061,4061,2.0,LA,,
4061,4061,3.0,EMEA,,
4061,4061,4.0,AP,,
4205,4205,,,,
4261,4261,1.0,NA,,
4281,4281,1.0,NA,,
4282,4282,1.0,NA,,
4283,4283,1.0,NA,,
4284,4284,1.0,NA,,
4285,4285,1.0,NA,,
4325,4325,1.0,NA,,
4325,4325,2.0,LA,,
4325,4325,3.0,EMEA,,
4325,4325,4.0,AP,,
4327,4327,1.0,NA,,
4327,4327,2.0,LA,,
4327,4327,3.0,EMEA,,
4327,4327,4.0,AP,,
4328,4328,1.0,NA,,
4328,4328,2.0,LA,,
4328,4328,3.0,EMEA,,
4328,4328,4.0,AP,,
4329,4329,1.0,NA,,
4329,4329,2.0,LA,,
4329,4329,3.0,EMEA,,
4329,4329,4.0,AP,,
4343,4343,1.0,NA,,
4345,4345,1.0,NA,,
4361,4361,1.0,NA,,
4361,4361,2.0,LA,,
4361,4361,3.0,EMEA,,
4361,4361,4.0,AP,42.0,Nippon Giant
4362,4362,3.0,EMEA,,
4404,4404,1.0,NA,8.0,Lawton
4405,4405,1.0,NA,4.0,Union City
4406,4406,1.0,NA,1.0,Danville
4407,4407,,,,
4421,4421,4.0,AP,,
4481,4481,1.0,NA,,
4483,4483,1.0,NA,,
4484,4484,3.0,EMEA,,
4601,4601,1.0,NA,,
4602,4602,1.0,NA,,
4604,4604,3.0,EMEA,,
4606,4606,3.0,EMEA,,
4625,4625,1.0,NA,,
4641,4641,1.0,NA,56.0,Chem Beaumont
4801,4801,1.0,NA,,
4825,4825,1.0,NA,,
4941,4941,1.0,NA,,
4964,4964,1.0,NA,,
4965,4965,1.0,NA,,
4981,4981,1.0,NA,,
5065,5065,1.0,NA,,
