MATERIAL_GROUP,REVISION_NO,MATERIAL_CODE,MATERIAL_DESC,IS_ACTIVE,SUPPLIER_NAME,PLANT_NAME,CITY,STATE,COUNTRY_NAME,TRADENAME,A_NAME,A_PLANT_NAME,A_CITY,A_STATE,A_COUNTRY_NAME,AGENT_BUILD_BREAK,EXP_CODE,APPROVAL_PROCESS_NAME,CONSOLIDATED_EX_CODE,PGM_ID,PGM_REASON,REQUESTED_BY,ASSIGNED_TO,SUP_STATUS,AGENT_STATUS,SOS_APPROVAL_REGION,APPROVAL_PLANTS,AGENT_APPROVAL_REGION,AGENT_APPROVAL_PLANTS,RESTRICTED_PLANTS
RAW MATERIAL,5,NIKOLO,TSR 20 BLOCK NATURAL RUBBER,N,TECK BEE HANG,"TRANG, THAILAND",TRANG,Others,Thailand,STR 20,GOCPL,SINGAPORE,Singapore,Others,Singapore,,,,NIKOLO,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,5,NIKOLO,TSR 20 BLOCK NATURAL RUBBER,N,TECK BEE HANG,"YALA, THAILAND",YALA,Others,Thailand,STR 20,GOCPL,SINGAPORE,Singapore,Others,Singapore,,,,NIKOLO,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,5,NIKOLO,TSR 20 BLOCK NATURAL RUBBER,N,SRI TRANG AGRO-IND,BD1,THUNG SONG,Others,Thailand,STR 20,GOCPL,SINGAPORE,Singapore,Others,Singapore,,,,NIKOLO,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,5,NIKOLO,TSR 20 BLOCK NATURAL RUBBER,N,SOUTHLAND RESOURCES,"THUNG SONG, THAILAND",THUNG SONG,Others,Thailand,STR 20,GOCPL,SINGAPORE,Singapore,Others,Singapore,,,,NIKOLO,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,5,NIKOLO,TSR 20 BLOCK NATURAL RUBBER,N,SOUTHLAND RESOURCES,"BANGKLUM, THAILAND",BANGKLUM,Others,Thailand,STR 20,GOCPL,SINGAPORE,Singapore,Others,Singapore,,,,NIKOLO,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,5,NIKOLO,TSR 20 BLOCK NATURAL RUBBER,N,SIAMINDO RUBBER,"HATYAI, THAILAND",HATYAI,Others,Thailand,STR 20,GOCPL,SINGAPORE,Singapore,Others,Singapore,,,,NIKOLO,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,5,NIKOLO,TSR 20 BLOCK NATURAL RUBBER,N,EQ RUBBER,BR,CHONBURI,Others,Thailand,STR 20,GOCPL,SINGAPORE,Singapore,Others,Singapore,,,,NIKOLO,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,4,NIMBO,TSR 10 BLOCK NATURAL RUBBER (NON EUDR),N,Salala,LIBERIA,,Others,Liberia,TSR 10,GOCPL,SINGAPORE,Singapore,Others,Singapore,,,,NIMBO,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,4,NIMBO,TSR 10 BLOCK NATURAL RUBBER (NON EUDR),N,VON BUNDIT,PUNPIN 2,,Others,Thailand,TSR 10,GOCPL,SINGAPORE,Singapore,Others,Singapore,,,,NIMBO,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,4,NIMBO,TSR 10 BLOCK NATURAL RUBBER (NON EUDR),N,Societe De Developpement Du Caoutchouc Ivoirien SDCI-A,SDCI-A,ANGUE DEDAU,Others,Ivory Coast,TSR 10,GOCPL,SINGAPORE,Singapore,Others,Singapore,,,,NIMBO,,, , ,Y,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,4,NIMBO,TSR 10 BLOCK NATURAL RUBBER (NON EUDR),N,TIONG HUAT RUBBER FACTORY,"KED, MALAYSIA",,KED,Malaysia,TSR 10,GOCPL,SINGAPORE,Singapore,Others,Singapore,,,,NIMBO,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,4,NIMBO,TSR 10 BLOCK NATURAL RUBBER (NON EUDR),N,THAITECH RUBBER,"TRANG, THAILAND",TRANG,Others,Thailand,TSR 10,GOCPL,SINGAPORE,Singapore,Others,Singapore,,,,NIMBO,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,4,NIMBO,TSR 10 BLOCK NATURAL RUBBER (NON EUDR),N,THAI HUA,"RAYONG, THAILAND",RAYONG,Others,Thailand,TSR 10,GOCPL,SINGAPORE,Singapore,Others,Singapore,,,,NIMBO,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,4,NIMBO,TSR 10 BLOCK NATURAL RUBBER (NON EUDR),N,TECK BEE HANG,"BANGKLUM, HATYAI, THAILAND",BANGKLUM,Others,Thailand,TSR 10,GOCPL,SINGAPORE,Singapore,Others,Singapore,,,,NIMBO,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,4,NIMBO,TSR 10 BLOCK NATURAL RUBBER (NON EUDR),N,SRI TRANG AGRO-IND,BD1,THUNG SONG,Others,Thailand,TSR 10,GOCPL,SINGAPORE,Singapore,Others,Singapore,,,,NIMBO,,, , ,Y,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,4,NIMBO,TSR 10 BLOCK NATURAL RUBBER (NON EUDR),N,SOGB,"SAN PEDRO, IVORY COAST",SAN PEDRO,Others,Ivory Coast,TSR 10,GOCPL,SINGAPORE,Singapore,Others,Singapore,,,,NIMBO,,, , ,Y,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,4,NIMBO,TSR 10 BLOCK NATURAL RUBBER (NON EUDR),N,GRAND RUBBER,"RAYONG, THAILAND",RAYONG,Others,Thailand,TSR 10,GOCPL,SINGAPORE,Singapore,Others,Singapore,,,,NIMBO,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,4,NIMBO,TSR 10 BLOCK NATURAL RUBBER (NON EUDR),N,MARDEC PROCESSING,"GRISEK, JOH, MALAYSIA",GRISEK,JOH,Malaysia,TSR 10,GOCPL,SINGAPORE,Singapore,Others,Singapore,,,,NIMBO,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,4,NIMBO,TSR 10 BLOCK NATURAL RUBBER (NON EUDR),N,MARDEC PROCESSING,"MENTAKAB, PAH, MALAYSIA",MENTAKAB,PAH,Malaysia,TSR 10,GOCPL,SINGAPORE,Singapore,Others,Singapore,,,,NIMBO,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,4,NIMBO,TSR 10 BLOCK NATURAL RUBBER (NON EUDR),N,MARDEC PROCESSING,"BOTA KANAN, PER, MALAYSIA",BOTA KANAN,PER,Malaysia,TSR 10,GOCPL,SINGAPORE,Singapore,Others,Singapore,,,,NIMBO,,, , ,Y,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
REINFORCEMENT,0,FN,4+3x.35 UT,N,BEKAERT,"Vespasiano, MG, Brazil",Vespasiano,MG,Brazil,B701FN,,,,,,,,,FN,,, , ,N,,"LA, NA",,,,
REINFORCEMENT,0,FN,4+3x.35 UT,N,BEKAERT,"Rogers, AR, USA",Rogers,AR,USA,BB01FN,,,,,,,,,FN,,, , ,N,,"LA, NA",,,,
RAW MATERIAL,4,NIMBO,TSR 10 BLOCK NATURAL RUBBER (NON EUDR),N,MARDEC PROCESSING,"KUALA BERANG, TER, MALAYSIA",KUALA BERANG,TER,Malaysia,TSR 10,GOCPL,SINGAPORE,Singapore,Others,Singapore,,,,NIMBO,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,4,NIMBO,TSR 10 BLOCK NATURAL RUBBER (NON EUDR),N,LIBERIAN AGRICULTURAL,LIBERIA,,Others,Liberia,TSR 10,GOCPL,SINGAPORE,Singapore,Others,Singapore,,,,NIMBO,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,4,NIMBO,TSR 10 BLOCK NATURAL RUBBER (NON EUDR),N,Lee Rubber,"LABIS, JOH, MALAYSIA",LABIS,JOH,Malaysia,TSR 10,GOCPL,SINGAPORE,Singapore,Others,Singapore,,,,NIMBO,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,4,NIMBO,TSR 10 BLOCK NATURAL RUBBER (NON EUDR),N,Lee Rubber,"KEL, MALAYSIA",other,Others,Malaysia,TSR 10,GOCPL,SINGAPORE,Singapore,Others,Singapore,,,,NIMBO,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,4,NIMBO,TSR 10 BLOCK NATURAL RUBBER (NON EUDR),N,Lee Rubber,"BENTONG, PAH, MALAYSIA",BENTONG,PAH,Malaysia,TSR 10,GOCPL,SINGAPORE,Singapore,Others,Singapore,,,,NIMBO,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,4,NIMBO,TSR 10 BLOCK NATURAL RUBBER (NON EUDR),N,Lee Rubber,"KUALA KANGSAR, PER, MALAYSIA",KUALA KANGSAR,PER,Malaysia,TSR 10,GOCPL,SINGAPORE,Singapore,Others,Singapore,,,,NIMBO,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,4,NIMBO,TSR 10 BLOCK NATURAL RUBBER (NON EUDR),N,Lee Rubber,"BUKIT MERTAJAM, PIN, MALAYSIA",BUKIT MERTAJAM,PIN,Malaysia,TSR 10,GOCPL,SINGAPORE,Singapore,Others,Singapore,,,,NIMBO,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,4,NIMBO,TSR 10 BLOCK NATURAL RUBBER (NON EUDR),N,Lee Rubber,"PENANG, MALAYSIA",PENANG,Others,Malaysia,TSR 10,GOCPL,SINGAPORE,Singapore,Others,Singapore,,,,NIMBO,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,4,NIMBO,TSR 10 BLOCK NATURAL RUBBER (NON EUDR),N,Lee Rubber,"SEL, MALAYSIA",,SEL,Malaysia,BP1,GOCPL,SINGAPORE,Singapore,Others,Singapore,,,,NIMBO,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,4,NIMBO,TSR 10 BLOCK NATURAL RUBBER (NON EUDR),N,KOTA TRADING,"BATU PAHAT, JOH, MALAYSIA",BATU PAHAT,Others,Malaysia,TSR 10,GOCPL,SINGAPORE,Singapore,Others,Singapore,,,,NIMBO,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,4,NIMBO,TSR 10 BLOCK NATURAL RUBBER (NON EUDR),N,KOTA TRADING,"TAMPIN, NEG, MALAYSIA",TAMPIN,NEG,Malaysia,TSR 10,GOCPL,SINGAPORE,Singapore,Others,Singapore,,,,NIMBO,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,4,NIMBO,TSR 10 BLOCK NATURAL RUBBER (NON EUDR),N,KIRANA WINDU,SFW,JAMBI,Others,Indonesia,TSR 10,GOCPL,SINGAPORE,Singapore,Others,Singapore,,,,NIMBO,,, , ,Y,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,4,NIMBO,TSR 10 BLOCK NATURAL RUBBER (NON EUDR),N,KIRANA SAHABAT,"SAROLUNGUN, INDONESIA",SAROLUNGUN,Others,Indonesia,SFW,GOCPL,SINGAPORE,Singapore,Others,Singapore,,,,NIMBO,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,4,NIMBO,TSR 10 BLOCK NATURAL RUBBER (NON EUDR),N,HOCK HIN (MUAR) RUBBER,"JOH, MALAYSIA",,JOH,Malaysia,TSR 10,GOCPL,SINGAPORE,Singapore,Others,Singapore,,,,NIMBO,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,4,NIMBO,TSR 10 BLOCK NATURAL RUBBER (NON EUDR),N,HEVECAM,HC,Niete,Others,Cameroon,TSR 10,GOCPL,SINGAPORE,Singapore,Others,Singapore,,,,NIMBO,,, , ,Y,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,4,NIMBO,TSR 10 BLOCK NATURAL RUBBER (NON EUDR),N,FELDA RUBBER,PALONG 8A,GEMAS,Others,Malaysia,TSR 10,GOCPL,SINGAPORE,Singapore,Others,Singapore,,,,NIMBO,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,4,NIMBO,TSR 10 BLOCK NATURAL RUBBER (NON EUDR),N,FELDA RUBBER,PASIR BESAR B,GEMAS,NEG,Malaysia,TSR 10,GOCPL,SINGAPORE,Singapore,Others,Singapore,,,,NIMBO,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,4,NIMBO,TSR 10 BLOCK NATURAL RUBBER (NON EUDR),N,FELDA RUBBER,PASAK,KOTA TINGGI,JOH,Malaysia,TSR 10,GOCPL,SINGAPORE,Singapore,Others,Singapore,,,,NIMBO,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,4,NIMBO,TSR 10 BLOCK NATURAL RUBBER (NON EUDR),N,FELDA RUBBER,TELOI TIMUR,KUALA KETIL,KED,Malaysia,TSR 10,GOCPL,SINGAPORE,Singapore,Others,Singapore,,,,NIMBO,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,4,NIMBO,TSR 10 BLOCK NATURAL RUBBER (NON EUDR),N,FELDA RUBBER,PALONG 8B,GEMAS,NEG,Malaysia,TSR 10,GOCPL,SINGAPORE,Singapore,Others,Singapore,,,,NIMBO,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,4,NIMBO,TSR 10 BLOCK NATURAL RUBBER (NON EUDR),N,FELDA RUBBER,PASIR BESAR,GEMAS,NEG,Malaysia,TSR 10,GOCPL,SINGAPORE,Singapore,Others,Singapore,,,,NIMBO,,, , ,Y,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,4,NIMBO,TSR 10 BLOCK NATURAL RUBBER (NON EUDR),N,FELDA RUBBER,JENGKA 21,BDR. PUSAT JENGKA,Others,Malaysia,TSR 10,GOCPL,SINGAPORE,Singapore,Others,Singapore,,,,NIMBO,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,4,NIMBO,TSR 10 BLOCK NATURAL RUBBER (NON EUDR),N,FELDA RUBBER,LURAH BILUT,BENTONG,Others,Malaysia,TSR 10,GOCPL,SINGAPORE,Singapore,Others,Singapore,,,,NIMBO,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,4,NIMBO,TSR 10 BLOCK NATURAL RUBBER (NON EUDR),N,FELDA RUBBER,KAMPUNG AWAH,TEMERLOH,Others,Malaysia,TSR 10,GOCPL,SINGAPORE,Singapore,Others,Singapore,,,,NIMBO,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,4,NIMBO,TSR 10 BLOCK NATURAL RUBBER (NON EUDR),N,FELDA RUBBER,CHALOK BARAT,SETIU,Others,Malaysia,TSR 10,GOCPL,SINGAPORE,Singapore,Others,Singapore,,,,NIMBO,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,4,NIMBO,TSR 10 BLOCK NATURAL RUBBER (NON EUDR),N,EQ RUBBER,BR,CHONBURI,Others,Thailand,TSR 10,GOCPL,SINGAPORE,Singapore,Others,Singapore,,,,NIMBO,,, , ,Y,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,4,NIMBO,TSR 10 BLOCK NATURAL RUBBER (NON EUDR),N,CHUAN LEE RUBBER,"PAH, MALAYSIA",Pah,Others,Malaysia,TSR 10,GOCPL,SINGAPORE,Singapore,Others,Singapore,,,,NIMBO,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,4,NIMBO,TSR 10 BLOCK NATURAL RUBBER (NON EUDR),N,CHIP LAM SENG,"PER, MALAYSIA",PER,Others,Malaysia,TSR 10,GOCPL,SINGAPORE,Singapore,Others,Singapore,,,,NIMBO,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,4,NIMBO,TSR 10 BLOCK NATURAL RUBBER (NON EUDR),N,CHC,CHC (KGE),CAVALLY,Others,Ivory Coast,TSR 10,GOCPL,SINGAPORE,Singapore,Others,Singapore,,,,NIMBO,,, , ,Y,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,4,NIMBO,TSR 10 BLOCK NATURAL RUBBER (NON EUDR),N,BANGKINANG,"PEKANBARU, INDONESIA",PEKANBARU,Others,Indonesia,TSR 10,GOCPL,SINGAPORE,Singapore,Others,Singapore,,,,NIMBO,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,4,NIMBO,TSR 10 BLOCK NATURAL RUBBER (NON EUDR),N,ANDALAS AGRO LESTARI,SFT,PEKANBARU,Others,Indonesia,TSR 10,GOCPL,SINGAPORE,Singapore,Others,Singapore,,,,NIMBO,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,3,ROLIC,RUBBER-TO-METAL ADHESIVE,N,LORD CORP,Saegertown,Saegertown,PA,USA,CHEMLOK 220,DURHAM RAW MATERIALS,UK,,Others,UK,,,,ROLIC,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,3,ROLIC,RUBBER-TO-METAL ADHESIVE,N,LORD CORP,Saegertown,Saegertown,PA,USA,CHEMLOK 220,KINGSLEY AND KEITH,Canada,,Others,Canada,,,,ROLIC,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,5,ROMAX,WATER WHITE GUM ROSIN,N,HAUIJI FOREST PRODUCTS CHEMICAL,"JIANGKOU, JAPAN",JIANGKOU,Others,Japan,CHINESE GUM ROSIN(WW GR),,,,,,,,,ROMAX,,, , ,N,,AP,Nippon Giant,,,Nippon Giant
RAW MATERIAL,5,ROMAX,WATER WHITE GUM ROSIN,N,CHINA NAT NATIVES PROD AND ANIMAL BIPRODS,China,,Others,China,W W ROSIN,DEBRO INDUSTRIES,"Brampton, ON, Canada",Brampton,ON,Canada,,,,ROMAX,,, , ,N,N,NA,"Medicine Hat, Napanee, Valleyfield",NA,"Medicine Hat, Napanee, Valleyfield","Medicine Hat, Napanee, Valleyfield"
RAW MATERIAL,5,ROMAX,WATER WHITE GUM ROSIN,N,CHINA NAT NATIVES PROD AND ANIMAL BIPRODS,China,,Others,China,CHINESE GUM ROSIN WN/X GR,STOCHEM,Canada,,Others,Canada,,,,ROMAX,,, , ,N,N,NA,"Medicine Hat, Napanee, Valleyfield",NA,"Medicine Hat, Napanee, Valleyfield","Medicine Hat, Napanee, Valleyfield"
RAW MATERIAL,5,ROMAX,WATER WHITE GUM ROSIN,N,RESIPRATE IND COM DE RESINAS,UNSPECIFIED,,Others,Others,BREU W/W,JMCC REPRESENTACOES,UNSPECIFIED,,Others,Others,,,,ROMAX,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,5,ROMAX,WATER WHITE GUM ROSIN,N,RESIPEZ IND COM RESINAS,PORTUGAL,,Others,Portugal,COLOPHANE WW,SUMEXINE,"LILLE, FRANCE",LILLE,Others,France,,,,ROMAX,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,5,ROMAX,WATER WHITE GUM ROSIN,N,RESINAS SINTETICAS,MEXICO,,Others,Mexico,ABIETIN HC-160,,,,,,,,,ROMAX,,, , ,N,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,5,ROMAX,WATER WHITE GUM ROSIN,N,RESINAGEM,"LISBOA, PORTUGAL",LISBOA,Others,Portugal,RESINE PORTUGAISE W W ROSIN,EUROPEAN NAVAL STORES,"Antwerp, Belgium",Antwerp,Others,Belgium,,,,ROMAX,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,5,ROMAX,WATER WHITE GUM ROSIN,N,REICHHOLD CHEMICAL,UNSPECIFIED,,Others,Others,PORTUGUESE W W GUM ROSIN,,,,,,,,,ROMAX,,, , ,N,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,5,ROMAX,WATER WHITE GUM ROSIN,N,QXIQUIMICA,"LISBOA, PORTUGAL",LISBOA,Others,Portugal,PORTUGESE GUM ROSIN,,,,,,,,,ROMAX,,, , ,N,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,5,ROMAX,WATER WHITE GUM ROSIN,N,PERFORMANCE ADDITIVES,SUBANG JAYA - SELANGOR,SUBANG JAYA - SELANGOR,Others,Malaysia,ULTRABLEND 1000,,,,,,,,,ROMAX,,, , ,N,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,5,ROMAX,WATER WHITE GUM ROSIN,N,FABRIL LEITA,PORTUGAL,,Others,Portugal,COLOPHANE WW,KENNES,Belgium,,Others,Belgium,,,,ROMAX,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,5,ROMAX,WATER WHITE GUM ROSIN,N,EMPRESA DE PRODUCTOS RESINOSOS,"SANTA COMBA DAO, PORTUGAL",SANTA COMBA DAO,Others,Portugal,COLLOPHANE W W,JEAN LEVITA,Belgium,,Others,Belgium,,,,ROMAX,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,5,ROMAX,WATER WHITE GUM ROSIN,N,EASTMAN CHEMICAL,"Hattiesburg, MS, USA",Hattiesburg,MS,USA,EASTMAN GUM ROSIN,W BUTLER,UK,,Others,UK,,,,ROMAX,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,5,ROMAX,WATER WHITE GUM ROSIN,N,EASTMAN CHEMICAL,"Hattiesburg, MS, USA",Hattiesburg,MS,USA,EASTMAN GUM ROSIN,LANGLEY SMITH,"LONDON, UK",LONDON,Others,UK,,,,ROMAX,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,5,ROMAX,WATER WHITE GUM ROSIN,N,COMPAGNIE DES PRODUITS RESINEUX,UNSPECIFIED,,Others,Others,RESINE DE GOMME W.W.,,,,,,,,,ROMAX,,, , ,N,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,5,ROMAX,WATER WHITE GUM ROSIN,N,CALDIC,"Hemiksem, Belgium",Hemiksem,Others,Belgium,POETUGESE GUM ROSIN,,,,,,,,,ROMAX,,, , ,N,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,5,ROMAX,WATER WHITE GUM ROSIN,N,AV POUND,Toller: Manuel Inacio Pimpao e Filhos,Manuel Inacio Pimpao e Filhos,Others,Portugal,W W GUM ROSIN,CARST AND WALKER,SOUTH AFRICA,,Others,South Africa,,,,ROMAX,,, , ,Y,N,"AP, EMEA, LA, NA",,EMEA,,
RAW MATERIAL,2,ROYIC,"PROPYLENE, CHEMICAL GRADE",Y,EXXONMOBIL,"Baytown, TX, USA",Baytown,TX,USA,"PROPYLENE, CHEM GRADE",,,,,,,,,ROYIC,,, , ,Y,,NA,,,,Chem Bayport
REINFORCEMENT,0,RQ24BD,RAYON 2440/1/2 9.9X9.9TPI  24EPI  BD,N,HYOSUNG CORPORATION,"LISA, LUXEMBOURG",LISA,Others,Luxembourg,RQ24BD,,,,,,,,,RQ24BD,,, , ,N,,"AP, EMEA, LA, NA",,,,
REINFORCEMENT,0,RQ24BF,RAYON 2440/1/2 9.9X9.9TPI  24EPI  BF,Y,HYOSUNG CORPORATION,"LISA, LUXEMBOURG",LISA,Others,Luxembourg,G49RQ24BF,,,,,,,,,RQ24BF,,, , ,Y,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,0,RUBITE,MIXTURE OF ORGANICALLY MODIFIED SOAPS & SILICATES,N,RUBICHEM,"Saco, ME, USA",Saco,ME,USA,DRY-DIP-CM,,,,,,,,,RUBITE,,, , ,N,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,2,RUDINE,20% COCONUT OIL SOAP MOLD SOLUTION,N,SCOTTS DETERGENTS,UNSPECIFIED,,Others,Others,UNSPECIFIED,,,,,,,,,RUDINE,,, , ,N,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,2,RUDINE,20% COCONUT OIL SOAP MOLD SOLUTION,N,SAVONIERRE DE LA PORTE OCEANE,"LE HAVRE, FRANCE",LE HAVRE,Others,France,AZURINE,,,,,,,,,RUDINE,,, , ,N,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,2,RUDINE,20% COCONUT OIL SOAP MOLD SOLUTION,N,GRIPERL MONTROUGE (SEINE),UNSPECIFIED,,Others,Others,SAVON LIQUIDE SUPER CONC,,,,,,,,,RUDINE,,, , ,N,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,2,RUDINE,20% COCONUT OIL SOAP MOLD SOLUTION,N,DELTA,UNSPECIFIED,,Others,Others,UNSPECIFIED,,,,,,,,,RUDINE,,, , ,N,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,2,RUDINE,20% COCONUT OIL SOAP MOLD SOLUTION,N,COLIN CAMPBELL,UNSPECIFIED,,Others,Others,UNSPECIFIED,,,,,,,,,RUDINE,,, , ,N,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,2,RUDINE,20% COCONUT OIL SOAP MOLD SOLUTION,N,CHEMICAL DISTRIBUTORS,"Houston, TX, USA",Houston,TX,USA,UNSPECIFIED,,,,,,,,,RUDINE,,, , ,N,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,4,RUNQUIC,BUTYL BENZYL PHTHALATE,N,FERRO,"Bridgeport, NJ, USA",Bridgeport,NJ,USA,SANTICIZER 160,ASHLAND CHEMICAL (MONSANTO),"Sauget, IL, USA",Sauget,IL,USA,,,,RUNQUIC,,, , ,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
REINFORCEMENT,0,RW31AF,RAYON 1220/1/2  12.3X12.3TPI  31EPI AF,N,HYOSUNG CORPORATION,"LISA, LUXEMBOURG",LISA,Others,Luxembourg,RW31AF,,,,,,,,,RW31AF,,, , ,N,,"AP, EMEA, LA, NA",,,,
