,AP_PGM_ID,PGM_ID,REGION_FOR_SOS_APPROVAL,PROH_PLANT_NAME
19815,18541,50423,AP,
19816,18543,50425,NA,
19817,18543,50425,LA,
19818,18543,50425,EMEA,
19819,18543,50425,AP,
19820,18547,50429,,
19821,18556,50470,NA,
19822,18556,50470,LA,
19823,18556,50470,EMEA,
19824,18556,50470,AP,
19825,18593,50822,,
19826,18596,50889,NA,
19827,18596,50889,LA,
19828,18596,50889,EMEA,
19829,18596,50889,AP,
19830,18598,50918,NA,
19831,18600,50920,NA,
19832,18643,51015,NA,
19833,18643,51015,LA,
19834,18643,51015,EMEA,
19835,18643,51015,AP,
19836,18645,51017,NA,
19837,18645,51017,LA,
19838,18645,51017,EMEA,
19839,18645,51017,AP,
19840,18647,51019,AP,
19841,18667,51146,,
19842,19142,55889,,
19843,19144,55890,,
19844,19145,55891,,
19845,19176,56592,NA,
19846,19176,56592,LA,
19847,19176,56592,EMEA,
19848,19176,56592,AP,
19849,19204,57234,,
19850,19350,59785,,
19851,15325,26602,,
19852,15395,26984,NA,
19853,15395,26984,LA,Americana
19854,15395,26984,EMEA,
19855,15395,26984,AP,
19856,15502,28141,NA,
19857,15502,28141,LA,
19858,15502,28141,EMEA,
19859,15502,28141,AP,
19860,15536,28462,NA,
19861,15573,28759,NA,
19862,15573,28759,LA,
19863,15573,28759,EMEA,
19864,15573,28759,AP,
19865,15578,28875,NA,
19866,15578,28875,LA,
19867,15578,28875,AP,Nippon Giant
19868,15661,29867,NA,
19869,15661,29867,LA,
19870,15661,29867,EMEA,
19871,15661,29867,AP,
19872,15713,30264,,
19873,15755,30633,NA,
19874,15766,30794,NA,
19875,15766,30794,LA,
19876,15766,30794,EMEA,
19877,15766,30794,AP,
19878,15767,30795,NA,
19879,15767,30795,LA,
19880,15767,30795,EMEA,
19881,15767,30795,AP,
19882,15769,30797,NA,
19883,15769,30797,LA,
19884,15769,30797,EMEA,
19885,15769,30797,AP,
19886,15770,30798,NA,
19887,15770,30798,LA,
19888,15770,30798,EMEA,
19889,15770,30798,AP,
19890,15815,31225,NA,
19891,15815,31225,LA,
19892,15815,31225,EMEA,
19893,15815,31225,AP,
19894,15819,31229,,
19895,15870,31944,NA,Chile
19896,15870,31944,LA,
19897,15900,32097,NA,
19898,15900,32097,LA,
19899,16145,35383,NA,
19900,16145,35383,LA,
19901,16145,35383,EMEA,
19902,16145,35383,AP,
19903,16172,35647,,
19904,16176,35690,,
19905,16287,36779,,
19906,16404,37730,NA,
19907,16465,38470,,
19908,16521,38887,NA,
19909,16707,40456,AP,
19910,16909,41784,,
19911,17024,42495,,
19912,17050,42564,AP,
19913,17145,42982,,
19914,17178,43100,NA,
19915,17178,43100,LA,
19916,17178,43100,EMEA,
19917,17178,43100,AP,
19918,18576,50685,,
19919,18710,51415,NA,
19920,18710,51415,LA,
19921,18710,51415,EMEA,
19922,18710,51415,AP,
19923,18711,51416,NA,
19924,18711,51416,LA,
19925,18711,51416,EMEA,
19926,18711,51416,AP,
19927,18805,52071,,
19928,18810,52127,,
19929,18811,52128,,
19930,18812,52129,LA,
19931,18813,52130,LA,
19932,18886,53083,,
19933,18954,53473,,
19934,18955,53474,NA,
19935,18957,53476,NA,
19936,19086,55316,NA,
19937,19086,55316,LA,
19938,19086,55316,EMEA,
19939,19086,55316,AP,Nippon Giant
19940,19088,55396,,
19941,19131,55740,,
19942,19194,56993,NA,
19943,19194,56993,LA,
19944,19194,56993,EMEA,
19945,19194,56993,AP,
19946,19308,59055,,
19947,19567,62353,,
19948,19819,64359,,
19949,19838,64529,NA,
19950,19839,64530,NA,
19951,19854,64618,,
19952,19937,65219,,
19953,19964,65525,,
19954,19982,65873,,
19955,15298,26537,NA,
19956,15298,26537,LA,
19957,15298,26537,EMEA,
19958,15298,26537,AP,
19959,15323,26599,,
19960,15430,27601,NA,
19961,15430,27601,LA,
19962,15430,27601,EMEA,
19963,15772,30801,,
19964,15799,31106,NA,
19965,15820,31230,NA,
19966,15820,31230,LA,
19967,15820,31230,EMEA,
19968,15820,31230,AP,
19969,15926,32409,EMEA,
19970,15934,32476,,
19971,15964,33443,,
19972,16214,36138,,
19973,16474,38550,,
19974,16496,38736,NA,
19975,16496,38736,LA,
19976,16496,38736,EMEA,
19977,16496,38736,AP,
19978,16506,38841,,
19979,16684,40243,,
19980,16734,40649,,
19981,16767,40826,NA,
19982,16768,40827,NA,
19983,16769,40828,NA,
19984,16808,41194,,
19985,16891,41649,AP,
19986,16948,42207,NA,
19987,17008,42437,,
19988,17044,42550,,
19989,17075,42726,,
19990,17188,43114,,
19991,17201,43182,,
19992,17241,43390,,
19993,17319,43600,NA,
19994,17319,43600,EMEA,
19995,18520,50344,NA,
19996,18520,50344,LA,
19997,18520,50344,EMEA,
19998,18520,50344,AP,
19999,18691,51250,,
20000,18692,51282,EMEA,
20001,18698,51326,,
20002,18712,51454,NA,
20003,18712,51454,LA,
20004,18964,53565,NA,
20005,19156,56241,NA,
20006,19156,56241,EMEA,
20007,19358,59857,,
20008,19359,59858,,
20009,19727,63359,,
20010,19762,63955,,
20011,19822,64362,NA,
20012,19822,64362,LA,Peru
20013,19822,64362,EMEA,
20014,19822,64362,AP,
20016,19822,64362,LA,
20018,19822,64362,AP,Nippon Giant
20019,19978,65869,AP,
20020,19983,65874,,
20021,19987,65880,NA,
20022,19987,65880,LA,
20023,19987,65880,EMEA,
20024,19987,65880,AP,
20025,19988,65881,NA,
20026,19988,65881,LA,
20027,19988,65881,EMEA,
20028,19988,65881,AP,
20029,19989,65882,NA,
20030,19989,65882,LA,
20031,19989,65882,EMEA,
20032,19989,65882,AP,
20033,19990,65883,NA,
20034,19990,65883,LA,
20035,19990,65883,EMEA,
20036,19990,65883,AP,
20037,19991,65884,NA,
20038,19991,65884,LA,
20039,19991,65884,EMEA,
20040,19991,65884,AP,
20041,19994,65918,NA,
20042,19994,65918,LA,
20043,19994,65918,EMEA,
20044,19994,65918,AP,
20045,19995,65919,NA,
20046,19995,65919,LA,
20047,19995,65919,EMEA,
20048,19995,65919,AP,
20049,19997,65921,NA,
20050,19997,65921,LA,
20051,19997,65921,EMEA,
20052,19997,65921,AP,
20053,19998,65955,NA,
20054,19998,65955,LA,
20055,19998,65955,EMEA,
20056,19998,65955,AP,
20057,20006,66155,NA,
20058,20025,66239,,
20059,20027,66241,,
20060,20028,66283,,
20061,15382,26901,NA,
20062,15440,27650,NA,
20063,15517,28432,NA,
20064,15517,28432,LA,
20065,15517,28432,EMEA,
20066,15517,28432,AP,
20067,15556,28692,,
20068,15569,28755,NA,
20069,15569,28755,LA,
20070,15569,28755,EMEA,
20071,15569,28755,AP,
20072,15575,28761,NA,
20073,15575,28761,LA,
20074,15575,28761,EMEA,
20075,15575,28761,AP,
20076,15623,29399,,
20077,15652,29709,NA,
20078,15698,30202,NA,
20079,15698,30202,LA,
20080,15698,30202,EMEA,
20081,15698,30202,AP,
20082,15740,30557,,
20083,15812,31222,NA,
20084,15812,31222,LA,
20085,15812,31222,EMEA,
20086,15812,31222,AP,
20087,15855,31542,,
20088,15978,33644,NA,
20089,15981,33706,NA,
20090,15981,33706,LA,
20091,15981,33706,EMEA,
20092,15981,33706,AP,
20093,16079,34938,NA,
20094,16079,34938,LA,
20095,16079,34938,EMEA,
20096,16079,34938,AP,
20097,16089,34994,NA,
20098,16089,34994,LA,
20099,16089,34994,EMEA,
20100,16089,34994,AP,
20101,16258,36526,NA,
20102,16258,36526,LA,
20103,16258,36526,EMEA,
20104,16258,36526,AP,
20105,16288,36780,,
20106,16443,38307,NA,Valleyfield
20107,16443,38307,LA,
20108,16443,38307,EMEA,
20109,16443,38307,AP,
20110,16468,38502,AP,Malaysia
20111,16468,38502,AP,Thailand
20112,16468,38502,AP,Nippon Giant
20113,16468,38502,AP,Indonesia
20114,16468,38502,AP,Pulandian
20115,16480,38597,,
20116,16502,38837,NA,
20117,16502,38837,LA,
20118,16502,38837,EMEA,
20119,16502,38837,AP,
20120,16643,39971,AP,Ballabgarh
20121,16708,40463,NA,
20122,16708,40463,LA,
20123,16708,40463,EMEA,Adapazari
20124,16708,40463,AP,
20127,16708,40463,EMEA,Izmit
20131,16708,40463,EMEA,
20132,16708,40463,AP,Nippon Giant
20133,16805,41189,,
20134,16809,41195,,
20135,16881,41605,,
20136,16944,42179,NA,
20137,18708,51411,NA,
20138,18708,51411,LA,
20139,18708,51411,EMEA,
20140,18708,51411,AP,
20141,18709,51412,NA,
20142,18709,51412,LA,
20143,18709,51412,EMEA,
20144,18709,51412,AP,
20145,18870,52920,,
20146,18871,52921,,
20147,18872,52922,,
20148,18873,52923,,
20149,18874,52924,,
20150,18875,52925,,
20151,18917,53307,NA,
20152,18917,53307,LA,
20153,18917,53307,EMEA,
20154,18917,53307,AP,
20155,18926,53381,LA,
20156,19368,59994,NA,
20157,19368,59994,LA,
20158,19368,59994,EMEA,
20159,19368,59994,AP,
20160,19398,60508,,
20161,19400,60510,,
20162,19402,60512,,
20163,19403,60513,,
20164,19445,60943,NA,
20165,19446,61004,,
20166,19448,61006,,
20167,19449,61007,,
20168,19450,61008,,
20169,19451,61009,,
20170,19452,61010,NA,
20171,19452,61010,EMEA,
20172,19453,61011,NA,
20173,19453,61011,EMEA,
20174,19462,61145,NA,
20175,19462,61145,LA,
20176,19467,61150,NA,
20177,19467,61150,LA,
20178,19468,61151,NA,
20179,19468,61151,LA,
20180,15321,26597,NA,
20181,15321,26597,LA,
20182,15321,26597,EMEA,
20183,15364,26823,LA,
20184,15476,28058,NA,
20185,15629,29449,NA,
20186,15629,29449,LA,
20187,15629,29449,EMEA,
20188,15629,29449,AP,
20189,15778,30859,LA,
20190,15895,32092,,
20191,15962,33441,NA,
20192,15962,33441,LA,
20193,15962,33441,EMEA,
20194,15962,33441,AP,
20195,16076,34933,NA,
20196,16076,34933,LA,
20197,16076,34933,EMEA,Adapazari
20198,16076,34933,AP,
20201,16076,34933,EMEA,Izmit
20203,16078,34937,NA,
20204,16078,34937,LA,
20205,16078,34937,EMEA,
20206,16078,34937,AP,
20207,16165,35606,NA,
20208,16165,35606,LA,
20209,16165,35606,EMEA,
20210,16165,35606,AP,
20211,16344,37249,,
20212,16460,38463,NA,
20213,16460,38463,LA,
20214,16460,38463,EMEA,
20215,16460,38463,AP,Thailand
20219,16460,38463,AP,Nippon Giant
20220,16614,39785,NA,
20221,16614,39785,EMEA,
20222,16908,41783,,
20223,16960,42235,NA,
20224,16960,42235,LA,
20225,16960,42235,EMEA,
20226,16960,42235,AP,
20227,17078,42736,,
20228,17236,43347,,
20229,17326,43649,,
20230,17328,43664,NA,
20231,17328,43664,LA,
20232,17328,43664,AP,
20233,17334,43680,,
20234,17358,43761,NA,
20235,17362,43778,,
20236,17364,43780,,
20237,17416,43972,,
20238,17480,44174,,
20239,17487,44194,NA,
20240,17738,44999,NA,
20241,17738,44999,LA,
20242,17738,44999,EMEA,
20243,17738,44999,AP,
20244,17812,45654,,
20245,17813,45655,NA,
20246,17813,45655,LA,
20247,17813,45655,EMEA,
20248,17813,45655,AP,
20249,18621,50990,EMEA,
20250,18624,50993,EMEA,
20251,18626,50995,EMEA,
20252,18628,50997,EMEA,
20253,18630,50999,EMEA,
20254,18632,51001,EMEA,
20255,18634,51003,EMEA,
20256,18636,51005,EMEA,
20257,18639,51008,EMEA,
20258,18641,51013,,
20259,18654,51053,,
20260,18839,52546,,
20261,18840,52547,,
20262,18841,52548,,
20263,18842,52549,,
20264,18850,52723,NA,
20265,18850,52723,LA,
20266,18850,52723,EMEA,
20267,19030,54568,NA,
20268,19030,54568,LA,
20269,19030,54568,EMEA,
20270,19030,54568,AP,
20271,19032,54570,NA,
20272,19032,54570,LA,
20273,19032,54570,EMEA,
20274,19032,54570,AP,
20275,19090,55398,NA,
20276,19090,55398,LA,
20277,19090,55398,EMEA,
20278,19090,55398,AP,
20279,19091,55399,NA,
20280,19091,55399,LA,
20281,19091,55399,EMEA,
20282,19091,55399,AP,
20283,19103,55560,NA,
20284,19103,55560,LA,
20285,19103,55560,EMEA,
20286,19103,55560,AP,
20287,19104,55572,NA,
20288,19104,55572,LA,
20289,19104,55572,EMEA,
20290,19104,55572,AP,
20291,19213,57459,NA,
20292,19213,57459,LA,
20293,19213,57459,EMEA,
20294,19213,57459,AP,
20295,19214,57460,NA,
20296,19214,57460,LA,
20297,19214,57460,EMEA,
20298,19214,57460,AP,
20299,19215,57461,NA,
20300,19215,57461,LA,
20301,19215,57461,EMEA,
20302,19215,57461,AP,
20303,19216,57462,NA,
20304,19216,57462,LA,
20305,19216,57462,EMEA,
20306,19216,57462,AP,
20307,19218,57557,NA,
20308,19219,57558,NA,
20309,19248,57967,NA,
20310,19248,57967,LA,
20311,19250,57969,NA,
20312,19250,57969,LA,
20313,19620,62885,NA,
20314,19620,62885,LA,
20315,19620,62885,EMEA,
20316,19620,62885,AP,
20317,19646,63039,NA,
20318,19782,64085,,
20319,15402,27025,NA,
20320,15404,27027,NA,
20321,15428,27536,NA,
20322,15591,29056,NA,
20323,15591,29056,LA,
20324,15591,29056,EMEA,
20325,15591,29056,AP,
20326,15614,29389,,
20327,15654,29711,,
20328,15683,30035,NA,
20329,15803,31213,EMEA,
20330,15836,31467,NA,
20331,15836,31467,LA,
20332,15836,31467,EMEA,
20333,15836,31467,AP,
20334,15845,31532,,
20335,15879,31952,,
20336,16122,35271,EMEA,
20337,16125,35276,EMEA,
20338,16154,35515,NA,
20339,16154,35515,LA,
20340,16154,35515,EMEA,Adapazari
20341,16154,35515,AP,
20344,16154,35515,EMEA,Izmit
20346,16261,36529,NA,
20347,16261,36529,LA,
20348,16261,36529,EMEA,
20349,16261,36529,AP,
20350,16408,37761,NA,
20351,16408,37761,EMEA,
20352,16428,38117,NA,
20353,16578,39365,,
20354,16698,40330,,
20355,16701,40333,,
20356,16754,40774,,
20357,16814,41202,NA,
20358,16859,41471,,
20359,16900,41775,NA,
20360,16900,41775,LA,
20361,16900,41775,EMEA,
20362,16900,41775,AP,
20363,17096,42806,,
20364,17128,42929,,
20365,17146,42987,,
20366,17250,43400,,
20367,17359,43762,,
20368,17368,43784,,
20369,17417,43981,,
20370,18494,50309,AP,
20371,18496,50311,AP,
20372,18507,50322,AP,
20373,18687,51224,,
20374,18779,51789,,
20375,18782,51838,,
20376,18990,54013,,
20377,19038,54583,NA,
20378,19038,54583,LA,
20379,19038,54583,EMEA,Adapazari
20380,19038,54583,AP,
20383,19038,54583,EMEA,Izmit
20385,19038,54583,NA,Other
20387,19038,54583,EMEA,
20389,19044,54590,NA,
20390,19212,57458,,
20391,19414,60673,,
20392,19575,62492,NA,
20393,19756,63868,,
20394,19757,63869,EMEA,Adapazari
20395,19757,63869,EMEA,Izmit
20396,19834,64525,NA,
20397,19835,64526,NA,
20398,19910,65029,NA,
20399,19910,65029,LA,
20400,19910,65029,EMEA,
20401,19910,65029,AP,
20402,19913,65032,NA,
20403,19913,65032,LA,
20404,19913,65032,EMEA,
20405,19913,65032,AP,
20406,19962,65480,,
20407,19984,65876,NA,
20408,19984,65876,LA,
20409,19984,65876,EMEA,
20410,19984,65876,AP,
20411,19985,65877,NA,
20412,19985,65877,LA,
20413,19985,65877,EMEA,
20414,19985,65877,AP,
20415,19986,65878,NA,
20416,19986,65878,LA,
20417,19986,65878,EMEA,
20418,19986,65878,AP,
20419,20000,65956,,
20420,20002,65959,LA,
20421,20004,66121,,
20422,20005,66122,,
20423,15310,26585,NA,
20424,15310,26585,LA,
20425,15310,26585,EMEA,
20426,15310,26585,AP,Nippon Giant
20427,15398,27021,NA,
20428,15519,28444,NA,
20429,15521,28446,NA,
20430,15552,28631,NA,
20431,15552,28631,LA,
20432,15552,28631,EMEA,
20433,15552,28631,AP,
20434,15710,30261,,
20435,15749,30571,,
20436,15756,30687,NA,
20437,15764,30740,NA,
20438,15764,30740,EMEA,
20439,16232,36281,,
20440,16315,36925,,
20441,16327,37064,NA,
20442,16327,37064,LA,
20443,16327,37064,EMEA,
20444,16327,37064,AP,
20445,16336,37173,NA,
20446,16336,37173,LA,
20447,16336,37173,EMEA,
20448,16336,37173,AP,
20449,16345,37250,,
20450,16369,37446,,
20451,16374,37453,NA,
20452,16374,37453,LA,
20453,16374,37453,EMEA,
20454,16374,37453,AP,
20455,16547,38996,NA,
20456,16547,38996,LA,
20457,16547,38996,EMEA,
20458,16571,39322,NA,
20459,16571,39322,LA,
20460,16571,39322,EMEA,
20461,16571,39322,AP,
20462,16597,39590,NA,
20463,16597,39590,LA,
20464,16597,39590,EMEA,
20465,16597,39590,AP,
20466,16733,40648,,
20467,17013,42471,,
20468,17038,42536,NA,
20469,17038,42536,LA,
20470,17038,42536,EMEA,
20471,17038,42536,AP,
20472,17089,42763,NA,
20473,17089,42763,LA,
20474,17089,42763,EMEA,
20475,17089,42763,AP,
20476,17148,42989,NA,
20477,17148,42989,LA,
20478,17197,43160,,
20479,17198,43161,NA,
20480,17309,43568,NA,
20481,17318,43599,NA,
20482,17318,43599,LA,
20483,17318,43599,EMEA,
20484,17318,43599,AP,
20485,18502,50317,AP,
20486,18523,50347,NA,
20487,18523,50347,LA,
20488,18523,50347,EMEA,
20489,18523,50347,AP,
20490,18534,50416,NA,
20491,18534,50416,LA,
20492,18534,50416,EMEA,
20493,18534,50416,AP,
20494,18536,50418,NA,
20495,18536,50418,LA,
20496,18536,50418,EMEA,
20497,18536,50418,AP,
20498,18538,50420,NA,
20499,18538,50420,LA,
20500,18538,50420,EMEA,
20501,18538,50420,AP,
20502,18540,50422,NA,
20503,18540,50422,LA,
20504,18540,50422,EMEA,
20505,18540,50422,AP,
20506,18542,50424,NA,
20507,18542,50424,LA,
20508,18542,50424,EMEA,
20509,18542,50424,AP,
20510,18568,50550,,
20511,18649,51021,AP,
20512,18651,51023,AP,
20513,18796,52012,,
20514,18797,52014,,
20515,18846,52614,,
20516,18848,52617,,
20517,18932,53387,NA,
20518,18932,53387,EMEA,
20519,18933,53388,NA,
20520,18933,53388,EMEA,
20521,18974,53648,NA,
20522,18974,53648,LA,
20523,18974,53648,EMEA,
20524,18974,53648,AP,
20525,19182,56713,NA,
20526,19182,56713,LA,
20527,19183,56714,NA,
20528,19184,56715,NA,
20529,19282,58414,,
20530,19399,60509,,
20531,19401,60511,,
20532,19469,61152,NA,
20533,19469,61152,EMEA,
20534,19498,61766,NA,
20535,19508,61819,,
20536,19592,62660,,
20537,19598,62745,,
20538,15304,26551,NA,
20539,15304,26551,LA,
20540,15304,26551,EMEA,Adapazari
20541,15304,26551,AP,
20544,15304,26551,EMEA,
20545,15304,26551,AP,Nippon Giant
20546,15367,26835,LA,
20547,15411,27126,,
20548,15639,29514,,
20549,15640,29515,,
20550,15754,30632,NA,
20551,15806,31216,NA,
20552,15806,31216,LA,
20553,15806,31216,EMEA,
20554,15806,31216,AP,
20555,15938,32665,,
20556,15983,33832,NA,
20557,16010,34117,,
20558,16065,34693,NA,
20559,16065,34693,LA,
20560,16065,34693,EMEA,
20561,16065,34693,AP,
20562,16105,35164,,
20563,16117,35177,NA,
20564,16301,36822,,
20565,16303,36824,NA,
20566,16303,36824,LA,
20567,16330,37066,,
20568,16332,37068,,
20569,16354,37297,NA,
20570,16360,37337,NA,
20571,16360,37337,LA,
20572,16360,37337,EMEA,
20573,16360,37337,AP,
20574,16362,37339,EMEA,
20575,16392,37612,,
20576,16398,37724,NA,
20577,16398,37724,LA,
20578,16424,38000,NA,
20579,16424,38000,LA,
20580,16424,38000,EMEA,
20581,16424,38000,AP,
20582,16477,38588,,
20583,16526,38892,NA,
20584,16526,38892,LA,
20585,16526,38892,EMEA,
20586,16526,38892,AP,
20587,16876,41569,,
20588,17006,42405,,
20589,17093,42770,,
20590,17131,42954,NA,
20591,17151,42992,NA,Danville
20592,17376,43812,LA,
20593,17414,43970,,
20594,17421,44031,NA,
20595,17436,44061,NA,
20596,17436,44061,LA,
20597,17436,44061,EMEA,
20598,17436,44061,AP,
20599,17445,44072,NA,
20600,17445,44072,LA,
20601,17445,44072,EMEA,
20602,17445,44072,AP,
20603,18509,50324,AP,
20604,18652,51024,NA,
20605,18652,51024,LA,
20606,18652,51024,EMEA,
20607,18652,51024,AP,
20608,18798,52015,,
20609,18814,52299,,
20610,18898,53226,,
20611,19003,54157,NA,
20612,19004,54159,EMEA,
20613,19005,54160,EMEA,
20614,19006,54161,EMEA,
20615,19012,54305,,
20616,19023,54385,,
20617,19052,54686,,
20618,19053,54687,,
20619,19054,54688,,
20620,19198,57071,,
20621,19200,57073,,
20622,19202,57074,NA,
20623,19202,57074,LA,
20624,19202,57074,EMEA,
20625,19202,57074,AP,
20626,19268,58331,NA,
20627,19270,58399,NA,Medicine Hat
20628,19270,58399,LA,
20629,19270,58399,EMEA,
20630,19270,58399,AP,
20631,19270,58399,NA,Napanee
20635,19270,58399,NA,Valleyfield
20639,19270,58399,NA,
20640,19270,58399,LA,Peru
20646,19270,58399,AP,Nippon Giant
20647,19271,58400,LA,Peru
20648,19271,58400,EMEA,
20649,19271,58400,AP,
20650,19271,58400,LA,
20652,19271,58400,AP,Nippon Giant
20653,19272,58401,NA,Medicine Hat
20654,19272,58401,LA,
20655,19272,58401,EMEA,
20656,19272,58401,AP,
20657,19272,58401,NA,Napanee
20661,19272,58401,NA,Valleyfield
20665,19272,58401,NA,
20666,19272,58401,LA,Peru
20672,19272,58401,AP,Nippon Giant
20673,19273,58402,LA,Peru
20674,19273,58402,EMEA,
20675,19273,58402,AP,
20676,19273,58402,LA,
20678,19273,58402,AP,Nippon Giant
20679,19274,58403,LA,Peru
20680,19274,58403,EMEA,
20681,19274,58403,AP,
20682,19274,58403,LA,
20684,19274,58403,AP,Nippon Giant
20685,19275,58405,NA,Medicine Hat
20686,19275,58405,LA,
20687,19275,58405,EMEA,
20688,19275,58405,AP,
20689,19275,58405,NA,Napanee
20693,19275,58405,NA,Valleyfield
20697,19275,58405,NA,
20698,19275,58405,LA,Peru
20704,19275,58405,AP,Nippon Giant
20705,19276,58406,LA,Peru
20706,19276,58406,EMEA,
20707,19276,58406,AP,
20708,19276,58406,LA,
20710,19276,58406,AP,Nippon Giant
20711,19277,58407,NA,
20712,19277,58407,LA,
20713,19277,58407,EMEA,
20714,19277,58407,AP,
20715,17914,46057,NA,
20716,17914,46057,LA,
20717,17914,46057,EMEA,
20718,17914,46057,AP,
20719,17915,46058,NA,
20720,17916,46059,NA,Chile
20721,17916,46059,NA,San Luis Potosi
20722,17917,46060,NA,
20723,17917,46060,LA,
20724,17917,46060,EMEA,
20725,17917,46060,AP,
20726,17918,46061,NA,
20727,17919,46062,NA,
20728,17919,46062,LA,
20729,17919,46062,EMEA,
20730,17919,46062,AP,
20731,17920,46063,NA,
20732,17920,46063,LA,
20733,17920,46063,EMEA,
20734,17920,46063,AP,
20735,17980,46496,,
20736,17981,46497,,
20737,17982,46498,,
20738,18006,46614,NA,
20739,18078,47291,,
20740,18079,47292,,
20741,18162,47869,,
20742,18181,47942,LA,
20743,18182,47943,LA,
20744,18192,48010,,
20745,18228,48155,,
20746,18229,48156,,
20747,18230,48157,,
20748,18233,48159,NA,
20749,18234,48160,NA,
20750,18248,48293,NA,
20751,18248,48293,LA,
20752,18248,48293,EMEA,
20753,18248,48293,AP,
20754,18260,48386,,
20755,18262,48415,NA,
20756,18263,48416,,
20757,18265,48418,,
20758,15707,30211,NA,
20759,15707,30211,LA,
20760,15707,30211,AP,
20764,15802,31212,EMEA,
20765,15844,31531,,
20766,15889,32028,NA,
20767,15890,32029,NA,
20768,15890,32029,LA,
20769,15890,32029,EMEA,
20770,15890,32029,AP,
20771,15984,33833,NA,
20772,16062,34691,NA,
20773,16062,34691,LA,
20774,16062,34691,EMEA,Adapazari
20775,16062,34691,AP,
20778,16062,34691,EMEA,Izmit
20782,16062,34691,EMEA,
20783,16062,34691,AP,Nippon Giant
20784,16115,35175,NA,
20785,16115,35175,LA,
20786,16115,35175,EMEA,
20787,16115,35175,AP,
20788,16203,36101,,
20789,16204,36102,,
20790,16217,36176,NA,
20791,16217,36176,LA,
20792,16217,36176,EMEA,
20793,16217,36176,AP,
20794,16238,36329,,
20795,16353,37296,NA,
20796,16505,38840,,
20797,16586,39458,,
20798,16594,39562,NA,
20799,16594,39562,LA,
20800,16594,39562,EMEA,
20801,16594,39562,AP,
20802,16654,40039,NA,
20803,16654,40039,LA,
20804,16654,40039,EMEA,
20805,16654,40039,AP,
20806,16762,40821,NA,
20807,16766,40825,NA,
20808,17114,42891,NA,
20809,17371,43807,NA,
20810,17412,43969,,
20811,17488,44195,NA,
20812,17563,44329,,
20813,17806,45611,,
20814,17807,45612,,
20815,17808,45613,,
20816,17809,45614,,
20817,17844,45865,,
20818,17845,45866,,
20819,17468,44144,EMEA,
20820,17476,44170,NA,Medicine Hat
20821,17476,44170,LA,
20822,17476,44170,EMEA,
20823,17476,44170,AP,
20824,17476,44170,NA,Napanee
20828,17476,44170,NA,Valleyfield
20832,17478,44172,,
20833,17564,44330,,
20834,17573,44362,LA,
20835,17575,44364,LA,
20836,17577,44366,LA,
20837,17579,44368,LA,
20838,17581,44370,LA,
20839,17583,44372,LA,
20840,17603,44533,NA,
20841,17603,44533,LA,
