PGM_ID,ATTACHMENT_ID,FILE_PATH,CYCLE_ID,SCREEN_SECTION_ID,SCREEN_SECTION,ATT_URL_FLAG
43108,98664,/ttspool/mis/1485542622068_Nelsine extended SSBRs for JK.xlsx,17184,170,On clicking of 'Submit Button',F
43110,98666,/ttspool/mis/1485542878187_G7050 - Nelsine extended SSBR.pdf,17185,170,On clicking of 'Submit Button',F
43110,98665,/ttspool/mis/1485542878187_Nelsine extended SSBRs for JK.xlsx,17185,170,On clicking of 'Submit Button',F
43111,98667,/ttspool/mis/1485543086709_G3026 - HN Oil Extended Solution Styrene Butadiene Copolymer-OE SSBR.pdf,17186,170,On clicking of 'Submit Button',F
43111,98668,/ttspool/mis/1485543086710_Nelsine extended SSBRs for JK.xlsx,17186,170,On clicking of 'Submit Button',F
43114,99249,/ttspool/mis/1487187440517_Carbon-Black-Safety-Data-Sheet.pdf,17188,1104,Attach MSDS,F
43115,98701,/ttspool/mis/1485870166466_SDS_rev_1_1_GHS_EN.pdf,17190,1104,Attach MSDS,F
43181,98801,/ttspool/mis/1485961567195_MSDS Oppera English.rtf,17200,170,On clicking of 'Submit Button',F
43181,98802,/ttspool/mis/1485961605196_MSDS Oppera German.pdf,17200,170,On clicking of 'Submit Button',F
43184,98803,/ttspool/mis/1485966871686_MSDS_Oppera English.pdf,17202,170,On clicking of 'Submit Button',F
43184,98804,/ttspool/mis/1485966889616_MSDS Oppera German.pdf,17202,170,On clicking of 'Submit Button',F
43184,114042,/ttspool/mis/1539604001948_Goodyear 2015 CIRF_GY - OPPERA PR 383.pdf,17202,170,On clicking of 'Submit Button',F
43188,98841,/ttspool/mis/1485979485578_SDS NA-GHS CD2125XZ EN.pdf,17205,170,On clicking of 'Submit Button',F
43229,98881,/ttspool/mis/1486116270579_103748_HOSTASIN_ROT_B_30_GB_6-1.PDF,17216,170,On clicking of 'Submit Button',F
43229,98882,/ttspool/mis/1486116282150_103748_HOSTASIN_ROT_B_30_DE_6-1.PDF,17216,170,On clicking of 'Submit Button',F
43229,98883,/ttspool/mis/1486116305675_CEFIC_Hostasin_Rot_B_30.pdf,17216,170,On clicking of 'Submit Button',F
43230,98884,/ttspool/mis/1486117100112_103750_HOSTASIN_BLAU_A2R_30_GB_5-3.PDF,17217,170,On clicking of 'Submit Button',F
43230,98885,/ttspool/mis/1486117100113_103750_HOSTASIN_BLAU_A2R_30_DE_4-3.PDF,17217,170,On clicking of 'Submit Button',F
43230,98886,/ttspool/mis/1486117100115_CEFIC_Hostasin_Blue_A2R_30.pdf,17217,170,On clicking of 'Submit Button',F
43231,98902,/ttspool/mis/1486128068048_SDS_Orion.pdf,17218,1104,Attach MSDS,F
43232,107881,/ttspool/mis/1519922945010_2013 CIRF Reinforcement.xlsx,17219,1011,Material in EMEA,F
43235,98961,/ttspool/mis/1486388632389_PICCOLYTE A115 US.pdf,17220,170,On clicking of 'Submit Button',F
16507,55922,/ttspool/mis/1351863447886_COA for Chem-Trend ML-3064.pdf,17221,212,COA Received,F
16507,64902,/ttspool/mis/1371836019297_X0008567 spec change.pdf,17221,212,COA Received,F
43238,98941,/ttspool/mis/1486150940408_SDS-MR 1420x DLC.pdf,17223,170,On clicking of 'Submit Button',F
43238,120501,/ttspool/mis/1561396172097_UL MRD 001 Molecular Rebar 1420X DLC NA SDS EN FINAL 010819.pdf,17223,170,On clicking of 'Submit Button',F
43238,120502,/ttspool/mis/1561396172140_MRD Goodyear  CIRF MRDLC.pdf,17223,170,On clicking of 'Submit Button',F
43238,120503,/ttspool/mis/1561396172163_MR 1420 DLC Technical Specifications.pdf,17223,170,On clicking of 'Submit Button',F
43313,104281,/ttspool/mis/1506022492459_BB2222 SDS.pdf,17228,1010,Attach MSDS,F
43313,104282,/ttspool/mis/1506022516651_BB2222 SDS.pdf,17228,1012,Material in EMEA,F
43316,99081,/ttspool/mis/1486656394013_CIRF_Otto Kuhlmann.pdf,17230,262,On clicking of 'Submit Button',F
43316,99082,/ttspool/mis/1486656394014_MSDS_ROUND CABLE BEAD_130331.pdf,17230,262,On clicking of 'Submit Button',F
43335,99101,/ttspool/mis/1486731140786_MSDS Perkadox L40RPS LU_EN.pdf,17232,170,On clicking of 'Submit Button',F
43335,99102,/ttspool/mis/1486731140789_MSDS Perkadox L40RPS LU_FR.pdf,17232,170,On clicking of 'Submit Button',F
43367,99161,/ttspool/mis/1486995285248_PolyDrop LVP and LVD Powder SDS 002.pdf,17238,170,On clicking of 'Submit Button',F
43368,99162,/ttspool/mis/1486995455737_PolyDrop LVP and LVD Powder SDS 002.pdf,17239,170,On clicking of 'Submit Button',F
16333,55924,/ttspool/mis/1351863823381_SEM1272_ZG101.pdf,17241,212,COA Received,F
16333,63641,Notes://AHQNA401/852565AD0068B673/7C352E0B613EBA3E852565F4005A0822/167600281E48C85885257AF700482A0B,17241,213,Akron Research Sample Received,U
43400,99201,/ttspool/mis/1487106544727_SDS_CB1_US_EN_WEB.pdf,17250,1104,Attach MSDS,F
43418,99221,/ttspool/mis/1487168050971_SDS.pdf,17252,170,On clicking of 'Submit Button',F
43418,105084,/ttspool/mis/1509729193415_Goodyear CIRF FPHMT60.pdf,17252,170,On clicking of 'Submit Button',F
43424,99241,/ttspool/mis/1487184919825_Non-OE 1763 for Junling.xlsx,17255,170,On clicking of 'Submit Button',F
43424,99242,/ttspool/mis/1487184919826_G3053 - Emulsion Styrene Butadiene Copolymer - ESBR.pdf,17255,170,On clicking of 'Submit Button',F
43425,99244,/ttspool/mis/1487185544321_G3025 - SSBR Copolymer_new.pdf,17256,170,On clicking of 'Submit Button',F
43425,99243,/ttspool/mis/1487185544321_Random SSBR for Junling.xlsx,17256,170,On clicking of 'Submit Button',F
43426,99245,/ttspool/mis/1487185759115_G1619 - Silica Coupled SSBR.pdf,17257,170,On clicking of 'Submit Button',F
43426,99246,/ttspool/mis/1487185759116_Random SSBR for Junling.xlsx,17257,170,On clicking of 'Submit Button',F
43427,99247,/ttspool/mis/1487186031054_Random SSBR for Junling.xlsx,17258,170,On clicking of 'Submit Button',F
43427,99248,/ttspool/mis/1487186031055_G1619 - Silica Coupled SSBR.pdf,17258,170,On clicking of 'Submit Button',F
17444,55942,/ttspool/mis/1351877355702_COA.pdf,17261,212,COA Received,F
23076,80541,/ttspool/mis/1421071484515_Processing trial - NF26JA_Kordsa_Brazil.xlsx,17261,144,Tires Built Successfully,F
23076,80542,/ttspool/mis/1421071484516_Uniformity GT50119_NF26JA_KORDSA.pptx,17261,144,Tires Built Successfully,F
43491,99301,/ttspool/mis/1487357048389_SDS - RHENODIV BP-337 v 3.pdf,17292,170,On clicking of 'Submit Button',F
43527,99401,/ttspool/mis/1487866033385_Anatase_Series MSDS.pdf,17294,1010,Attach MSDS,F
43527,99402,/ttspool/mis/1487866033385_RDS HOMBITAN AN.pdf,17294,1010,Attach MSDS,F
43527,99403,/ttspool/mis/1487866047939_Anatase_Series MSDS.pdf,17294,1012,Material in EMEA,F
43527,99404,/ttspool/mis/1487866047940_RDS HOMBITAN AN.pdf,17294,1012,Material in EMEA,F
17531,56362,/ttspool/mis/1352759767105_ESC_Version_of_EWB652_Request_21Jun2012.png,17301,293,Sample Ordered,F
17531,56363,/ttspool/mis/1352759767112_ESC_DEV_OTR1_Sample_01Aug2012.png,17301,293,Sample Ordered,F
17531,56364,/ttspool/mis/1352760021317_ESC_DEV_OTR1_Sample_01Aug2012.png,17301,292,Sample Received,F
17531,56365,/ttspool/mis/1352760312280_ESC DEV_OTR1(EWB652)_WS120516 COA_080112.pdf,17301,300,COA Received,F
43563,134001,/ttspool/mis/1627291602803_SDS BR-777.pdf,17304,170,On clicking of 'Submit Button',F
43563,134041,/ttspool/mis/1627458685882_2021 Raw Material CIRF - Nizh BR777.pdf,17304,170,On clicking of 'Submit Button',F
43564,99382,/ttspool/mis/1487799074912_CIRF_Otto Kuhlmann.pdf,17305,262,On clicking of 'Submit Button',F
43564,99383,/ttspool/mis/1487799074912_MSDS_ROUND CABLE BEAD_130331.pdf,17305,262,On clicking of 'Submit Button',F
43580,99421,/ttspool/mis/1487948226221_SDB_JUNIOR BH 105.pdf,17311,1012,Material in EMEA,F
43580,99501,/ttspool/mis/1488289149845_SDB_JUNIOR BH 105.pdf,17311,1010,Attach MSDS,F
43580,105521,/ttspool/mis/1511188875524_GoodyearFormular von GYT Junior BH 105  2014 CIRF_Revision_Mar2014 CH 16-11-17.xlsx,17311,1012,Material in EMEA,F
43584,102242,/ttspool/mis/1498563387719_CIRF for Goodyear_20170123.pdf,17314,1012,Material in EMEA,F
43584,102243,/ttspool/mis/1498563437017_SDS_JSR HPR355HR-EN version.pdf,17314,1010,Attach MSDS,F
43584,108821,/ttspool/mis/1522253376603_Compliance Status of HPR355HR and Future Action.pdf,17314,1010,Attach MSDS,F
43600,99423,/ttspool/mis/1487951750768_G3031 - Isoprene-Butadiene Copolymer - IBR.pdf,17319,170,On clicking of 'Submit Button',F
43600,99424,/ttspool/mis/1487951750768_PER IBR Sample.xlsx,17319,170,On clicking of 'Submit Button',F
15777,56530,/ttspool/mis/1352923721837_x0008416.pdf,17321,212,COA Received,F
15777,56531,/ttspool/mis/1352923721838_x0008416_2.pdf,17321,212,COA Received,F
43631,99441,/ttspool/mis/1488215116031_SP14601-2401.xlsx,17322,170,On clicking of 'Submit Button',F
43631,99442,/ttspool/mis/1488215116032_SDS - SP14601-2401.pdf,17322,170,On clicking of 'Submit Button',F
43634,99444,/ttspool/mis/1488215414240_SDS - SP14601-2405.pdf,17323,170,On clicking of 'Submit Button',F
43634,99443,/ttspool/mis/1488215414240_SP14601-2405.xlsx,17323,170,On clicking of 'Submit Button',F
43638,99461,/ttspool/mis/1488230585200_SDS - SP14601-2400.pdf,17324,170,On clicking of 'Submit Button',F
43638,99462,/ttspool/mis/1488230585201_SP14601-2400.xlsx,17324,170,On clicking of 'Submit Button',F
43639,99463,/ttspool/mis/1488231155291_SDS - SP14601-2402.pdf,17325,170,On clicking of 'Submit Button',F
43639,99464,/ttspool/mis/1488231155291_SP14601-2402.xlsx,17325,170,On clicking of 'Submit Button',F
43664,99561,/ttspool/mis/1488363006303_SDS SBR-1723  EN.pdf,17328,1010,Attach MSDS,F
43664,99601,/ttspool/mis/1488382294682_Comodic TSRC CIRF.xlsx,17328,1010,Attach MSDS,F
13568,56501,/ttspool/mis/1352918193699_x0007322.pdf,17341,212,COA Received,F
14270,59622,/ttspool/mis/1359971776400_R110620P_lab testing.xls,17341,46,Physical Test Completed,F
15718,56529,/ttspool/mis/1352923556954_x0008377.pdf,17342,212,COA Received,F
15778,56532,/ttspool/mis/1352923854710_x0008417.pdf,17343,212,COA Received,F
15778,56533,/ttspool/mis/1352923854711_x0008417_2.pdf,17343,212,COA Received,F
43694,99661,/ttspool/mis/1488481138897_SDS-hyprene-L150.pdf,17350,170,On clicking of 'Submit Button',F
43697,99662,/ttspool/mis/1488483272528_SDS TUBALL RUBBER NR_USA_v1.pdf,17351,170,On clicking of 'Submit Button',F
43698,99663,/ttspool/mis/1488483838256_RSSDS_XZ8703308 Experimental Masterbatch_USA.pdf,17352,170,On clicking of 'Submit Button',F
43761,99781,/ttspool/mis/1488828860523_Bismuth Neodecanoate SDS.pdf,17358,170,On clicking of 'Submit Button',F
15419,57181,Notes://AHQNA401/85257A640063D619/0686A0FF083CA050C125662E006810F4/85257A640063D61985257A7D004D988C,17361,1002,on click of 'Send Mail Button' available in Auth to trial (NS-RAW),U
22451,82121,/ttspool/mis/1425288833361_Report_R150025C_02-27-15_03-23-28_PM.txt,17363,66,Lab Test Required,F
22451,82122,/ttspool/mis/1425288833362_Report_R150026C_02-27-15_03-25-12_PM.txt,17363,66,Lab Test Required,F
22451,82123,/ttspool/mis/1425288833362_Report_R150027C_02-27-15_03-26-31_PM.txt,17363,66,Lab Test Required,F
43806,99841,/ttspool/mis/1488988643438_Cure Pro SDS.PDF,17370,170,On clicking of 'Submit Button',F
43807,107521,/ttspool/mis/1519133780711_Developmental Sulfur 38323 SDS Feb 2018.pdf,17371,170,On clicking of 'Submit Button',F
43807,120061,/ttspool/mis/1559829672051_Developmental Sulfur 38323 June 2019 SDSUS.pdf,17371,170,On clicking of 'Submit Button',F
43807,120062,/ttspool/mis/1559829787528_Goodyear_Sulfur_38323_TSCA_LVE 5-29-19.pdf,17371,170,On clicking of 'Submit Button',F
43809,99843,/ttspool/mis/1488989796270_Crystex HD OT 20 SDS.PDF,17373,1104,Attach MSDS,F
43837,99941,/ttspool/mis/1489678375249_SDS_CrystexOT33.pdf,17387,1010,Attach MSDS,F
43837,100001,/ttspool/mis/1489758935174_Exp Spec Signoff.pdf,17387,1110,NS-RAW - Has Purchasing Attachment,F
43837,100002,/ttspool/mis/1489758949025_Code1244 general spec signoff.pdf,17387,1110,NS-RAW - Has Purchasing Attachment,F
43837,100003,/ttspool/mis/1489759067583_Code1244 SIS spec.pdf,17387,4,Supplier Information,F
43837,102741,/ttspool/mis/1500035835922_Copy of 13 Feb 2017 Goodyear Crystex OT33 MNG CIRF 003.xlsx,17387,1012,Material in EMEA,F
43882,102224,/ttspool/mis/1498556715189_NYTEX_832_LU_EN_SDS.pdf,17390,1010,Attach MSDS,F
43882,102225,/ttspool/mis/1498556760246_2014 CIRF_Revision_Nytex832_Jan2017.pdf,17390,1012,Material in EMEA,F
16373,57041,/ttspool/mis/1354034435408_Glass Source Approval - Goodyear Presentation Dec 2011.pdf,17401,112,COA Received,F
43935,100061,/ttspool/mis/1490032889916_SAFETY DATA SHEET  TOMATO PEEL MICRO-FILLER.pdf,17404,170,On clicking of 'Submit Button',F
43969,100041,/ttspool/mis/1490016321059_SDS-Sid_Rich-All_CB-English_August_11_2015.pdf,17412,1104,Attach MSDS,F
44031,100101,/ttspool/mis/1490204157199_SDS NA-GHS CD2125XZ EN.pdf,17421,170,On clicking of 'Submit Button',F
44049,100121,/ttspool/mis/1490267931848_SDS_GTNP1000.pdf,17424,170,On clicking of 'Submit Button',F
44050,100122,/ttspool/mis/1490268222365_MSDS SKD-L Nizh.pdf,17425,170,On clicking of 'Submit Button',F
44051,135861,/ttspool/mis/1635505173897_NT120-US03EN.pdf,17426,170,On clicking of 'Submit Button',F
44051,135941,/ttspool/mis/1635935035680_2020 Raw Material CIRF_NT120 rev2.xlsx,17426,170,On clicking of 'Submit Button',F
44052,100142,/ttspool/mis/1490272249641_MSDS SKDN 44M Nizh.PDF,17427,170,On clicking of 'Submit Button',F
44054,100143,/ttspool/mis/1490272601290_SDS NA-GHS CD2125XZ EN.pdf,17429,170,On clicking of 'Submit Button',F
44056,100144,/ttspool/mis/1490272797877_SDS NA-GHS CD2125XZ EN.pdf,17431,170,On clicking of 'Submit Button',F
44058,100145,/ttspool/mis/1490272999453_SDS NA-GHS CD2125XZ EN.pdf,17433,170,On clicking of 'Submit Button',F
44060,100146,/ttspool/mis/1490273140562_SDS NA-GHS CD2125XZ EN.pdf,17435,170,On clicking of 'Submit Button',F
44061,100147,/ttspool/mis/1490273810175_MSDS Vestenamer COE_COD.pdf,17436,170,On clicking of 'Submit Button',F
44067,100161,/ttspool/mis/1490277783439_MSDS Vestenamer COE_COD.pdf,17439,170,On clicking of 'Submit Button',F
44110,100201,/ttspool/mis/1490368943293_MSDS OF NR_WSG COMPOSIT Mar 24 17.pdf,17452,170,On clicking of 'Submit Button',F
44111,100221,/ttspool/mis/1490376531401_natural-rubber-msds-23-03-17.pdf,17454,170,On clicking of 'Submit Button',F
44133,100241,/ttspool/mis/1490613519089_Chem-Trend ML-8186 - India.pdf,17462,1010,Attach MSDS,F
44133,100242,/ttspool/mis/1490613647972_Marsanic.pdf,17462,1110,NS-RAW - Has Purchasing Attachment,F
44133,101201,/ttspool/mis/1493886160736_2014_CIRF_ Revision_Mar 2014 ML-8186.pdf,17462,1010,Attach MSDS,F
44134,100261,/ttspool/mis/1490615081758_Chem-Trend ML-7025 - India.pdf,17464,1010,Attach MSDS,F
44134,100262,/ttspool/mis/1490615154517_Woodlite.pdf,17464,1110,NS-RAW - Has Purchasing Attachment,F
44134,101202,/ttspool/mis/1493886435854_2014_CIRF_Revision_Mar 2014 ML-7025.pdf,17464,1010,Attach MSDS,F
44144,100401,/ttspool/mis/1490790534207_10 SDS EN.pdf,17468,170,On clicking of 'Submit Button',F
44144,100402,/ttspool/mis/1490790554887_C10 additional info.pdf,17468,170,On clicking of 'Submit Button',F
44149,100341,/ttspool/mis/1490724453070_krado SDS.pdf,17471,1104,Attach MSDS,F
44151,100361,/ttspool/mis/1490724719040_krado SDS.pdf,17473,1104,Attach MSDS,F
44169,100421,/ttspool/mis/1490862547013_englishmsdsNonOilextendedSSBRpolymer.pdf,17474,170,On clicking of 'Submit Button',F
44169,100423,/ttspool/mis/1490862547014_SE4411_SDS_EU_French.pdf,17474,170,On clicking of 'Submit Button',F
44169,100422,/ttspool/mis/1490862547014_germanmsdsNonOilextendedSSBRpolymer.pdf,17474,170,On clicking of 'Submit Button',F
44170,101261,/ttspool/mis/1493924206437_Penacolite Resin B-19-SC_us_sds.pdf,17476,1010,Attach MSDS,F
44170,101262,/ttspool/mis/1493924227364_Penacolite Resin B-19-SC_us_sds.pdf,17476,4,Supplier Information,F
44170,101321,/ttspool/mis/1494430101689_Sumitomo - REO Logistics - Dunlopic Warehouse.pdf,17476,1010,Attach MSDS,F
44170,101322,/ttspool/mis/1494430101732_GY - Dunlopic Toll Manfacturer.pdf,17476,1010,Attach MSDS,F
44170,107162,/ttspool/mis/1517584706799_B-19-SC SDS.pdf,17476,1012,Material in EMEA,F
44185,100601,/ttspool/mis/1491455560909_SDS ZnO Indirect EU EN EZ.pdf,17482,1010,Attach MSDS,F
44185,100864,/ttspool/mis/1492609167806_2014 CIRF_Revision_Mar2014.xlsx,17482,1012,Material in EMEA,F
44185,100865,/ttspool/mis/1492609682232_Xcode spec signoff completed.pdf,17482,1110,NS-RAW - Has Purchasing Attachment,F
44185,100866,/ttspool/mis/1492609682234_code1011 Rev01 signed.pdf,17482,1110,NS-RAW - Has Purchasing Attachment,F
44185,100867,/ttspool/mis/1492609682236_code1011 Rev02 signed.pdf,17482,1110,NS-RAW - Has Purchasing Attachment,F
44192,100441,/ttspool/mis/1490971829577_SDS NA-GHS CD2125XZ EN.pdf,17485,170,On clicking of 'Submit Button',F
44194,100442,/ttspool/mis/1490972150094_SDS NA-GHS CD2125XZ EN.pdf,17487,170,On clicking of 'Submit Button',F
44197,100461,/ttspool/mis/1490972437587_CD2168-ox-N121-SDS.pdf,17490,170,On clicking of 'Submit Button',F
44213,100521,/ttspool/mis/1491247007615_Chemtrend ML 7042 SDS.pdf,17492,170,On clicking of 'Submit Button',F
44228,100641,/ttspool/mis/1491482967537_CIRF 1700.xlsx,17494,1012,Material in EMEA,F
44228,100642,/ttspool/mis/1491483071920_HP 1589C GY CODE 1700 SDS US EN.pdf,17494,1010,Attach MSDS,F
44228,101187,/ttspool/mis/1493838743804_1700 spec_Supplier.pdf,17494,4,Supplier Information,F
44229,101185,/ttspool/mis/1493837825580_567 spec_Supplier.pdf,17495,4,Supplier Information,F
44229,101186,/ttspool/mis/1493837845925_HP669C-CODE 567 Sulfur- Silane Coupling Agent-SDS-US-EN.pdf,17495,1010,Attach MSDS,F
44230,101181,/ttspool/mis/1493836411412_HP-1589 Sulfur-Silane Coupling Agent-HP-1589_GY CODE Silanic-SDS-US-EN.pdf,17496,1010,Attach MSDS,F
44230,101182,/ttspool/mis/1493836445439_Silanic Spec-GY.pdf,17496,4,Supplier Information,F
44230,114101,/ttspool/mis/1539692845165_HP-1589 Sulfur-Silane Coupling Agent-HP-1589_GY CODE Silanic-SDS-US-EN.pdf,17496,1012,Material in EMEA,F
13746,57442,/ttspool/mis/1354798331041_CoA_MSDS.pdf,17501,212,COA Received,F
44237,100583,/ttspool/mis/1491317274697_CIRF_Otto Kuhlmann.pdf,17504,262,On clicking of 'Submit Button',F
44237,100584,/ttspool/mis/1491317274697_MSDS_ROUND CABLE BEAD_130331.pdf,17504,262,On clicking of 'Submit Button',F
21470,95281,/ttspool/mis/1471939242073_Report_R160245B_05-31-16_04-00-12_PM.txt,17561,55,Lab Test Required,F
21470,95282,/ttspool/mis/1471939242073_Report_R160246B_05-31-16_04-00-44_PM.txt,17561,55,Lab Test Required,F
21470,95283,/ttspool/mis/1471939242073_Report_R160404B_07-18-16_04-18-31_PM.txt,17561,55,Lab Test Required,F
44332,100661,/ttspool/mis/1491589793668_SDS ML-8259.pdf,17567,170,On clicking of 'Submit Button',F
44344,107142,/ttspool/mis/1517509329438_Hungpai Jingdezhen - Code1700 MSDS.pdf,17568,1010,Attach MSDS,F
44359,101323,/ttspool/mis/1494434972607_567 spec_Supplier.pdf,17570,4,Supplier Information,F
44359,101324,/ttspool/mis/1494434993101_HP669C-CODE 567 Sulfur- Silane Coupling Agent-SDS-US-EN.pdf,17570,1010,Attach MSDS,F
44360,101183,/ttspool/mis/1493837093096_Silanic Spec-GY.pdf,17571,4,Supplier Information,F
44360,101184,/ttspool/mis/1493837109128_HP-1589 Sulfur-Silane Coupling Agent-HP-1589_GY CODE Silanic-SDS-US-EN.pdf,17571,1010,Attach MSDS,F
44443,100781,/ttspool/mis/1492158418976_SDB_WL71_1_7130_V_EN.pdf,17590,170,On clicking of 'Submit Button',F
44443,100782,/ttspool/mis/1492158430006_WL71 1 7130 CIRF_Revision_Mar2014.xlsx,17590,170,On clicking of 'Submit Button',F
44443,101541,/ttspool/mis/1495199518067_REACH Certification WL71 1 7130.pdf,17590,170,On clicking of 'Submit Button',F
44461,101481,/ttspool/mis/1494958663864_CIRF TU32 DU3.pdf,17593,1011,Material in EMEA,F
44499,100861,/ttspool/mis/1492604310378_GM-4-1623-01 SDS.pdf,17599,170,On clicking of 'Submit Button',F
44499,100862,/ttspool/mis/1492604310384_GM-4-1623 CIRF.pdf,17599,170,On clicking of 'Submit Button',F
44499,100863,/ttspool/mis/1492604310400_GM-4-1623 REACH.pdf,17599,170,On clicking of 'Submit Button',F
44532,100881,/ttspool/mis/1492763526693_MSDS Code 1011 FR.pdf,17602,170,On clicking of 'Submit Button',F
44532,100882,/ttspool/mis/1492763526700_MSDS Code1011 EN.pdf,17602,170,On clicking of 'Submit Button',F
44540,100901,/ttspool/mis/1492783542400_142401 Novares_TL_120_GB.pdf,17608,170,On clicking of 'Submit Button',F
44540,100902,/ttspool/mis/1492783542419_Novares TL 120 SDS_DE.pdf,17608,170,On clicking of 'Submit Button',F
44540,100903,/ttspool/mis/1492783542449_142401 Novares_TL_120_FR.pdf,17608,170,On clicking of 'Submit Button',F
44543,100921,/ttspool/mis/1492805604882_CIRF_Otto Kuhlmann.pdf,17612,262,On clicking of 'Submit Button',F
44543,100922,/ttspool/mis/1492805604914_MSDS_ROUND CABLE BEAD_130331.pdf,17612,262,On clicking of 'Submit Button',F
44553,100941,/ttspool/mis/1493045404395_SDS - Natural Rubber Latex USA.pdf,17614,170,On clicking of 'Submit Button',F
44556,100961,/ttspool/mis/1493057648150_G3025 - SSBR Copolymer_new.pdf,17616,170,On clicking of 'Submit Button',F
44556,100962,/ttspool/mis/1493057648180_Beaumont FG SSBR Polymer Study.xlsx,17616,170,On clicking of 'Submit Button',F
44572,101021,/ttspool/mis/1493222165137_FDS_Premium 200MP_including Poland_2014.pdf,17618,1104,Attach MSDS,F
44573,101022,/ttspool/mis/1493222903219_FDS_Premium 200MP_including Poland_2014.pdf,17619,1104,Attach MSDS,F
6083,38141,/ttspool/mis/1313601554902_BP 550T feedback.pdf,17621,37,Is Lab Evaluation Needed,F
44581,101141,/ttspool/mis/1493817170170_HPR840_Prototype_II.pdf,17621,170,On clicking of 'Submit Button',F
44581,121825,/ttspool/mis/1565771581345_HPR940-RD-US03EN.pdf,17621,170,On clicking of 'Submit Button',F
44581,121826,/ttspool/mis/1565771642520_1809293 - 9165 JSR Elastomer America - Two Percent Rule revised 22Ju.pdf,17621,170,On clicking of 'Submit Button',F
44614,101081,/ttspool/mis/1493408252139_CIRF_Otto Kuhlmann.pdf,17626,262,On clicking of 'Submit Button',F
44614,101082,/ttspool/mis/1493408252180_MSDS_ROUND CABLE BEAD_130331.pdf,17626,262,On clicking of 'Submit Button',F
44630,101122,/ttspool/mis/1493722852639_Completed 2014 Goodyear CIRF.pdf,17630,1010,Attach MSDS,F
44653,101221,/ttspool/mis/1493899885533_HP-1589 Sulfur-Silane Coupling Agent-HP-1589_GY CODE Silanic-SDS-US-EN.pdf,17634,170,On clicking of 'Submit Button',F
44655,101222,/ttspool/mis/1493901166927_HP-1589 Sulfur-Silane Coupling Agent-HP-1589_GY CODE Silanic-SDS-US-EN.pdf,17636,170,On clicking of 'Submit Button',F
44656,101223,/ttspool/mis/1493901359580_HP669C-CODE 567 Sulfur- Silane Coupling Agent-SDS-US-EN.pdf,17637,170,On clicking of 'Submit Button',F
44658,101224,/ttspool/mis/1493901514814_HP669C-CODE 567 Sulfur- Silane Coupling Agent-SDS-US-EN.pdf,17639,170,On clicking of 'Submit Button',F
44659,101225,/ttspool/mis/1493901907929_HP1589C Code 1700 SDS US EN.pdf,17640,170,On clicking of 'Submit Button',F
44661,101226,/ttspool/mis/1493902040563_HP1589C Code 1700 SDS US EN.pdf,17642,170,On clicking of 'Submit Button',F
44673,102043,/ttspool/mis/1497878968386_MSDS BR 1214 A1-en.pdf,17646,1010,Attach MSDS,F
44673,102503,/ttspool/mis/1499172910352_CIRF - Lyndcoat BR1214 A1.pdf,17646,1010,Attach MSDS,F
44673,103221,/ttspool/mis/1501743969839_LYNDCOAT BR1214 A1   SDS  CN.pdf,17646,1010,Attach MSDS,F
44674,101444,/ttspool/mis/1494915777618_Struktol EF44A EU.pdf,17647,1010,Attach MSDS,F
44674,101445,/ttspool/mis/1494915915710_Trowmic N Rev 00.pdf,17647,4,Supplier Information,F
44674,101446,/ttspool/mis/1494915933242_Trowmic Struktol Spec signoff.pdf,17647,1110,NS-RAW - Has Purchasing Attachment,F
44674,101542,/ttspool/mis/1495200666885_Struktol EF 44 A EU SDS.pdf,17647,1010,Attach MSDS,F
44674,101547,/ttspool/mis/1495204766517_Copy of 2017-05-08 2014 CIRF_Revision_Mar2014 Struktol EF 44 A.xlsx,17647,1012,Material in EMEA,F
44674,101761,/ttspool/mis/1496255093773_2017-05-08 2014 CIRF_Revision_Mar2014 Struktol EF 44 A.pdf,17647,1012,Material in EMEA,F
44677,101281,/ttspool/mis/1494001858589_SDS ML-3096.pdf,17650,170,On clicking of 'Submit Button',F
44678,101282,/ttspool/mis/1494004631347_G0067 - BUD1225.pdf,17651,170,On clicking of 'Submit Button',F
44678,101283,/ttspool/mis/1494005013614_110-2200 Functional EPOS Nd-PBd Polymer Studies.xlsx,17651,170,On clicking of 'Submit Button',F
44679,101284,/ttspool/mis/1494005216850_110-2200 Functional EPOS Nd-PBd Polymer Studies.xlsx,17652,170,On clicking of 'Submit Button',F
44679,101285,/ttspool/mis/1494005216865_G7053 - EPOS-Functionalized PBd.pdf,17652,170,On clicking of 'Submit Button',F
15296,61241,/ttspool/mis/1363181606403_Lab approval_PineBluff FB July 2012.xlsx,17661,114,Init Lab Program,F
44740,101341,/ttspool/mis/1494493300931_FDS_Premium 200MP_including Poland_2014.pdf,17661,1104,Attach MSDS,F
44742,101342,/ttspool/mis/1494493544565_FDS_Premium 200MP_including Poland_2014.pdf,17663,1104,Attach MSDS,F
44853,101544,/ttspool/mis/1495202375476_SDS ML-7043 EN.pdf,17713,170,On clicking of 'Submit Button',F
44854,101545,/ttspool/mis/1495203817293_MSDS XZ 87063 03 Experimental Rubber English.pdf,17714,170,On clicking of 'Submit Button',F
44855,101546,/ttspool/mis/1495204024074_MSDS XZ 87064 01 Experimental Rubber English.pdf,17715,170,On clicking of 'Submit Button',F
