PGM_ID,HSE_ID,HSE_MEASURE_ID,CODE,MEASURE_STATUS,PROH_PLANT_NAME,REGION_NAME,MEASURE_CMNTS,CODE_DESC
141935,37402,113,EINECS,Y,Luxembourg,LA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Japanese Existing and New Chemical substances
141935,37402,113,EINECS,Y,Luxembourg,AP,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Japanese Existing and New Chemical substances
141935,37402,113,EINECS,Y,Luxembourg,EMEA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Japanese Existing and New Chemical substances
141935,37402,114,KKDIK,Y,Luxembourg,North America,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Korean Existing Chemicals Inventory
141935,37402,114,KKDIK,Y,Luxembourg,LA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Korean Existing Chemicals Inventory
141935,37402,114,KKDIK,Y,Luxembourg,EMEA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Korean Existing Chemicals Inventory
141935,37402,114,KKDIK,Y,Luxembourg,AP,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Korean Existing Chemicals Inventory
141935,37402,116,ENCS,Y,Luxembourg,North America,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Taiwan Existing and New Chemical Notification
141935,37402,116,ENCS,Y,Luxembourg,EMEA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Taiwan Existing and New Chemical Notification
141935,37402,116,ENCS,Y,Luxembourg,LA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Taiwan Existing and New Chemical Notification
141935,37402,116,ENCS,Y,Luxembourg,AP,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Taiwan Existing and New Chemical Notification
141935,37402,203,ISHL,Y,Luxembourg,EMEA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Canadian Environmental Protection Act NDSL
141935,37402,203,ISHL,Y,Luxembourg,LA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Canadian Environmental Protection Act NDSL
141935,37402,203,ISHL,Y,Luxembourg,North America,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Canadian Environmental Protection Act NDSL
141935,37402,203,ISHL,Y,Luxembourg,AP,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Canadian Environmental Protection Act NDSL
141935,37402,204,IECSA,Y,Luxembourg,EMEA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Japan
141935,37402,204,IECSA,Y,Luxembourg,LA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Japan
141935,37402,204,IECSA,Y,Luxembourg,North America,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Japan
141935,37402,204,IECSA,Y,Luxembourg,AP,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Japan
141935,37402,207,SERB,Y,Luxembourg,North America,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Philippine Inventory of Chemicals and Chemic
141935,37402,207,SERB,Y,Luxembourg,LA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Philippine Inventory of Chemicals and Chemic
141935,37402,207,SERB,Y,Luxembourg,EMEA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Philippine Inventory of Chemicals and Chemic
141935,37402,207,SERB,Y,Luxembourg,AP,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Philippine Inventory of Chemicals and Chemic
141935,37402,208,SOAF,Y,Luxembourg,EMEA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Chinese List of Existing Chemical substances
141935,37402,208,SOAF,Y,Luxembourg,LA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Chinese List of Existing Chemical substances
141935,37402,208,SOAF,Y,Luxembourg,North America,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Chinese List of Existing Chemical substances
141935,37402,208,SOAF,Y,Luxembourg,AP,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Chinese List of Existing Chemical substances
141935,37402,209,IND,Y,Luxembourg,North America,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Taiwan
141935,37402,209,IND,Y,Luxembourg,LA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Taiwan
141935,37402,209,IND,Y,Luxembourg,EMEA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Taiwan
141935,37402,209,IND,Y,Luxembourg,AP,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Taiwan
141935,37402,210,THAI,Y,Luxembourg,North America,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,South Africa
141935,37402,210,THAI,Y,Luxembourg,LA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,South Africa
141935,37402,210,THAI,Y,Luxembourg,AP,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,South Africa
141935,37402,210,THAI,Y,Luxembourg,EMEA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,South Africa
141935,37402,211,JAPAN,Y,Luxembourg,North America,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Serbia
141935,37402,211,JAPAN,Y,Luxembourg,EMEA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Serbia
141935,37402,211,JAPAN,Y,Luxembourg,LA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Serbia
141935,37402,211,JAPAN,Y,Luxembourg,AP,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Serbia
141936,37401,90,MSDS,Y,Hanau,North America,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,MSDS Requirement
141936,37401,90,MSDS,Y,Hanau,AP,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,MSDS Requirement
141936,37401,90,MSDS,Y,Hanau,EMEA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,MSDS Requirement
141936,37401,90,MSDS,Y,Hanau,LA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,MSDS Requirement
141936,37401,91,TSCA,Y,Hanau,North America,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,TSCA Certificate
141936,37401,91,TSCA,Y,Hanau,LA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,TSCA Certificate
141936,37401,91,TSCA,Y,Hanau,EMEA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,TSCA Certificate
141936,37401,91,TSCA,Y,Hanau,AP,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,TSCA Certificate
141936,37401,110,CEPAD,Y,Hanau,North America,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,European Inventory of Existing Commercial Chemical
141936,37401,110,CEPAD,Y,Hanau,LA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,European Inventory of Existing Commercial Chemical
141936,37401,110,CEPAD,Y,Hanau,EMEA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,European Inventory of Existing Commercial Chemical
141936,37401,110,CEPAD,Y,Hanau,AP,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,European Inventory of Existing Commercial Chemical
141936,37401,111,CEPAN,Y,Hanau,North America,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,European REACH
141936,37401,111,CEPAN,Y,Hanau,EMEA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,European REACH
141936,37401,111,CEPAN,Y,Hanau,LA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,European REACH
141936,37401,111,CEPAN,Y,Hanau,AP,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,European REACH
141936,37401,112,ELINCS,Y,Hanau,North America,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Australian Inventory of chemical Substances
141936,37401,112,ELINCS,Y,Hanau,EMEA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Australian Inventory of chemical Substances
141936,37401,112,ELINCS,Y,Hanau,LA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Australian Inventory of chemical Substances
141936,37401,112,ELINCS,Y,Hanau,AP,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Australian Inventory of chemical Substances
141936,37401,113,EINECS,Y,Hanau,North America,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Japanese Existing and New Chemical substances
141936,37401,113,EINECS,Y,Hanau,EMEA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Japanese Existing and New Chemical substances
141936,37401,113,EINECS,Y,Hanau,LA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Japanese Existing and New Chemical substances
141936,37401,113,EINECS,Y,Hanau,AP,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Japanese Existing and New Chemical substances
141936,37401,114,KKDIK,Y,Hanau,North America,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Korean Existing Chemicals Inventory
141936,37401,114,KKDIK,Y,Hanau,EMEA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Korean Existing Chemicals Inventory
141936,37401,114,KKDIK,Y,Hanau,LA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Korean Existing Chemicals Inventory
141936,37401,114,KKDIK,Y,Hanau,AP,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Korean Existing Chemicals Inventory
141936,37401,116,ENCS,Y,Hanau,North America,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Taiwan Existing and New Chemical Notification
141936,37401,116,ENCS,Y,Hanau,EMEA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Taiwan Existing and New Chemical Notification
141936,37401,116,ENCS,Y,Hanau,LA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Taiwan Existing and New Chemical Notification
141936,37401,116,ENCS,Y,Hanau,AP,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Taiwan Existing and New Chemical Notification
141936,37401,203,ISHL,Y,Hanau,North America,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Canadian Environmental Protection Act NDSL
141936,37401,203,ISHL,Y,Hanau,EMEA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Canadian Environmental Protection Act NDSL
141936,37401,203,ISHL,Y,Hanau,LA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Canadian Environmental Protection Act NDSL
141936,37401,203,ISHL,Y,Hanau,AP,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Canadian Environmental Protection Act NDSL
141936,37401,204,IECSA,Y,Hanau,North America,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Japan
141936,37401,204,IECSA,Y,Hanau,EMEA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Japan
141936,37401,204,IECSA,Y,Hanau,LA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Japan
141936,37401,204,IECSA,Y,Hanau,AP,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Japan
141936,37401,207,SERB,Y,Hanau,North America,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Philippine Inventory of Chemicals and Chemic
141936,37401,207,SERB,Y,Hanau,EMEA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Philippine Inventory of Chemicals and Chemic
141936,37401,207,SERB,Y,Hanau,LA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Philippine Inventory of Chemicals and Chemic
141936,37401,207,SERB,Y,Hanau,AP,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Philippine Inventory of Chemicals and Chemic
141936,37401,208,SOAF,Y,Hanau,North America,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Chinese List of Existing Chemical substances
141936,37401,208,SOAF,Y,Hanau,EMEA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Chinese List of Existing Chemical substances
141936,37401,208,SOAF,Y,Hanau,LA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Chinese List of Existing Chemical substances
141936,37401,208,SOAF,Y,Hanau,AP,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Chinese List of Existing Chemical substances
141936,37401,209,IND,Y,Hanau,North America,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Taiwan
141936,37401,209,IND,Y,Hanau,EMEA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Taiwan
141936,37401,209,IND,Y,Hanau,LA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Taiwan
141936,37401,209,IND,Y,Hanau,AP,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Taiwan
141936,37401,210,THAI,Y,Hanau,North America,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,South Africa
141936,37401,210,THAI,Y,Hanau,EMEA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,South Africa
141936,37401,210,THAI,Y,Hanau,LA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,South Africa
141936,37401,210,THAI,Y,Hanau,AP,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,South Africa
141936,37401,211,JAPAN,Y,Hanau,North America,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Serbia
141936,37401,211,JAPAN,Y,Hanau,LA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Serbia
141936,37401,211,JAPAN,Y,Hanau,EMEA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Serbia
141936,37401,211,JAPAN,Y,Hanau,AP,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions,Serbia
142024,37541,90,MSDS,Y,Krusevac,EMEA,,MSDS Requirement
142024,37541,91,TSCA,Y,Krusevac,EMEA,Ok per CIRF,TSCA Certificate
142024,37541,110,CEPAD,Y,Krusevac,EMEA,OK per CIRF ,European Inventory of Existing Commercial Chemical
142024,37541,111,CEPAN,N,Krusevac,EMEA,OK per CIRF - not on NDSL,European REACH
142024,37541,112,ELINCS,Y,Krusevac,EMEA,ok per CIRF ,Australian Inventory of chemical Substances
142024,37541,113,EINECS,N,Krusevac,EMEA,not approving new chemicals for UK,Japanese Existing and New Chemical substances
142024,37541,114,KKDIK,N,Krusevac,EMEA,Not OK for Turkey,Korean Existing Chemicals Inventory
142024,37541,116,ENCS,N,Krusevac,EMEA,Not Ok per CIRF ,Taiwan Existing and New Chemical Notification
142024,37541,203,ISHL,Y,Krusevac,EMEA,OK per CIRF ,Canadian Environmental Protection Act NDSL
142024,37541,204,IECSA,Y,Krusevac,EMEA,Ok per CIRF ,Japan
142024,37541,207,SERB,Y,Krusevac,EMEA,ok per CIRF ,Philippine Inventory of Chemicals and Chemic
142024,37541,208,SOAF,Y,Krusevac,EMEA,ok per CIRF,Chinese List of Existing Chemical substances
142024,37541,209,IND,Y,Krusevac,EMEA,Ok per CIRF,Taiwan
142024,37541,210,THAI,Y,Krusevac,EMEA,Ok per CIRF ,South Africa
142024,37541,211,JAPAN,Y,Krusevac,EMEA,OK per CIRF,Serbia
142036,37421,90,MSDS,Y,,North America,,MSDS Requirement
142036,37421,90,MSDS,Y,,LA,,MSDS Requirement
142036,37421,90,MSDS,Y,,EMEA,,MSDS Requirement
142036,37421,90,MSDS,Y,,AP,,MSDS Requirement
142036,37421,91,TSCA,Y,,AP,,TSCA Certificate
142036,37421,91,TSCA,Y,,North America,,TSCA Certificate
142036,37421,91,TSCA,Y,,LA,,TSCA Certificate
142036,37421,91,TSCA,Y,,EMEA,,TSCA Certificate
142036,37421,110,CEPAD,Y,,AP,,European Inventory of Existing Commercial Chemical
142036,37421,110,CEPAD,Y,,North America,,European Inventory of Existing Commercial Chemical
142036,37421,110,CEPAD,Y,,LA,,European Inventory of Existing Commercial Chemical
142036,37421,110,CEPAD,Y,,EMEA,,European Inventory of Existing Commercial Chemical
142036,37421,111,CEPAN,N,,North America,,European REACH
142036,37421,111,CEPAN,N,,LA,,European REACH
142036,37421,111,CEPAN,N,,AP,,European REACH
142036,37421,111,CEPAN,N,,EMEA,,European REACH
142036,37421,112,ELINCS,Y,,AP,,Australian Inventory of chemical Substances
142036,37421,112,ELINCS,Y,,North America,,Australian Inventory of chemical Substances
142036,37421,112,ELINCS,Y,,LA,,Australian Inventory of chemical Substances
142036,37421,112,ELINCS,Y,,EMEA,,Australian Inventory of chemical Substances
142036,37421,113,EINECS,N,,EMEA,Not registered,Japanese Existing and New Chemical substances
142036,37421,113,EINECS,N,,LA,Not registered,Japanese Existing and New Chemical substances
142036,37421,113,EINECS,N,,AP,Not registered,Japanese Existing and New Chemical substances
142036,37421,113,EINECS,N,,North America,Not registered,Japanese Existing and New Chemical substances
142036,37421,114,KKDIK,N,,AP,Not registered,Korean Existing Chemicals Inventory
142036,37421,114,KKDIK,N,,North America,Not registered,Korean Existing Chemicals Inventory
142036,37421,114,KKDIK,N,,EMEA,Not registered,Korean Existing Chemicals Inventory
142036,37421,114,KKDIK,N,,LA,Not registered,Korean Existing Chemicals Inventory
142036,37421,116,ENCS,Y,,AP,,Taiwan Existing and New Chemical Notification
142036,37421,116,ENCS,Y,,LA,,Taiwan Existing and New Chemical Notification
142036,37421,116,ENCS,Y,,North America,,Taiwan Existing and New Chemical Notification
142036,37421,116,ENCS,Y,,EMEA,,Taiwan Existing and New Chemical Notification
142036,37421,203,ISHL,Y,,AP,,Canadian Environmental Protection Act NDSL
142036,37421,203,ISHL,Y,,LA,,Canadian Environmental Protection Act NDSL
142036,37421,203,ISHL,Y,,EMEA,,Canadian Environmental Protection Act NDSL
142036,37421,203,ISHL,Y,,North America,,Canadian Environmental Protection Act NDSL
142036,37421,204,IECSA,Y,,AP,,Japan
142036,37421,204,IECSA,Y,,LA,,Japan
142036,37421,204,IECSA,Y,,EMEA,,Japan
142036,37421,204,IECSA,Y,,North America,,Japan
142036,37421,207,SERB,Y,,LA,,Philippine Inventory of Chemicals and Chemic
142036,37421,207,SERB,Y,,North America,,Philippine Inventory of Chemicals and Chemic
142036,37421,207,SERB,Y,,EMEA,,Philippine Inventory of Chemicals and Chemic
142036,37421,207,SERB,Y,,AP,,Philippine Inventory of Chemicals and Chemic
142036,37421,208,SOAF,Y,,EMEA,,Chinese List of Existing Chemical substances
142036,37421,208,SOAF,Y,,AP,,Chinese List of Existing Chemical substances
142036,37421,208,SOAF,Y,,North America,,Chinese List of Existing Chemical substances
142036,37421,208,SOAF,Y,,LA,,Chinese List of Existing Chemical substances
142036,37421,209,IND,Y,,North America,,Taiwan
142036,37421,209,IND,Y,,LA,,Taiwan
142036,37421,209,IND,Y,,EMEA,,Taiwan
142036,37421,209,IND,Y,,AP,,Taiwan
142036,37421,210,THAI,Y,,North America,,South Africa
142036,37421,210,THAI,Y,,LA,,South Africa
142036,37421,210,THAI,Y,,EMEA,,South Africa
142036,37421,210,THAI,Y,,AP,,South Africa
142036,37421,211,JAPAN,Y,,North America,,Serbia
142036,37421,211,JAPAN,Y,,LA,,Serbia
142036,37421,211,JAPAN,Y,,EMEA,,Serbia
142036,37421,211,JAPAN,Y,,AP,,Serbia
142158,41161,90,MSDS,Y,Napanee,North America,,MSDS Requirement
142158,41161,90,MSDS,Y,Napanee,LA,,MSDS Requirement
142158,41161,90,MSDS,Y,Napanee,AP,,MSDS Requirement
142158,41161,91,TSCA,Y,Napanee,North America,,TSCA Certificate
142158,41161,91,TSCA,Y,Napanee,LA,,TSCA Certificate
142158,41161,91,TSCA,Y,Napanee,AP,,TSCA Certificate
142158,41161,110,CEPAD,Y,Napanee,North America,,European Inventory of Existing Commercial Chemical
142158,41161,110,CEPAD,Y,Napanee,LA,,European Inventory of Existing Commercial Chemical
142158,41161,110,CEPAD,Y,Napanee,AP,,European Inventory of Existing Commercial Chemical
142158,41161,111,CEPAN,N,Napanee,North America,,European REACH
142158,41161,111,CEPAN,N,Napanee,LA,,European REACH
142158,41161,111,CEPAN,N,Napanee,AP,,European REACH
142158,41161,112,ELINCS,N,Napanee,North America,restrict EMEA - info not provided,Australian Inventory of chemical Substances
142158,41161,112,ELINCS,N,Napanee,LA,restrict EMEA - info not provided,Australian Inventory of chemical Substances
142158,41161,112,ELINCS,N,Napanee,AP,restrict EMEA - info not provided,Australian Inventory of chemical Substances
142158,41161,113,EINECS,N,Napanee,North America,restrict EMEA - info not provided,Japanese Existing and New Chemical substances
142158,41161,113,EINECS,N,Napanee,LA,restrict EMEA - info not provided,Japanese Existing and New Chemical substances
142158,41161,113,EINECS,N,Napanee,AP,restrict EMEA - info not provided,Japanese Existing and New Chemical substances
142158,41161,114,KKDIK,N,Napanee,North America,restrict EMEA - info not provided,Korean Existing Chemicals Inventory
142158,41161,114,KKDIK,N,Napanee,LA,restrict EMEA - info not provided,Korean Existing Chemicals Inventory
142158,41161,114,KKDIK,N,Napanee,AP,restrict EMEA - info not provided,Korean Existing Chemicals Inventory
142158,41161,116,ENCS,Y,Napanee,North America,per 3E,Taiwan Existing and New Chemical Notification
142158,41161,116,ENCS,Y,Napanee,LA,per 3E,Taiwan Existing and New Chemical Notification
142158,41161,116,ENCS,Y,Napanee,AP,per 3E,Taiwan Existing and New Chemical Notification
142158,41161,203,ISHL,Y,Napanee,North America,per 3E,Canadian Environmental Protection Act NDSL
142158,41161,203,ISHL,Y,Napanee,LA,per 3E,Canadian Environmental Protection Act NDSL
142158,41161,203,ISHL,Y,Napanee,AP,per 3E,Canadian Environmental Protection Act NDSL
142158,41161,204,IECSA,Y,Napanee,North America,,Japan
142158,41161,204,IECSA,Y,Napanee,LA,,Japan
142158,41161,204,IECSA,Y,Napanee,AP,,Japan
142158,41161,207,SERB,N,Napanee,North America,,Philippine Inventory of Chemicals and Chemic
142158,41161,207,SERB,N,Napanee,LA,,Philippine Inventory of Chemicals and Chemic
142158,41161,207,SERB,N,Napanee,AP,,Philippine Inventory of Chemicals and Chemic
142158,41161,208,SOAF,N,Napanee,North America,,Chinese List of Existing Chemical substances
142158,41161,208,SOAF,N,Napanee,LA,,Chinese List of Existing Chemical substances
142158,41161,208,SOAF,N,Napanee,AP,,Chinese List of Existing Chemical substances
142158,41161,209,IND,Y,Napanee,North America,,Taiwan
142158,41161,209,IND,Y,Napanee,LA,,Taiwan
142158,41161,209,IND,Y,Napanee,AP,,Taiwan
142158,41161,210,THAI,Y,Napanee,North America,,South Africa
142158,41161,210,THAI,Y,Napanee,LA,,South Africa
142158,41161,210,THAI,Y,Napanee,AP,,South Africa
142158,41161,211,JAPAN,Y,Napanee,North America,,Serbia
142158,41161,211,JAPAN,Y,Napanee,LA,,Serbia
142158,41161,211,JAPAN,Y,Napanee,AP,,Serbia
142187,39242,90,MSDS,Y,Medicine Hat,EMEA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.,MSDS Requirement
142187,39242,90,MSDS,Y,Medicine Hat,LA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.,MSDS Requirement
142187,39242,90,MSDS,Y,Medicine Hat,North America,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.,MSDS Requirement
142187,39242,90,MSDS,Y,Medicine Hat,AP,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.,MSDS Requirement
142187,39242,91,TSCA,Y,Medicine Hat,North America,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.,TSCA Certificate
142187,39242,91,TSCA,Y,Medicine Hat,LA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.,TSCA Certificate
142187,39242,91,TSCA,Y,Medicine Hat,EMEA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.,TSCA Certificate
142187,39242,91,TSCA,Y,Medicine Hat,AP,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.,TSCA Certificate
142187,39242,110,CEPAD,Y,Medicine Hat,North America,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.,European Inventory of Existing Commercial Chemical
142187,39242,110,CEPAD,Y,Medicine Hat,LA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.,European Inventory of Existing Commercial Chemical
142187,39242,110,CEPAD,Y,Medicine Hat,AP,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.,European Inventory of Existing Commercial Chemical
142187,39242,110,CEPAD,Y,Medicine Hat,EMEA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.,European Inventory of Existing Commercial Chemical
142187,39242,111,CEPAN,Y,Medicine Hat,North America,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.,European REACH
142187,39242,111,CEPAN,Y,Medicine Hat,LA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.,European REACH
142187,39242,111,CEPAN,Y,Medicine Hat,EMEA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.,European REACH
142187,39242,111,CEPAN,Y,Medicine Hat,AP,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.,European REACH
142187,39242,112,ELINCS,Y,Medicine Hat,North America,,Australian Inventory of chemical Substances
142187,39242,112,ELINCS,Y,Medicine Hat,EMEA,,Australian Inventory of chemical Substances
142187,39242,112,ELINCS,Y,Medicine Hat,LA,,Australian Inventory of chemical Substances
142187,39242,112,ELINCS,Y,Medicine Hat,AP,,Australian Inventory of chemical Substances
142187,39242,113,EINECS,Y,Medicine Hat,EMEA,,Japanese Existing and New Chemical substances
142187,39242,113,EINECS,Y,Medicine Hat,LA,,Japanese Existing and New Chemical substances
142187,39242,113,EINECS,Y,Medicine Hat,North America,,Japanese Existing and New Chemical substances
142187,39242,113,EINECS,Y,Medicine Hat,AP,,Japanese Existing and New Chemical substances
142187,39242,114,KKDIK,Y,Medicine Hat,EMEA,,Korean Existing Chemicals Inventory
142187,39242,114,KKDIK,Y,Medicine Hat,LA,,Korean Existing Chemicals Inventory
142187,39242,114,KKDIK,Y,Medicine Hat,North America,,Korean Existing Chemicals Inventory
142187,39242,114,KKDIK,Y,Medicine Hat,AP,,Korean Existing Chemicals Inventory
142187,39242,116,ENCS,Y,Medicine Hat,North America,,Taiwan Existing and New Chemical Notification
142187,39242,116,ENCS,Y,Medicine Hat,LA,,Taiwan Existing and New Chemical Notification
142187,39242,116,ENCS,Y,Medicine Hat,EMEA,,Taiwan Existing and New Chemical Notification
142187,39242,116,ENCS,Y,Medicine Hat,AP,,Taiwan Existing and New Chemical Notification
142187,39242,203,ISHL,Y,Medicine Hat,EMEA,,Canadian Environmental Protection Act NDSL
142187,39242,203,ISHL,Y,Medicine Hat,LA,,Canadian Environmental Protection Act NDSL
142187,39242,203,ISHL,Y,Medicine Hat,North America,,Canadian Environmental Protection Act NDSL
142187,39242,203,ISHL,Y,Medicine Hat,AP,,Canadian Environmental Protection Act NDSL
142187,39242,204,IECSA,Y,Medicine Hat,North America,,Japan
142187,39242,204,IECSA,Y,Medicine Hat,LA,,Japan
142187,39242,204,IECSA,Y,Medicine Hat,EMEA,,Japan
142187,39242,204,IECSA,Y,Medicine Hat,AP,,Japan
142187,39242,207,SERB,Y,Medicine Hat,North America,,Philippine Inventory of Chemicals and Chemic
142187,39242,207,SERB,Y,Medicine Hat,LA,,Philippine Inventory of Chemicals and Chemic
142187,39242,207,SERB,Y,Medicine Hat,AP,,Philippine Inventory of Chemicals and Chemic
142187,39242,207,SERB,Y,Medicine Hat,EMEA,,Philippine Inventory of Chemicals and Chemic
142187,39242,208,SOAF,Y,Medicine Hat,North America,,Chinese List of Existing Chemical substances
142187,39242,208,SOAF,Y,Medicine Hat,EMEA,,Chinese List of Existing Chemical substances
142187,39242,208,SOAF,Y,Medicine Hat,LA,,Chinese List of Existing Chemical substances
142187,39242,208,SOAF,Y,Medicine Hat,AP,,Chinese List of Existing Chemical substances
142187,39242,209,IND,Y,Medicine Hat,EMEA,,Taiwan
142187,39242,209,IND,Y,Medicine Hat,AP,,Taiwan
